Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	gene_length	Entity	Symbol
gene-PA3132	5.954765549135142	0.0	0.0	0.0	0.0	0.0	858	host	gene-PA3132
gene-PA0247	18.683390980324436	1.4200532709071856	0.30376048857763643	0.2983825893645325	0.0	0.08424046706231886	1185	host	pobA
gene-PA4617	22.707505960702008	2183.2542744409884	0.6399220959368874	0.3142963274639743	0.08781205491476317	0.08873329197230921	1125	host	gene-PA4617
gene-PA2443	3.71037679096438	0.4888200801815584	0.261406084941539	0.0	0.0	0.0	1377	host	sdaA
gene-PA0803	19.309103708079938	0.0	0.0	0.0	0.0	0.0	441	host	gene-PA0803
gene-PA4680	15.857196899931566	1.2534548424767336	0.6703094580344491	1.975326080430006	0.36792760439146577	2.0448314490825443	537	host	gene-PA4680
gene-PA0634	9.787718086509486	1.9342104896839254	0.0	0.0	0.5677503550523482	0.2868533145656548	348	host	gene-PA0634
gene-PA0961	38.7689126158327	27.362002049187232	23.411783997691007	21.847427640788457	6.907167734149055	6.817313895433513	615	host	gene-PA0961
gene-PA3254	17.099025572817776	2.0274254530421865	0.0	0.0	0.0	0.0	996	host	gene-PA3254
gene-PA3442	22.707505960702008	0.4079425760060642	0.43631051995696873	0.0	0.0	0.24199988719720694	825	host	gene-PA3442
gene-PA3457	15.831926466624907	4.916439412025276	0.0	0.4695662262907982	0.0	0.0	753	host	gene-PA3457
gene-PA1441	14.590103128955727	5.504365365502385	0.2803397032433794	0.0	0.0	0.0	1284	host	gene-PA1441
gene-PA3515	9.514318139958942	0.6267274212383668	0.0	0.329221013405001	0.09198190109786644	0.4647344202460328	1074	host	gene-PA3515
gene-PA1072	13.581044234869621	0.5367665473764003	0.8611391841255962	0.28196440861002475	0.07877875739960812	0.15921045210342563	1254	host	braE
gene-PA0609	17.27244368207556	4.551083505138647	0.7301342372505055	0.7172076438072436	0.46755911592546306	0.5399591803588796	1479	host	trpE
gene-PA3133.2	5310.8673480457655	7156.171609622169	9.472531025381558	4.652412742065409	2.599698994187068	1.3134862298532615	76	host	gene-PA3133.2
gene-PA4859	23.564392978086985	2.1166831773899557	0.0	0.44475895395845416	0.24852468372102782	0.06278298960304897	1590	host	gene-PA4859
gene-PA4961	32.09150452535859	8.528624030536138	0.46777930989538563	0.22974877738594615	0.0	0.0	1539	host	gene-PA4961
gene-PA4451.1	137.3437860526331	10.85653629693558	0.0	5.702957554789855	0.0	0.0	62	host	gene-PA4451.1
gene-PA4378	12.078460617394684	7.638073763517798	2.0423045615007047	2.0061467710466445	0.2802512390896697	0.28319135735843365	705	host	inaA
gene-PA4845	15.342909432906762	5.306009856835632	0.608034086088681	0.796358937831016	0.11124838038187902	0.16862323221089168	1776	host	dipZ
gene-PA5208	35.166491532060626	4.963903026622463	1.592726455595129	0.5215093929158865	0.7285292166600926	0.5889377785772735	678	host	gene-PA5208
gene-PA3583	11.263643829713297	5.787280592149522	0.9522650237156064	0.9354057364999235	0.5226908030640665	0.6602179462225388	756	host	glpR
gene-PA2028	3.5929598039085455	2.1300799063607783	1.5188024428881823	0.7459564734113313	0.2084146872976974	0.6318035029673915	474	host	gene-PA2028
gene-PA1268	9.010915063770637	1.0684210323968348	1.1427180284587277	6.36075900819948	0.9408434455153197	3.1690461418681863	945	host	gene-PA1268
gene-PA1964	14.137815013847035	4.083333255999397	0.9194282987598958	0.9031503662757882	0.1892501183507827	0.1274903620291799	1566	host	gene-PA1964
gene-PA2478	9.654551854039969	0.57236841021259	0.0	0.20044408639284075	0.0	0.0	1764	host	gene-PA2478
gene-PA0084	40.955421572408426	3.5970888465464577	7.213550680651285	6.8496444111637675	1.2538294414182116	1.2669833773601265	1497	host	gene-PA0084
gene-PHIKZ144	0.0	0.0	101.13711286358853	80.83195778168304	2149.376677482622	2211.0653486720666	783	phage	gene-PHIKZ144
gene-PA5551	23.375373783075595	3.2995355412255196	0.7057964293421553	0.693300722347002	0.19370306231197756	0.0	510	host	gene-PA5551
gene-PA0082	36.200371821409	4.552402659777818	1.0433512433753602	1.3665057715824969	0.0954478857769165	0.19289846080936787	1035	host	gene-PA0082
gene-PA1604	11.278562563262586	3.714708887472439	0.0	0.0	0.0	0.0	906	host	gene-PA1604
gene-PA4998	18.312504807017746	4.652801270115249	0.552928078286481	2.715694073709455	0.3034978856501031	1.0733865964392242	651	host	gene-PA4998
gene-PA3408	17.183370542011048	1.3834375475541973	0.1345127724082583	0.2642626071726241	0.03691650290699124	0.0	2676	host	hasR
gene-PA5488	31.000008137477142	3.828812573435756	1.2285193821313967	2.011281959027139	0.11238744229705183	0.0	879	host	gene-PA5488
gene-PA0258	54.937514421053244	7.237690864623719	7.740993096010735	13.30690096117633	6.904576898539846	6.4403195786353455	186	host	gene-PA0258
gene-PA1324	13.279243251872519	1.3120960046978674	2.105006894529235	2.756985328631353	0.3851405917314174	0.38918110514170706	513	host	gene-PA1324
gene-PA0159	19.950684150776524	1.7920800064164164	0.0	0.0	0.0	0.0	939	host	gene-PA0159
gene-PA2134	8.91655993221283	0.5873518764485218	0.0	0.0	0.1724058669792471	0.1742145784796647	573	host	gene-PA2134
gene-PA4431	68.81062412333942	80.45534137897377	14.543683998565625	16.071971290771412	3.159903491250948	3.3611095444056525	594	host	gene-PA4431
gene-PHIKZ_p54	1.7740239031798444	0.35057565125521145	7659.567524882073	7145.330569688791	1465.569475893817	1416.162543012749	960	phage	gene-PHIKZ_p54
gene-PA3733	12.461436197946224	2.1889601639349787	1.463236499855688	0.8623984595048074	0.08031590388545412	0.2434754962654826	1230	host	gene-PA3733
gene-PA2903	4.054911778696787	3.004934153616098	0.42851926067202284	0.21046629071248277	0.0	0.059419615160028486	1680	host	cobJ
gene-PA5401	22.003397248742257	1.304467539554275	0.930119325489662	1.370478172081283	0.5105352029928091	0.3869184242978599	774	host	gene-PA5401
gene-PA4790	13.624503576421205	1.7949473344266824	0.0	0.0	0.0	0.0	750	host	gene-PA4790
gene-PA1088	20.11491669747225	6.625051677263838	0.0	0.0	0.1296437818623472	0.0	762	host	gene-PA1088
gene-PA3874	27.611266975561776	0.6547716443677101	0.0	0.0	0.19219564548464702	0.06473732390975867	1542	host	narH
gene-PA5135	15.402378074119577	4.348225131847584	0.0	0.45682605736042775	0.0	0.0	774	host	gene-PA5135
gene-PA0006	44.40015131980839	10.027638739813868	2.6812378321377963	4.6090941876700136	2.0236018241530616	1.8589376809841311	537	host	gene-PA0006
gene-PA2037	12.822513632839941	4.376796631687239	141.6665317622088	136.01221973928662	27.58777084591122	27.808867941013744	1461	host	gene-PA2037
gene-PA0973	73.90016732772843	92.93366376469511	12.069536572774135	16.04027115015845	1.7536431085048858	1.9689339934683998	507	host	oprL
gene-PA2468	9.844294491633818	1.9453908971387455	0.0	0.0	0.0	0.19234095080702862	519	host	foxI
gene-PHIKZ103	8.666987007901529	0.8563680030661653	115.40579783594632	105.26527761436543	179.22708536515117	175.51919299484445	393	phage	gene-PHIKZ103
gene-PA0058	21.741229111310435	1.9095184408794494	0.0	0.0	0.0	0.0	705	host	gene-PA0058
gene-PA1921	6.307640544639446	0.8309941363086493	0.0	0.0	0.0	0.0	810	host	gene-PA1921
gene-PA2266	6.45099601156307	2.039712880030321	0.0	0.2678661881795235	0.0	0.0	1320	host	gene-PA2266
gene-PA2118a	7.008489494043829	1.3849902271810821	0.0	0.0	0.0	0.0	243	host	gene-PA2118a
gene-PA4182	15.991201380776062	2.1067456976838996	0.0	0.0	0.0	0.0	639	host	gene-PA4182
gene-PA2875	11.131130372893141	5.499225902042531	0.0	0.0	0.1076128123955431	0.0	918	host	gene-PA2875
gene-PA1121	8.91655993221283	5.286166888036696	0.0	0.0	0.0	0.0	573	host	yfiR
gene-PA2514	3.3295463285486817	0.6579718967839746	0.0	0.0	0.0	0.0	1023	host	antC
gene-PA1652	5.355543858656133	1.0583415886949779	0.0	0.0	0.31065585465128476	0.0	636	host	gene-PA1652
gene-PA4542	19.254902715215152	7.085318425368484	1.684005515623388	1.5163419307472443	0.38514059173141746	0.15567244205668285	2565	host	clpB
gene-PA3392	15.15021983249349	1.9372469268733818	0.0	0.0	0.0	0.0	1911	host	nosZ
gene-PHIKZ_p51	3.8618207416159875	0.0	61.625150820452816	57.72789688113813	733.7458823298642	727.5224499974536	882	phage	gene-PHIKZ_p51
gene-PA3545	21.91441292163337	1.8559887419393546	0.22056138416942353	0.21665647573343816	0.242128827889972	0.183501752700088	1632	host	algG
gene-PHIKZ_p75	7.372566870357795	0.0	1696.9362722612102	1567.3998668333263	282.8945178219927	278.73201293249724	462	phage	gene-PHIKZ_p75
gene-PA4659	7.569168653567336	1.1218420840166765	3.599561789644992	2.357222455979807	0.5488253432172698	0.8873329197230921	900	host	gene-PA4659
gene-PA0834	27.919064705781153	1.839085383633896	0.0	0.0	0.10796564128864324	0.21819661960403902	915	host	gene-PA0834
gene-PA4362	16.08180308831587	1.9068137405382606	882.0455943464358	1.3355368022548484	0.09328476088678808	0.37705364860754625	1059	host	gene-PA4362
gene-PA0259	30.685818865813523	12.361253732408287	4.24064798502875	4.410603347987165	1.0269081266019602	1.0376814289901026	1443	host	gene-PA0259
gene-PA2644	6.204236601284701	4.2911992284790905	4.58960519626866	1.932149554081809	0.7197709419242883	0.7273220653467968	549	host	nuoI
gene-PA3009	50.946327475933984	37.39473613388922	4.614822807237169	1.5110400358844918	1.6886933637454455	0.8532047305029732	234	host	gene-PA3009
gene-PA3333	13.720547408279158	3.050325908202444	4.712417247269375	0.0	1.7907292165397324	1.005286540471781	993	host	fabH2
gene-PA2280	7.372566870357795	0.9712918476334862	0.0	0.51022131081814	0.14255203719929085	0.0	693	host	gene-PA2280
gene-PA2746a	19.24364911923899	5.704281783135644	0.0	1.9976461491354298	0.0	0.5639827879595924	177	host	gene-PA2746a
gene-PA2968	36.273971183230046	26.881200096246243	0.7666798274004243	0.0	0.10520613607998783	0.21261970919882398	939	host	fabD
gene-PA4852	68.19070859069672	36.38406758973005	19.817407250297755	15.573241450917644	2.7688485783934333	3.5972956204990223	999	host	gene-PA4852
gene-PA4468	38.958956305125994	3.8494581314297727	0.0	0.0	0.0	0.0	612	host	sodM
gene-PA1901	9.787718086509486	1.9342104896839254	0.0	0.0	0.0	0.0	1218	host	phzC2
gene-PA1470	4.615346739980083	0.4560333674864539	0.0	0.0	0.1338598398090902	0.0	738	host	gene-PA1470
gene-PA2543	5.872630851905692	2.32105258762071	0.20687136722097654	0.0	0.0	0.05737066291313095	1740	host	gene-PA2543
gene-PA4298	23.902637853370535	0.0	1.263004136717541	0.0	0.0	0.0	285	host	gene-PA4298
gene-PA1128	14.939148658356581	2.214162007927651	0.0	0.387701061838784	0.10832079142446113	0.0	912	host	gene-PA1128
gene-PA2444	12.193768117322081	1.3387137040771797	0.28636131978082674	0.2812914625274233	0.0	0.0	1257	host	glyA2
gene-PA1605	8.227357232138408	2.276201329888909	0.6955674955835733	0.3416264428956242	0.381791543107666	0.09644923040468394	1035	host	gene-PA1605
gene-PA5531	41.37665080302844	7.5225562485083275	0.6996232827298332	0.3436184338162984	0.3840177328633958	0.6790813161146113	1029	host	tonB1
gene-PA2434	0.0	0.0	0.0	0.0	0.0	0.18282958510777997	546	host	gene-PA2434
gene-PA2582	25.514051641238208	30.882169728548963	17.525956279170373	17.215669622324434	4.809929974263713	5.047329107975453	534	host	gene-PA2582
gene-PA1004	11.257262161821108	6.9916503819736215	0.0	0.6677684011274242	0.3731390435471523	0.37705364860754625	1059	host	nadA
gene-PHIKZ168	0.0	0.0	349.54648733538886	347.6634033248757	250.50493747944424	245.2320774714162	657	phage	gene-PHIKZ168
gene-PA4367	23.103567111179366	1.9567013093314125	0.0	0.17130977151016039	0.09572535056115171	0.09672960607446497	2064	host	bifA
gene-PA2144	10.473941863792438	1.9318313869905868	0.0	0.14497063074906563	0.04050371536658818	0.0	2439	host	glgP
gene-PA1400	5.697595017511909	0.6141471262865018	0.0	0.0	0.03004518302284324	0.0	3288	host	gene-PA1400
gene-PA3443	8.634032684677567	2.559335552889756	0.456218224289606	0.0	0.0	0.12652085357268422	789	host	gene-PA3443
gene-PA4642	40.96714992910156	8.095767616615191	3.7108884429329816	3.645189364917228	2.376357156198488	1.0291232316376069	291	host	gene-PA4642
gene-PA2263	10.35296624348116	0.6819708717426606	0.0	0.0	0.0	0.0	987	host	gene-PA2263
gene-PA1991	10.24178748227539	1.1565382309450274	0.30924070357774847	0.607531560819538	0.08486989843566028	0.0	1164	host	gene-PA1991
gene-PA5310	24.635501749818214	1.2700099064339734	1.8111002715194926	1.3342768618753624	0.3727870255815417	0.5022639168243918	1590	host	gene-PA5310
gene-PA3469	15.681979254628455	3.099011281814023	0.0	0.0	0.0	0.0	543	host	gene-PA3469
gene-PA5007	44.87649399348223	9.755148556666754	0.4742505651706182	0.46585424031221484	0.0	0.0	759	host	gene-PA5007
gene-PA4068	23.80625624912307	4.342614518774232	0.0	0.0	0.10622425997753608	0.10733865964392242	930	host	gene-PA4068
gene-PA4756	20.08578273991332	9.609820458988292	2.0109283741033472	1.4266243914216712	0.42924887179004345	0.4027698308798952	3222	host	carB
gene-PA0743	5.695862699172745	1.5007920856410388	0.0	0.0	0.0	0.11128757354386606	897	host	gene-PA0743
gene-PA0191	20.407072350304087	0.3666150601361688	0.39210912741230847	0.7703341359411134	0.2152256247910862	0.10874177937782992	918	host	gene-PA0191
gene-PA0604	11.386285223847713	8.036118080348686	2.7503815011614074	1.3508438143150758	0.37741570880270703	0.28603138529755834	1047	host	gene-PA0604
gene-PA0121	25.48801689466552	1.3736841845102163	0.0	0.0	0.0	0.0	735	host	gene-PA0121
gene-PA1803	48.31384246957874	46.053091809445554	216.3941818472438	196.92690730494635	50.23915594857461	42.64528675515237	2397	host	lon
gene-PA3970	18.166004768561603	3.1411578352466947	0.0	0.2357222455979807	0.0	0.0665499689792319	1500	host	amn
gene-PA0624	9.87282867856609	1.9510297113333508	0.0	0.0	0.0	0.0	345	host	gene-PA0624
gene-PA0870	12.77297210289488	1.4023026050208458	0.0	0.0	0.0	0.0	1200	host	phhC
gene-PA1170	9.26836977987837	1.8315789126802882	0.48973629791088324	0.0	0.268812413004377	0.13581626322292226	735	host	gene-PA1170
gene-PA5459	20.34722756335305	2.0104696846177	0.0	0.0	0.0	0.0	837	host	gene-PA5459
gene-PA4108a	38.3572735822669	4.548008448716256	17.83566652526798	20.705332383606414	11.569831559715418	9.442901003809933	222	host	gene-PA4108a
gene-PA5410	19.803057523868027	0.5217870158217099	1.395178988234493	0.0	0.15316056089784272	0.15476736971914395	1290	host	gbcA
gene-PA0376	85.65111897457774	63.76786582831636	0.842002757811694	0.413547799294703	1.3865061302331028	0.9340346523400969	855	host	rpoH
gene-PA5136	21.834140346828853	3908.7339979949465	0.0	0.0	0.06665894856889917	0.0	1482	host	gene-PA5136
gene-PA2688	15.19913384250469	1.0512576423181708	0.1606230160484155	0.0	0.17632942753968506	0.17817930114921526	2241	host	pfeA
gene-PA1370	9.126811077452574	2.7054069550241393	25.848943183945813	28.23361301776457	5.082369737831952	4.707714847405472	1866	host	gene-PA1370
gene-PA4534	23.986802071164092	4.740177819788775	0.0	0.0	0.2318980323453253	0.2343308766874363	426	host	gene-PA4534
gene-PA2752	7.671454716453381	1.5160028162387522	0.0	0.0	0.0	0.0	444	host	gene-PA2752
gene-PA5442	26.83397500608168	2.8281733210504454	0.0	0.0	0.034589832555710284	0.034952714800016764	2856	host	gene-PA5442
gene-PHIKZ129	0.6328736332414161	0.2501320142735065	199.30684008067774	193.80730895040222	1592.4011312866564	1563.3307372863826	2691	phage	gene-PHIKZ129
gene-PA0179	13.959532352890577	5.517256150901687	0.0	0.9660747770409045	0.0	0.0	366	host	gene-PA0179
gene-PA1017	6.342878759972627	0.9400911318575502	0.16757736450861227	0.1646105067025005	0.0	0.04647344202460328	2148	host	pauA
gene-PA5032	12.685757519945254	0.0	0.0	0.0	0.0	0.0	1074	host	gene-PA5032
gene-PA2298	5.923697207139654	0.7804118845333402	0.0	0.0	0.05726873146614989	0.0	1725	host	gene-PA2298
gene-PA3502	10.711087717312266	0.0	3.395813009099049	2.2237947697922706	0.31065585465128476	0.31391494801524483	318	host	gene-PA3502
gene-PA5084	14.974973954899406	0.5380537573221471	0.0	0.0	0.07896767528306041	0.0	1251	host	gene-PA5084
gene-PA3714	10.610984093785984	1.048450545809978	0.5606794064867588	0.0	0.15387626445344013	0.0	642	host	gene-PA3714
gene-PA3279	12.872735805386625	0.7631578802834534	0.0	0.267258781857121	0.07467011472343807	0.3018139182731606	1323	host	oprP
gene-PA1455	22.890631008772186	10.85653629693558	3.3866844795046966	4.277218166092392	1.7261442246349614	1.8784265437686425	744	host	fliA
gene-PA0976	15.13833730713467	2.492982408925948	0.5332684132807395	0.5238272124399571	0.29270684971587724	0.5915552798153947	675	host	gene-PA0976
gene-PA1001	9.621824559619496	0.6338090870150715	0.0	0.0	0.06201416307539772	0.06266475421773249	1593	host	phnA
gene-PA3244	37.56756500851435	39.594426494706234	2.2056138416942352	2.599877708801258	0.968515311559888	0.6116725090002934	816	host	minD
gene-PA5334	35.48047806359689	8.881249831798689	4.49945223705624	4.910880116624599	4.253396409933841	3.8820815237885284	720	host	rph
gene-PA4277.2	943.5889301237659	1073.3299938970365	204.29945292579686	406.14305829381817	68.08400879370997	98.47596761116074	74	host	gene-PA4277.2
gene-PA1928	8.96348919501395	0.5904432021140403	0.0	0.0	0.17331326627913785	0.0	570	host	rimJ
gene-PA4126	24.795552485824032	2.0631578556628534	0.0	0.0	0.07570004734031308	0.07649421721750795	1305	host	gene-PA4126
gene-PA2532	13.679220458254221	4.054850906084373	0.72280357221787	0.0	0.19837060598214573	0.2004517137928672	498	host	tpx
gene-PHIKZ_p27	3.969843699423428	0.0	87.26210399139374	79.53565279792006	1164.6227300648989	1134.9562017349776	858	phage	gene-PHIKZ_p27
gene-PA2304	3.1277556419699732	0.6180948121304003	0.0	0.0	0.0	0.0	1089	host	ambC
gene-PA3347	27.827825932232848	4.399380721634025	2.3526547644738507	0.0	0.6456768743732586	0.6524506762669795	306	host	gene-PA3347
gene-PA3533	177.07688134492392	118.35948592836495	36.32585292302285	29.194957023603113	6.042113870281869	5.494951567092543	327	host	gene-PA3533
gene-PA4409	21.682514372198096	18.69736806694461	0.0	0.40924000971871655	0.3430158395107936	0.2310762811778886	864	host	ftsQ
gene-PA3322	12.182138390934552	1.444431867832631	0.0	0.5058417287510316	0.2826568291247742	0.4284332766903342	699	host	gene-PA3322
gene-PA1456	22.707505960702008	9.872210339346754	0.9598831439053311	3.771555929567691	1.3171808237214475	0.7985996277507829	375	host	cheY
gene-PA2319	25.11892252290045	1.6546343422074878	0.7078784247089464	0.347672928610591	0.19427445777602473	0.0	1017	host	gene-PA2319
gene-PA1647	1.9780057457057498	0.5863286153397265	0.0	0.0	0.0	0.0	1722	host	gene-PA1647
gene-PA0926	7.995600690388031	6.320237093051699	1.689935112509386	1.6600158140702868	0.2318980323453253	0.4686617533748726	426	host	gene-PA0926
gene-PA1988	6.104168269005915	2.41256362154124	0.0	0.0	0.0	1.4311821285856323	279	host	pqqD
gene-PA0192	37.31954203402352	3.2619934174947605	0.15168823386620275	0.0	0.04163024095200529	0.0	2373	host	gene-PA0192
gene-PA2749	11.926211113814079	2.8281733210504454	0.0	0.4952148016764301	0.13835933022284114	0.13981085920006706	714	host	endA
gene-PA4416	35.86697564598901	15.39783252571909	0.0	0.0	0.35870937465181035	0.21748355875565983	1377	host	murF
gene-PA4827	10.137279446741967	1.6026315485952523	0.0	0.0	0.0	0.0	840	host	gene-PA4827
gene-PA5264	19.273346108620533	10.041179147062847	12.591059758017462	11.276835823360189	3.760469944266478	4.108022776495797	972	host	gene-PA5264
gene-PA5089	20.54633582235101	2.2557146461461324	1.4475449556213105	1.8958893747826866	0.30899013961294014	0.26762722109610687	2238	host	gene-PA5089
gene-PA2750	3.2814314972112726	1.9453908971387455	0.0	0.0	0.0	0.19234095080702862	519	host	gene-PA2750
gene-PA5428	7.494226389670629	1.1107347366501747	0.0	0.3889806032969979	1.0867828578559797	0.43927372263519415	909	host	gene-PA5428
gene-PA3367	0.0	3.97112242129797	0.0	1.043018785831773	0.0	0.0	339	host	gene-PA3367
gene-PA3697	27.595927382797576	2.8565423435609816	1.944207756752696	1.6369600388748662	0.2286772263405291	0.07702542705929619	1296	host	gene-PA3697
gene-PA1248	12.955527259736623	1.1637366016770505	0.0	0.0	0.0	0.0	1446	host	aprF
gene-PA4411	15.342909432906762	16.092952972380598	0.24944988147227942	0.49006703866524054	0.13692108354692803	0.0691787619326735	1443	host	murC
gene-PA4006	52.80815339698141	26.0893507910855	1.6742147858813916	2.740956344162566	0.0	0.15476736971914395	645	host	nadD
gene-PA3771	20.896477877946634	0.6882466773108445	0.0	0.0	0.0	0.0	978	host	gene-PA3771
gene-PA3212	14.995522804237174	3.8100297193019204	0.0	0.0	0.0	0.0	795	host	gene-PA3212
gene-PA5228	55.655651864465696	6.599071082451039	1.7644910733553882	2.888753009779175	0.16141921859331465	0.9786760144004693	612	host	gene-PA5228
gene-PA4522	6.0072767091804256	1.7807017206613913	0.0	0.6236038243332823	0.0	0.352116237985354	567	host	ampD
gene-PA3978	31.021183006423502	7.969369995746882	2.6226315407249485	0.644049851360603	0.3598854709621441	0.0	549	host	gene-PA3978
gene-PA5244	23.053305543859906	4.555703894483966	0.0	0.0	0.16715492686820402	0.0	591	host	gene-PA5244
gene-PA1608	6.284365118275463	1.8628374088837805	0.0	0.0	0.0	0.0	1626	host	gene-PA1608
gene-PA5554	53.18206733715612	37.639146173979995	13.593116416960028	11.811790084430408	1.5065793735376034	1.3773958721191788	1377	host	atpD
gene-PA5409	30.357628289708565	0.5999155529500944	0.0	0.0	0.0	0.177941093527358	561	host	gene-PA5409
gene-PA1662	7.112259839627622	0.8944071284870999	0.13665762299335582	0.26847636172890743	0.07501029747844234	0.30318892473454173	2634	host	gene-PA1662
gene-PA0996	7.671454716453381	1.2994309853475017	0.9265281311827521	0.6825933752837279	0.25428201230143777	0.1284748435892508	1554	host	pqsA
gene-PA4290	16.851581417960674	1.873205706150295	0.8904296325652423	0.8746651042596687	0.061093730228267515	0.2469386604053132	1617	host	gene-PA4290
gene-PA4049	29.638310992884144	5.857006864344094	0.0	0.4733378425662263	0.13224707065476382	0.0	747	host	gene-PA4049
gene-PA4278	26.572613358268306	4.773796102198624	189.42374807919037	106.32577886547215	72.16469406558996	72.3553918050798	705	host	gene-PA4278
gene-PHIKZ260	0.0	0.0	4916.401477690119	4756.678480962586	665.9995539941569	648.8621975475111	360	phage	gene-PHIKZ260
gene-PA2499	0.0	0.0	0.0	1.550804247355136	0.0	0.0	456	host	gene-PA2499
gene-PA2970	483.9304549002067	566.4382981592399	86.5468408439233	83.08243082551779	17.814330812626135	16.910238019313027	183	host	rpmF
gene-PA0134	19.875278740220576	0.9819186730999357	0.5251001881320193	0.0	0.07205584374843806	0.14562356450597794	1371	host	gene-PA0134
gene-PA4618	8.760611867554788	3.8087231247479765	107.02400794314842	169.88007514545833	0.10163432281801292	0.10270056941239492	972	host	gene-PA4618
gene-PA4149	17.995862072602456	1.9397845833141385	0.0	0.0	0.0	0.0	1041	host	gene-PA4149
gene-PA1628	3.339339111867942	0.8798761443268052	0.0	0.0	0.0	0.0	1530	host	gene-PA1628
gene-PA3216	5.355543858656133	2.1166831773899557	0.0	0.0	0.0	0.0	318	host	gene-PA3216
gene-PA0457	38.92715307548916	3.8463157166286055	0.0	0.0	0.18816868910306392	0.0	525	host	gene-PA0457
gene-PA4401	5.355543858656133	2.1166831773899557	0.0	0.0	0.15532792732564238	0.0	636	host	gene-PA4401
gene-PA5210	25.760616005838415	73.53250634731158	0.0	0.19808592067057204	0.0	0.11184868736005363	1785	host	gene-PA5210
gene-PA0625	12.175606413245044	3.609143433833812	1.608383284023678	1.7378985935507962	0.48555593367747735	0.9366952738363741	2238	host	gene-PA0625
gene-PA0866	8.401297131337952	1.4230554976955727	0.253668906951726	0.2491778494693242	0.0	0.1406976088355854	1419	host	aroP2
gene-PA5327	25.629239233297977	1.772662435240798	23.292875388221923	21.284175674761237	8.250963399158051	8.337524330355238	1329	host	gene-PA5327
gene-PHIKZ_p06	0.0	0.0	904.8078815501073	1037.5643105419315	4184.7482563478125	4613.222029978395	183	phage	gene-PHIKZ_p06
gene-PA0948	4.054911778696787	5.609210420083383	1.7140770426880914	1.6837303256998621	0.7056325841364898	0.0	420	host	gene-PA0948
gene-PA3025	11.849267816305602	1.2772395643453625	0.45535253505945505	1.7891631544438764	0.4373940116722075	0.7576846563100408	1581	host	gene-PA3025
gene-PA5162	20.60912257159423	6.664408419901049	0.0	0.0	0.10867828578559799	0.21963686131759708	909	host	rmlD
gene-PA3396	9.514318139958942	1.2534548424767336	0.0	0.0	0.0	0.18589376809841313	537	host	nosL
gene-PHIKZ303	0.8774152225928131	0.0	355.5054070453091	336.8241360978874	3996.3815865313672	4032.1361035090886	1941	phage	gene-PHIKZ303
gene-PA3470	33.39339111867942	1.4664602405446752	0.0	0.0	0.0	0.0	459	host	gene-PA3470
gene-PA3391	18.235776434921302	2.1935459743342838	0.0	0.0	0.0	0.0	2148	host	nosR
gene-PA2173	9.70406237636838	0.0	0.0	0.0	0.0	0.28440157683432443	351	host	gene-PA2173
gene-PA2698	7.502479942963217	0.9884071224816533	0.0	0.5192119947092085	0.14506396737020347	0.0	681	host	gene-PA2698
gene-PA5262	17.394329078532177	2.187435818416918	4.010653804618376	3.6113435955122393	1.0089825251348135	0.9268797907971018	1077	host	algZ
gene-PA3969	28.22756265833122	2.479209025451219	0.0	0.0	0.0	0.0	1086	host	gene-PA3969
gene-PA1246	10.512734241065743	0.944311518532556	0.20199561109118921	0.0	0.0	0.0	1782	host	aprD
gene-PA3547	18.511553772311416	0.304848392395836	0.0	0.0	0.0	0.0	1104	host	algL
gene-PA1894	4.91504458023853	0.9712918476334862	0.0	0.0	0.14255203719929085	0.14404755190309937	693	host	gene-PA1894
gene-PA5504	22.6070302706104	11.91336726389391	2.1236352741268387	1.043018785831773	0.0	0.14723444464431837	678	host	gene-PA5504
gene-PA0252	59.13413010599481	3.505756512552115	0.0	0.0	0.0	0.0	288	host	gene-PA0252
gene-PHIKZ_p10	10.711087717312266	1.0583415886949779	852.3490652838613	816.1326805137634	389.56244173271114	391.13802522699507	318	phage	gene-PHIKZ_p10
gene-PA1773	10.228606288604507	4.042674176636672	1.4412659818398368	1.7696865285133687	0.19777489845667381	0.39969951338878024	999	host	cmaX
gene-PA3660	10.729491648098026	1.734807346417541	0.41232093810366455	0.20251052027317928	0.22631972916176074	0.17152053860626781	1746	host	gene-PA3660
gene-PA1160	22.175298789748055	7.887952153242257	0.0	0.0	0.0	0.0	384	host	gene-PA1160
gene-PA2126	16.0666315759684	1.0583415886949779	0.0	0.0	0.0	0.0	636	host	gene-PA2126
gene-PA4854	25.418849956009705	7.744059162055416	0.22385334512717608	0.0	0.18430701824460552	0.12416038988662668	1608	host	purH
gene-PA0607	27.75361839641356	6.481754263207464	2.133073653122958	3.1429632746397425	0.731767124289693	0.7394440997692433	675	host	rpe
gene-PA0272	27.38043323235772	3.2464883460289675	0.0	0.3789746713793902	0.10588270287149901	0.0	933	host	gene-PA0272
gene-PA0395	26.32754314284291	8.12929046388896	4.173404973501441	4.78277020053874	1.4317182866537475	0.8680430736421555	1035	host	pilT
gene-PA0865	17.442916589924724	5.327183080526117	20.4444384700507	17.777934723870054	1.8396380219573287	2.137778333131751	1074	host	hpd
gene-PA5203	21.503320038543567	5.099282200075802	0.9089802499103514	0.892887293931745	0.37419909764813847	0.06302080395760597	1584	host	gshA
