Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	gene_length	Entity	Symbol
gene-PA1761	80.33880351687866	45.29251726031566	20.728304361274063	70.738388199427	56.93716686178872	14.413406625886923	2.7340316591954337	3.3540232109099555	1.6687619786711871	1.4153178649397404	3.3497888503815223	4.056079673367323	438	host	gene-PA1761
gene-PA1805	268.25947559795526	178.40755316736679	92.74833131104641	182.05305672225063	187.85987382862604	39.62260811075036	24.06563236992765	19.681969002928195	7.246504990982116	10.963024876655416	8.354276453624335	10.102522130360947	1866	host	ppiD
gene-PA1821	226.5948367480619	197.49668446512646	38.38751937754398	92.89307712350956	91.7765319674934	20.607530279475572	17.429872188942106	16.714421942191496	5.394226912605018	14.296799465950329	7.218733168349849	15.296359506204444	813	host	gene-PA1821
gene-PA2598	2.8669053234799455	2.8621483379527732	4.191596172778412	0.5108728075344452	2.0427372437680433	12.779498182466543	0.36857675183982763	0.16955934514988003	2.8683291073835777	0.0	0.0	10.480390537986667	1083	host	gene-PA2598
gene-PA3274	14.374344746892506	11.480395000010567	8.866208310779335	3.8421892399986395	4.189932642046952	15.597200038670104	0.0	0.0	2.5379088425624303	0.5381156465656305	0.0	13.022644692038142	288	host	gene-PA3274
gene-PA2836	1.619644478523099	1.5522787605648092	3.9960375485202637	1.0390145550418857	0.9442101728556512	9.119641895469083	0.1874031090340532	0.0	2.745230973363305	0.0	0.0	9.360086207116519	1065	host	gene-PA2836
gene-PA4783	5.033440584770439	2.7831260606086223	7.0053991591342895	2.483839508685989	3.1600838781768257	21.119877748240164	0.8960013967284698	0.8243895434223123	5.127088570833192	0.8696818530353624	0.0	20.8251542975283	891	host	gene-PA4783
gene-PA2643	19.74307591741862	10.166373885551526	23.643222162078224	16.664917185536268	14.740485921418195	27.547773692525773	13.626238108680855	8.665401834813297	4.219655665947173	4.0455923308066675	2.9461998322632668	16.647845085065878	996	host	nuoH
gene-PA3772	2.6921849693176596	1.6126307357874374	9.488918593476212	0.9252094490966624	1.7936835390702672	28.287283881033805	0.2225020190872538	0.6141564240713046	5.500217157125267	0.0	0.2044603562523839	23.216571983975054	897	host	gene-PA3772
gene-PA0356	16.30834749465622	13.525992654557905	11.69264805106414	12.406778345886517	13.164006555376606	23.545257257392905	3.144964902516929	3.338777650860365	3.986824072679891	1.3149589617894677	0.8892166766467314	17.945079767019067	825	host	gene-PA0356
gene-PA5374	8.13094248309071	9.045159696978024	13.851584701015527	174.179245546605	70.4247264279407	20.02981954187938	31.24804871090539	16.693888254301825	3.691503770999899	3.3917592268379133	16.05530110612154	15.452707577155309	594	host	betI
gene-PA2606	23.95724124482084	11.480395000010567	8.669181459428684	13.831881263995102	7.262549912881385	18.210784910014823	1.6632025926772223	2.5504551499627786	1.5227453055374582	1.2914775517575132	2.5472352716442828	32.07683008354658	360	host	gene-PA2606
gene-PA2791	7.11307781289526	5.681020206190797	18.52458643626748	7.605158083296277	8.29347492034036	26.700807199105355	1.3717134784966782	1.2620808989506536	8.163170710097715	0.0	0.6302437785511628	9.496708880140673	291	host	gene-PA2791
gene-PA3400	9.735005966149421	8.564739126992013	5.254049369350717	4.878970463490337	9.04493395743469	22.803628370565303	0.35200054871475606	1.781270263466068	2.900467248642778	0.6833214559563562	0.0	23.325438780058292	1134	host	gene-PA3400
gene-PA1656	4.431397224475531	11.944919653190187	68.51523339453884	4.264163780807738	26.867236671931135	28.850312210256842	1.7945923928694498	10.378730783663562	4.34231801964439	4.280041211990217	0.8245385850409239	7.099659047195726	1557	host	gene-PA1656
gene-PA2437	3.3139699704651306	1.191049625361327	1.907810433827638	3.720390733831536	2.7047403798804535	5.364688478134371	0.3834472836143452	0.5292010685801731	0.3510652001239097	0.14887349299798422	0.0	3.318374500625524	1041	host	gene-PA2437
gene-PA1419	10.951881711918098	2.1867419047639176	4.315826267680946	10.428799365710592	2.2612334893586725	19.75243865901079	0.3960006173041005	0.607251226181614	3.625584060803472	0.10249821839345342	0.2425938353946936	25.4578016536084	1512	host	gene-PA1419
gene-PA4920	34.165109253483635	17.470166304363907	40.433336451090305	18.37568766955871	11.658943003956736	36.216295271929646	1.928350832089533	1.99600837823174	4.634442234244438	1.1230239580500114	1.1074935963670793	48.037764859417585	828	host	nadE
gene-PA1799	8.28352070159907	4.0862422881393545	3.606593211164475	3.1258488732192324	3.408758759631419	14.918439615548868	1.6913924671293785	1.5562099220111871	4.129478794677853	0.6566835008936507	1.0361635003298777	7.667212753563937	708	host	parR
gene-PA3126	16.099266116519605	11.93961080001099	33.41575398907056	5.532752505598041	5.363113781820099	32.374728728915244	2.2176034569029626	2.856509767958312	4.060654148099888	1.7219700690100173	1.630230573852341	16.888313958516832	450	host	ibpA
gene-PA3535	4.156437035246025	2.558883222893922	5.032493070643157	2.4071547045774606	3.7692566739699487	14.342719931359289	0.26718113938589916	0.4916540048121019	2.0180961880616914	0.1555997050310257	0.24551665268860556	29.827389110743034	2988	host	gene-PA3535
gene-PA2755	113.52985659966053	68.88237000006342	40.9615059113712	57.559420971189816	40.137953462666346	36.859762804417834	12.712376504539279	8.187448379498347	9.311054097553885	4.935583000347184	8.177111954832602	8.381990549350732	471	host	eco
gene-PA2613	107.18968390442916	64.36293848422213	26.531760616268777	68.42921650965901	66.43223519335982	24.354292539285787	10.235092878013674	8.44766140168667	2.7561001005202863	4.324404471948234	3.3194740191563503	20.915626530865737	1326	host	gene-PA2613
gene-PA4814	1.5175261316367454	0.3030016275662613	7.34950600932637	0.27041801102629726	0.19659507997874265	21.836327295162775	0.19509707831990877	0.0897520873887195	4.376218180136977	0.0	0.08963877788777536	33.6229048322911	2046	host	fadH2
gene-PA1648	5.49228694806639	3.906761283585686	8.469213908804141	5.229965055042925	2.801626602443336	16.187364364457622	0.7943654173980763	0.5481575247681196	1.0909220099372836	0.0	0.0	16.400553001002006	1005	host	gene-PA1648
gene-PA0786	3.382198763974707	2.0259520588253945	10.199037011092567	0.9040445270585034	1.9717330080220952	30.946431873227805	0.0	0.6001070941088891	5.374395196014558	1.519385355008839	0.0	44.51083510839043	306	host	gene-PA0786
gene-PA5263	49.95471206661997	27.552948000025363	160.2654543115496	31.927353168504823	27.968926711642446	32.11364220690786	5.436705249181458	6.450183347002641	24.232936045112236	3.3328452948580978	2.8923445665122176	37.49814159201475	1395	host	argH
gene-PA4096	0.5475940855959048	0.16400564285729383	6.079685698820115	0.0	0.0	15.320184130647391	0.1584002469216402	0.0	933.66040733811	0.0	0.0	24.674484679651215	1260	host	gene-PA4096
gene-PA1044	17.80563994453781	14.220876387109863	14.64354404877103	7.7339551153521	8.217674343111442	16.448450886465	1.716854289215197	0.7898183690207314	1.571866121845118	0.9998535884574294	1.1832318681186345	30.352269326366653	465	host	gene-PA1044
gene-PA1846	20.497099717718275	12.819523643524251	11.403284083413874	17.04058766468597	17.04528298940202	16.176756655175538	3.574904655295733	3.6903046992908353	1.8360755977646936	1.6926311294331755	1.5223319578896366	9.572277149641886	2289	host	cti
gene-PA0073	10.54118614772117	2.0090691250018495	7.0929666486234675	2.305313543999184	2.7932884280313015	3.372367575928671	0.2772004321128703	0.5100910299925557	2.7916997268186736	0.21524625862625216	0.25472352716442825	6.031540699470297	720	host	gene-PA0073
gene-PA4443	29.312389287780793	24.986742058846527	190.0729624794524	19.28628324391474	24.537121877608296	50.38713907564014	1.7392968289435002	2.20039267839926	87.18463317979172	3.2075913050186595	1.3984821099223512	10.428867163076985	918	host	cysD
gene-PA0703	4.4530999671466525	1.7259819362202677	109.22199212914498	2.520616175671089	2.596040270243214	30.604811896354956	1.0608125875845609	0.27886525557679587	120.29341046933725	0.3530234765624181	0.13925659799422047	57.330237752264786	1317	host	gene-PA0703
gene-PPLUZ19_gp49	0.0	0.0	0.0	46.10627087998367	62.38344155936573	7413.025993153874	4.620007201881172	25.504551499627787	1782.4579770930136	584.7523359346518	443.2189372661052	9449.413762503465	216	phage	gp49
gene-PA3529	211.10977956630185	159.35473656731085	102.57159067329461	122.03251795100157	117.06796874495365	52.951204326521825	26.809832837185073	23.44896078174734	6.9697795079326434	13.107533361121027	11.557604814624804	17.67724275557102	603	host	gene-PA3529
gene-PA0997	820.7548394915804	497.4568340497537	253.4153812019934	287.67715492722203	229.44307200392322	55.002840182047905	47.08503114480587	24.13951916584489	12.653799017846483	10.004403569952567	11.193484573986144	14.827859338006364	852	host	pqsB
gene-PA0695	0.9236526744991167	0.5532720481932804	79.38045673693733	0.0	0.2692326195692821	18.365182461683847	0.0	0.0	1091.4842655916689	0.0	0.4910333053772111	19.290360177933483	747	host	gene-PA0695
gene-PA5448	96.95036776095583	50.92898632983412	14.085323841238093	71.12137529359184	64.72108719417207	21.84863674192086	6.369712057061703	4.7210552775906764	2.591906903042482	1.3739122891037372	1.1381263979687222	20.64956873899889	1128	host	wbpY
gene-PA0273	1.419688370063457	0.5102397777782475	5.837832632611907	0.0	0.49658460942778687	7.094462159731426	0.0	0.15113808296075723	3.007891961555473	0.0	0.0	13.890821004840683	1215	host	gene-PA0273
gene-PA2285	8.84575061347231	4.051904117650788	13.693811930977434	5.8415184825318685	3.640122476348483	32.59446670671331	2.4082571477679235	1.384862524866667	5.787810211092601	1.4025095584696974	2.212982679437567	20.245731019200996	663	host	gene-PA2285
gene-PA3944	20.853971653522805	7.138069430058385	41.16125723553515	6.211207476059977	7.294390506361533	23.69394006714652	0.6894104011097295	0.0	5.680707875580155	0.2676637412968939	0.0	37.84273298019047	579	host	gene-PA3944
gene-PA1765	9.292505694960811	8.871214318189985	5.015228943471139	6.520078710300722	4.232255193986821	16.964030836489677	0.3360005237731762	0.9274382363501015	2.614815171124928	0.13045227795530437	0.3087557905023373	19.60666122692824	1188	host	gene-PA1765
gene-PA3153	27.353122042630396	44.13821766994354	30.070505856623765	30.215274605814546	47.67573841241775	55.496728555331046	2.4221396980736247	5.497097507686766	6.504931402295937	1.1284755306619048	1.0386784602821348	34.815777735689096	1236	host	wzx
gene-PA4788	2.412477440037903	0.4816948951053385	4.629442101665667	0.6448429493704011	1.6408127828995058	14.432789905373054	0.46523149445516704	0.0	3.1945705710576044	0.0	0.21375400880931045	21.281024082682865	858	host	gene-PA4788
gene-PA0100	85.77784878275918	52.72754706845244	67.15599259065867	37.24545660663176	60.48788752297098	43.76388411237728	6.284413705229895	7.576596406404085	5.7536956170144995	3.365413815654757	2.588721188120574	15.538763424753208	921	host	gene-PA0100
gene-PA4746	158.58754204414734	242.21382392179157	93.95476519309517	729.8652815118984	1016.9760692487295	213.98002893539567	112.61946967409165	139.62491722933484	24.284304219028744	67.8658791903948	47.94795805448061	30.318974639048548	459	host	gene-PA4746
gene-PA2319	20.013836933726438	9.143677433636736	12.274947199191057	7.888388528138801	10.876521312688254	24.233296209328152	2.1587290288435925	1.625068768117877	3.952849170716706	0.45716019531239405	0.7213409618815668	16.40113239276718	1017	host	gene-PA2319
gene-PA2877	15.049649533659267	6.472168993294548	6.029815048046796	3.7132567151664704	3.374442396279425	19.283605199269985	0.0	0.8216231355584791	2.2483487732767835	0.34670538302215115	0.41029292966082404	33.230514042841236	894	host	gene-PA2877
gene-PA1749	119.25382308533041	108.42595277787758	43.783744744589306	22.76852882962157	26.484512502815303	33.97348076491106	2.464003841003292	6.423368525832183	3.7598649519443414	2.2321834227907633	2.641577318742219	6.701711888300331	486	host	gene-PA1749
gene-PA5166	24.09177434900342	13.240887537809165	8.17044394369874	9.161505228852048	9.266719277442935	21.239360370211674	2.1553381330590353	1.9830752785887698	2.7626480705215224	0.7810231414516278	0.5281524537318599	28.849073520340944	1389	host	gene-PA5166
gene-PA1689	27.559371383485768	21.716125206867346	12.276937042790976	27.49275496124561	29.550680431212736	15.356058919207301	5.884083352124836	6.898235327146116	3.6493753399471176	2.505576990570924	2.180229904403095	9.761850334507754	2103	host	gene-PA1689
gene-PA3217	9.665507674634615	7.125762413799663	10.394864916086117	7.154421343445742	4.767854385777566	19.536474232966096	1.1470362708118775	1.0553607517087362	4.857032440076376	0.7793399019226371	1.4492890338665747	15.457004770586108	1392	host	cyaB
gene-PA1358	93.37920196477536	53.34499330831978	22.043304872915037	29.81307741111726	30.243122829812584	25.254722598683884	5.502324366751712	5.062557590903561	5.953590668266754	1.55365720512182	1.838605910359783	33.39403941606931	399	host	gene-PA1358
gene-PA0339	16.427822567877147	7.380253928578222	5.254049369350717	6.586610125711953	3.9904120400447165	15.09535962558548	1.056001646144268	0.7287014714179368	2.9004672486427774	0.6149893103607205	0.0	23.891167705694034	756	host	gene-PA0339
gene-PA0052	4.824954880075806	0.963389790210677	9.258884203331334	1.2896858987408022	0.9376073045140033	53.48622141402956	0.0	0.8560968335539397	3.833484685269126	0.3612524620300736	0.0	86.04435683160425	429	host	gene-PA0052
gene-PA3086	60.10178988247737	24.00082578399422	5.272356161578419	17.028796910377245	20.08831817232267	21.855761990339126	3.477078590962834	3.625734150469734	1.6978344870104063	0.5399906139752668	1.27805532793302	25.79214426444378	861	host	gene-PA3086
gene-PA1903	2.563577407089109	10.529789044595681	43.37100625909891	0.8810115454773951	16.652980691957314	21.716328785120297	0.0	3.216497577660065	1.9398029369903929	0.4112985833622653	0.0973465708908643	20.1691647593752	1884	host	phzE2
gene-PA2149	0.0	0.0	3.5026995795671447	0.0	0.0	15.487910348709454	0.0	0.0	3.007891961555473	0.0	0.0	39.804106972935294	243	host	gene-PA2149
gene-PA3770	87.53682596883108	72.39677663271969	51.91858580897178	92.96529720290586	93.44404880059	41.95500559767587	27.154328043709754	33.85338835787329	9.571541920521165	23.51016277893269	15.844843077493413	20.41100229282713	1470	host	guaB
gene-PA1968	50.81163724482931	36.043100581428526	9.897162765521117	24.661493726502894	22.606148208253323	16.469702115000487	5.415078208716537	4.982284478997056	1.4165072609650773	0.6006872333755874	1.4217127097549485	11.859054652235468	258	host	gene-PA1968
gene-PA2323	40.52398297647924	13.979816789680765	20.58966948431905	25.86034381460339	21.645408482899384	20.458200349914154	4.664331994223944	2.7104468014364587	3.1466323656862607	1.1437439572760264	1.1279270575546638	17.299454203445503	1626	host	gene-PA2323
gene-PA2862	13.268625920208464	6.623304807698404	13.640320478122053	6.797719424612977	4.727103493591433	26.460114826517263	1.492617711376994	0.5885665730683335	4.294922656644112	0.33114809019423413	0.5878235242256036	25.307163774001246	936	host	lipA
gene-PA0780	28.405079659197934	11.251701872520318	40.69271702795933	6.612851600316383	7.211358172766069	41.59701201225165	1264.2990226406932	2.682550436614237	3.154691469639355	1.2348789339514068	0.4871206893981098	28.04961339413206	753	host	pruR
gene-PA0444	5.104907480204814	4.1844430373870285	6.187011406898975	2.585398367101888	2.506127935429953	23.070776313829786	0.15543949464273105	1.2871455897008415	3.842441425187978	0.4827953464514067	0.2856712454180504	27.364849052821906	1284	host	gene-PA0444
gene-PA1780	3.164993338765322	3.1597417431221744	4.338205901298757	0.0	1.8451079524610432	17.449681769025418	0.6103495752943935	0.5615681064138228	5.029250550398944	0.4739367162412892	1.121718284760785	30.182855877249192	327	host	nirD
gene-PA0037	6.215932863521083	4.188792770274126	9.265587063517144	1.5576442864859348	3.1707598372247205	12.167866794229125	0.22475710711854355	1.2407619648467572	4.732857030724532	0.872619967403725	0.0	10.892340083809996	888	host	trpI
gene-PA2004	17.100513578199703	12.766990991391063	12.636894603869397	19.87339262068262	15.17044577292862	13.692975243641415	3.010970210881178	2.2426415973810645	3.2817786757272804	1.113342717032339	0.7905212911999498	17.867730285264674	1392	host	gene-PA2004
gene-PA0284	20.73675963486132	11.292191803289082	24.806003579885353	3.023362024916962	2.197997451565614	84.91732125617112	1.0906246509358832	0.0	14.977822677417622	2.540611577227894	2.0043818530971405	58.24796383393074	183	host	gene-PA0284
gene-PA3813	444.82468395034783	300.0921855816716	95.30601181612928	636.9098814583791	571.6497248064059	67.76106013028772	51.572173416347965	52.19536120854059	7.554705391813746	16.418784378932724	16.5866482804744	16.067106303028698	387	host	iscU
gene-PA1796	25.01640348932871	14.501551578960719	8.295867425290606	28.796197251358226	26.580344620424174	17.607308606953904	5.135502742301598	3.6511778988940833	3.6332168693525317	2.1751200871705483	1.716032183002464	19.277843001177793	855	host	folD
gene-PA4264	2809.6315386041424	5449.655195774247	1304.0146377084682	3511.1698593218334	4526.416463454415	1151.4041142891851	1248.6813311176684	1589.1297472845006	120.64828190027553	614.4452813554014	396.7808788522825	89.84043139770442	312	host	rpsJ
gene-PA3751	36.48310849465103	24.82562573606346	14.641995450627125	35.80842357684011	33.17916203854439	21.672169295054303	4.727885542635758	2.019649763422302	3.7102423688222332	0.6555723612982299	0.9309692363369967	22.87921760482042	1182	host	purT
gene-PA4629	11.320727469055237	7.138069430058385	387.60183896795604	10.511274190255346	14.24142908384871	49.48468898979273	4.825872807768106	6.660255935654096	79.21431537614549	2.1413099303751513	2.217282516249946	27.78543007104075	579	host	gene-PA4629
gene-PA2496	4.011445045644419	2.402873372095235	5.498423758622843	4.825074859533175	4.287372936048044	19.29307962042914	0.7735826012452196	0.711754925571008	1.7706340762063466	0.6006872333755874	0.3554281774387371	38.255015007211185	516	host	gene-PA2496
gene-PA3628	55.47282338941614	36.38153345073771	63.27059451823751	36.69020147491659	35.64393402530083	29.496341755657816	8.433139906532395	6.2504112125848375	4.503894565674172	2.546575454169744	0.6457779561915084	26.06459649258931	852	host	gene-PA3628
gene-PA4019	59.68775532995363	31.489083428600413	12.15937139764023	34.25037265370216	34.47716002598634	23.12480623493946	3.484805432276084	5.246650594209145	4.640747597828444	2.213961517298594	1.1644504098945292	32.742649511410185	630	host	gene-PA4019
gene-PA0817	88.2706240795089	42.20257880285575	17.316162710254474	34.417357135762465	50.51524424777734	20.51919426480544	6.090601043606728	4.741691264719532	5.147308075056197	1.8189824672641028	1.2915559123830167	29.42403337385638	426	host	gene-PA0817
gene-PA1409	1.6569849852325653	0.9925413544677725	5.178342606103588	0.5314843905473623	2.1251531556203562	14.461334158449173	0.0	0.0	3.6861846013010515	0.29774698599596844	0.0	20.28948980382463	1041	host	aphA
gene-PA5518	19.638189302092577	12.612264929589074	15.318143935994343	15.74756434985358	14.635257679262596	30.28006098104969	1.6397772040479655	3.771799869663264	5.147308075056197	1.0913894803584618	0.9686669342872625	19.75117200882879	1704	host	gene-PA5518
gene-PA2081	6.448304185521871	3.540682570096717	7.070870179313114	6.032596189904406	5.012255870859906	33.28243140355772	0.3108789892854621	0.5720647065337073	2.5616276167919856	0.24139767322570335	0.2856712454180504	22.75279584167215	642	host	kynB
gene-PA2042	47.11980326786226	42.84147402442968	19.60657447586975	46.7809967953005	59.51748221288158	21.221239868038957	6.328283035552357	5.225322746265205	4.902497081242548	2.5199561985512453	2.8330226435848607	8.987129379255077	1230	host	gene-PA2042
gene-PA1429	4.2024662382941536	3.5089579402025657	50.58549857933016	1.8381237560126382	2.5984078400291177	9.635335931224775	0.14734906690385136	0.7456480172648654	1.9561290746660591	0.34324984764319283	0.06770060522642611	11.36720445928561	2709	host	gene-PA1429
gene-PA5355	5.979727414707281	3.9951774600036773	45.77327810578345	1.4754006681594776	1.3407784454550247	20.638889564683467	0.532224829656711	0.24484369439642675	39.71319756841691	0.7232274289842073	0.0	34.675875803136506	1500	host	glcD
gene-PA2782	3.658924117390819	2.19171177272929	5.158521198998885	0.8382958341815213	0.9141671219011531	12.50841791798998	0.30240047139585857	0.0	2.4917650454249314	0.0	0.0	18.842333755370017	660	host	gene-PA2782
gene-PA2987	39.84467491243886	19.939633421070983	10.369834281613256	25.884222248411884	26.46273247608601	11.892033030906367	3.793269071018226	4.563972373617604	3.2057795906051747	2.039175081722389	1.340650142970675	12.265094723803236	684	host	gene-PA2987
gene-PA3538	11.786166329861999	6.1059164542992495	11.788864235939283	7.663092113016678	4.085474487536087	30.60353512116988	1.2900186314393967	1.1869154160491602	4.049405798659169	1.144800045879236	0.6773811248693937	34.17518653691304	1083	host	gene-PA3538
gene-PA4109	17.036260440761485	8.581305353543252	550.5606884610539	6.209598771714973	6.997328587391543	36.516949913086215	1.1200017459105873	1.8548764727002025	5.3321721136665206	0.5218091118212174	1.0291859683411244	34.33935017145624	891	host	ampR
gene-PA3431	2.51080257587642	0.6015927510922568	4.542802511491012	1.2080245645410568	1.1709855418821176	17.671795157704825	0.29051573671217856	0.267296609603086	2.9257988403339805	0.45117119712052856	0.2669591551068244	11.349544627030253	687	host	gene-PA3431
gene-PA0605	12.439336800195436	9.107044110585305	8.638869636143967	13.743215358456673	11.92519290428748	29.864909013752946	0.9595399573137819	2.207124649006251	6.2959661671260285	0.37254160146851334	0.5878235242256037	13.049006320969392	1248	host	gene-PA0605
gene-PA1997	10.582339690963806	4.859799110433921	5.94706815119759	4.525768920734594	4.4212786161477045	12.723963553350508	1.2244436265108385	0.4694089233060329	1.2144594461341691	0.23769525492469565	0.28128978459875514	18.013887588211624	1956	host	gene-PA1997
gene-PA4835	8.213911283938574	4.2853087327228385	3.2686482251721047	2.549655532533659	3.3982863824896934	18.462546913379086	0.9197433692224269	0.564155977871951	4.070010494063252	0.0	0.1408609366807898	24.712387113874946	1302	host	gene-PA4835
gene-PA3963a	6.052355682902106	2.1148096052651044	7.466280682761544	0.8088819452628714	1.7641821650724008	14.02194939465079	0.8753697856195904	0.26846896315397667	4.007224488256468	0.0	0.0	19.47985632604043	684	host	gene-PA3963a
gene-PA2906	24.793530980266333	12.022590246417638	5.243260766949586	7.005880996137149	7.020503153819943	6.398496181022776	2.1857282532103124	3.3936241009771675	2.001143728016372	1.4850665892899535	0.6276555084133756	5.742179870692275	1461	host	gene-PA2906
gene-PA2921	6.272441344098548	3.1310168181847002	2.8658451105549365	1.1177277789086952	1.2188894958682042	15.206311978732918	0.20160031426390573	0.1854876472700203	0.5537255656499848	0.0	0.37050694860280475	20.935926394855578	990	host	gene-PA2921
gene-PA4075	46.987105409197	16.294754193563385	13.558837082195398	9.915327070964231	10.812729398830845	104.72470493851615	1.4307119076793309	1.7551519311571813	4.584609522048261	0.37031614387312206	1.5338190883019338	30.776776589672483	837	host	gene-PA4075
gene-PA5391	3.066526879337067	1.5307193333347422	7.986155041413089	1.2295005567995645	0.2979507656566721	15.288066344209975	1.478402304601975	0.8161456479880891	3.24852331847991	0.0	0.8151152869261703	19.73958774372097	675	host	gene-PA5391
gene-PA1904	2.4730055478524737	5.431584731187796	24.744877675006602	1.6525545118273717	13.936406780715313	19.72653721833545	0.23845198461322184	2.193939913946476	2.401462130596708	0.0	0.0	22.404550007807558	837	host	phzF2
gene-PA0218	13.110151560683716	4.03870573290274	11.089980427815194	4.205132197522941	4.148988674860825	31.768361659888328	1.0835196043499817	0.797536463832009	4.761679131322344	0.16827069078273788	0.398264798172396	20.468302166399052	921	host	gene-PA0218
gene-PA3502	6.509137243875851	7.798004150950574	8.92197062719933	4.349648196224875	7.589311955405801	53.06706713819834	0.627623619878197	1.732384630163397	4.022346090098946	0.48735001953113694	0.0	56.48749951819523	318	host	gene-PA3502
gene-PA4221	277.3590625780423	172.06261909863272	217.0847860096503	187.75036241835238	120.68865618589614	50.066328062053394	15.778510033165327	13.15907511492585	27.96275706701241	2.8659696016810274	5.426565016984214	22.586906918959507	2163	host	fptA
gene-PA2841	13.503172337989927	5.479279431823225	5.373459582290505	4.89005903272554	8.125929972454694	11.649997080480864	1.5120023569792929	1.8548764727002025	1.3843139141249619	0.391356833865913	0.0	21.932875270801077	792	host	gene-PA2841
gene-PA2356	0.6020667956813615	0.18032034031430214	2.475730069327563	0.7241822651306337	0.5264836827702977	10.064133603556769	0.0	0.0	1.116148391493425	0.13523325149293333	0.0	17.655390433956367	1146	host	msuD
gene-PA2539	15.490161462404707	5.661564657539458	7.125354624187958	18.947782553417948	22.193250524084313	8.315426899550149	2.4302503637292743	5.590038684849926	1.1125079857807914	1.7691473311746755	1.5353198897581977	5.483218817700269	1314	host	gene-PA2539
gene-PA2852	28.062381256532845	9.683728408496977	6.020555245515941	6.3594856386184375	5.512484324815088	18.89241464286831	1.9411383044508692	1.461268733135173	3.554418750326162	0.27405359188488343	0.6486328543179075	14.747967854504173	1131	host	gene-PA2852
gene-PA4331	21.584776577857998	11.814775436904078	5.815161437922153	3.879492048153966	7.810359876437037	12.179812992674425	0.6459039194862998	1.5847488310448334	1.3798339338203505	0.5015446802941798	3.3633397761516735	25.446394124861445	927	host	gene-PA4331
gene-PA3961	22.478117172732976	10.26257002384735	6.988699757086294	8.902521910080281	10.227630573196851	13.602016539860099	1.5858904340188054	1.3132260128533022	2.468335656175141	0.8004390070487566	0.7286489454048007	13.528322947127009	2517	host	gene-PA3961
gene-PA4657	31.90403346261507	14.28049134147656	14.128266901729672	15.181333094628771	10.628121823728854	20.604343360247125	2.0282958447283197	1.6795680255852445	3.3426116463017372	1.2599780992756227	0.5591492059706962	33.4008268224547	984	host	gene-PA4657
gene-PA3429	5.768967791394985	0.46075163879641073	6.0096484425349335	0.9252094490966624	2.690525308605401	14.752698292022414	0.4450040381745076	0.0	2.851964451842731	0.17277291662307867	0.2044603562523839	37.7406833673149	897	host	gene-PA3429
gene-PA1686	23.15330697486041	11.32629573826546	7.616608481743321	10.520894026305	12.372955453024558	12.765203441770272	1.3394920209480983	3.0810867583442967	2.657139459327108	0.34670538302215115	1.2308787889824722	16.780857589740425	894	host	alkA
gene-PA4701	47.0132119936753	28.425546161254577	24.142407274905214	22.83189613634508	22.00317794364772	24.389790837042675	5.1077238930586475	5.051957226029919	2.9227357112043344	2.875458656504252	2.93347632051165	19.638553385467763	1563	host	gene-PA4701
gene-PA0900	181.38348422882913	135.63435742280527	377.3165763597639	144.49800358262925	234.29066649961516	70.50681901013759	16.460561741960138	22.71745618111176	15.070469003257319	6.9233848135454314	2.520975114204651	29.1684629890035	291	host	gene-PA0900
gene-PA0657	68.67095870985082	30.1186071255338	15.698333743242223	14.559875014731688	12.892100437067546	26.787794267093332	3.3668068677676564	2.9738100533978957	5.0552678159543145	2.7189001089631857	1.3612755297856085	25.307163774001246	1482	host	gene-PA0657
gene-PA1423	15.956210436741918	8.733889019146796	9.276288121006768	4.412083337797481	4.971786101567675	16.361630248763984	0.6366325713597023	0.29287523253161096	3.060062336486758	0.4943454743569428	0.2925054857390564	21.0146328850618	1254	host	bdlA
gene-PA5381	11.864538521244606	6.560225714291753	12.759834182708884	5.854764556188403	6.384659264071546	18.94949399807539	0.0	0.9716019618905823	4.834112081071296	0.8199857471476274	0.0	28.199411062458534	378	host	gene-PA5381
gene-PA4760	24.641733851815722	21.13850507938454	94.82308147542486	14.149014344121975	11.705208650797836	33.40249789491256	3.5200054871475603	2.9148058856717474	4.02842673422608	1.5033072031039836	1.617292235964624	16.88483254974369	1134	host	dnaJ
gene-PA0256	29.210887074070936	21.705698585228983	18.853759151753696	6.819577043341637	11.855757958203593	34.74297657001756	1.283500393062808	0.5904590700878458	4.896287156068997	0.8305321876254103	0.7862848426940551	19.570330828447908	933	host	gene-PA0256
gene-PA3947	9.36344085293761	5.082922977103915	15.64182636676931	3.0502876409149504	3.4116499884351774	33.05435089688866	0.5078481199014419	1.5575298625726894	4.029656788190729	0.13144809687099368	0.1555563524668264	11.468717221754764	1179	host	rocR
gene-PA1189	20.08944567035579	13.27852915663873	17.091485900297513	9.443453071803884	8.076978587078463	24.622346397744273	1.2023151272365462	1.4749620144363058	3.669265796475803	0.9335982301861541	0.36827497903290835	30.71923795458585	498	host	gene-PA1189
gene-PA4270.1	3256.4424644778287	2886.7975063662934	1831.2750256446043	2959.18429466077	3854.7380306831956	822.2445307855178	813.4572680548595	876.4291333508456	135.66276358424625	509.54659769341873	347.35026431512944	95.70709209076834	66	host	gene-PA4270.1
