Geneid	0_R1	0_R2	15_R2	15_R3	60_R1	60_R2	60_R3	120_R1	120_R2	120_R3	gene_length	Entity	Symbol
gene-VC_RS17825	201.6687485819149	196.73890900178552	159.8991142777099	178.35549439333525	183.82863072108168	171.0000954866671	168.8203364526252	157.87480549478775	151.88305821654433	135.14474495773544	1122	host	malK
gene-VC_RS14450	189.13539908976233	183.91814872071066	321.5496539820379	242.21263513184803	73.9735087952738	62.81868044341126	66.90743333374559	78.7634031203753	70.43811750683732	69.99052699411561	321	host	gene-VC_RS14450
gene-VC_RS18260	739.0635394726978	726.3347824749887	892.5711752218434	843.1321834283377	460.62755846539665	371.7829015531478	386.22116828103054	305.64544296971627	319.71048150393244	297.93928894395617	402	host	gene-VC_RS18260
gene-VC_RS11785	100.89611873358082	102.37565016052984	105.88295000803853	114.72017125229027	75.73228044913294	67.44760985436105	71.97502865734002	63.663002731934	71.08780728269507	60.00334938762268	1212	host	gene-VC_RS11785
gene-VC_RS02705	191.25658574011243	168.52874430500802	178.19811387008318	187.5597594833536	111.23722539354098	107.99078673186575	91.29381988617965	116.66869300753108	116.15637589568709	107.4974122732589	627	host	gene-VC_RS02705
gene-VC_RS03065	78.54500448601203	74.58834516648814	92.16590861357056	126.19303259100998	32.14025019334925	38.137834826864896	29.551227882985277	31.35901288533283	27.69456693575913	27.121353213116656	381	host	gene-VC_RS03065
gene-VC_RS14605	67.3704178839058	71.63133048756818	72.61030300021976	80.57796444390534	34.43532423281974	30.673100723480836	28.61677550991936	32.67232142111904	34.29156243074332	31.583197071603912	1911	host	gene-VC_RS14605
gene-VC_RS09080	63.117858766561284	59.95799251453775	58.63218904878784	75.84457397839363	43.19151275328348	40.01518779768819	30.39794221839935	42.906149755942906	44.28772444215563	43.44813059371081	1245	host	lolE
gene-VC_RS08950	141.55787886922087	142.48025642983006	126.6050265939348	129.88212354923414	125.61393611316996	120.32103724933079	126.37933495383989	135.4884190598508	134.82459997140785	124.43684458330257	2076	host	dinG
gene-VC_RS06810	133.9717502676075	145.3189910456657	147.5833453048367	165.2423750699679	108.4440270452111	96.8601660842282	85.73861805482326	88.05736884584918	85.64785754117538	77.10195570818864	1194	host	gene-VC_RS06810
gene-VC_RS04915	302.25850901175005	303.37452114733816	349.68999337849067	319.62653121015734	162.3647995952404	145.0008124716377	152.21232960967444	134.50205722417422	152.16076669541482	115.18223206838753	1572	host	nagE
gene-VC_RS13190	169.3131715921094	165.87175959749666	163.98489524271056	174.22370687843176	116.80860404132973	118.07166457792513	110.6081562858602	141.09320348996695	143.9980426369799	137.64704130007195	1887	host	gene-VC_RS13190
gene-VPVV882_gp05	1865.8676605238254	2459.9523502232773	648.0773438443499	934.411008896587	11308.954803539635	11999.584045826754	12224.397218047396	11250.412499308359	10104.452332394738	11827.819010983578	531	phage	gene-VPVV882_gp05
gene-VC_RS04665	45.43860170583727	53.30039117937912	45.62963333096401	55.141253590856465	82.04646783025841	219.5497097909173	63.39269357103383	74.24191654891976	93.42194546384219	75.13506908297975	597	host	gene-VC_RS04665
gene-VC_RS00900	686.7429583872414	627.7159320214745	708.9055680494893	688.3259911763953	487.0567673020158	341.8460177805977	381.0825360400377	379.34570775383673	444.4260757119994	357.524442127728	432	host	gene-VC_RS00900
gene-VC_RS17580	498.01839082283806	418.08325163165875	463.5550344092992	464.2660878276433	199.80682824472618	174.40253836085336	187.32404328056077	168.34104136219827	213.8412613941692	143.74210928056792	348	host	gene-VC_RS17580
gene-VC_RS02745	685.2809200046696	652.406284526897	779.0208412642575	733.7874401136436	87.4640327196846	70.3553211628599	71.44121154922357	58.61267027185851	54.01271814778097	53.01863763520646	1131	host	gene-VC_RS02745
gene-VC_RS08685	26.697240088881202	24.36141475910704	24.574715999239455	30.921619314820475	33.25292571940778	27.94481201315137	31.53786505158933	42.882060491419686	53.56730055940303	39.89803786362305	1758	host	gene-VC_RS08685
gene-VC_RS05900	16.204805984698236	14.566793862591679	13.02617052636042	17.017849665912586	13.123097516641447	11.119270152928047	10.095247125694847	12.942715299716092	15.552132879333831	13.985881670468006	1209	host	hutI
gene-VC_RS00635	171.07588574484953	169.3013394042058	169.28426619944133	193.45206493984296	106.82917602801407	92.48280635393434	86.82551600999898	90.90329582655933	111.47067010038404	89.51081419697596	1227	host	gene-VC_RS00635
gene-VC_RS00165	306.24402816856633	291.4142870274097	327.6672975345209	314.90696413588176	137.79150411496704	114.38510251266061	116.1257388952205	94.5545049167042	99.15553639095451	84.0502415126108	1425	host	ccoG
gene-VC_RS00760	55.4431990713923	64.70132254184743	69.27902209436812	71.22573693124512	74.31188514967727	65.45723804220495	61.809996388733595	96.24567899039253	99.6780162181776	93.03088681205429	897	host	ilvY
gene-VC_RS06395	104.48014614924138	98.75591654637829	97.02063695498057	88.46998729828138	70.8140405901121	68.07847696410202	65.39469076873671	104.28805689342376	112.84576535944446	95.16645953657778	1224	host	alr
gene-VC_RS02520	45.72877808439429	58.02157253059047	50.48275603298914	50.70194397648855	72.14364996888536	55.63019532837521	69.67667860234852	100.02795831051748	117.83483758720303	90.41884546367274	645	host	gene-VC_RS02520
gene-VC_RS17710	564.1945052303125	572.3621321659583	685.943847672151	663.4184530450766	272.8903029200788	249.2159821401112	224.2692625890797	95.18676226959957	92.45065715274811	77.00920820878855	1107	host	gene-VC_RS17710
gene-VC_RS00350	1985.222757836686	2063.0727115338073	2299.943656349874	2196.141714171569	838.0323853846832	715.1670144969867	649.6800200627403	597.7272765043373	707.3391857647822	525.1766724578819	285	host	gene-VC_RS00350
gene-VC_RS05010	274.2415380165513	230.07899573272996	240.32673907127955	219.88944516496107	166.6045622267492	175.50393044649326	165.251976571338	165.57001401646713	158.13143014370618	136.99365344579945	588	host	rsxB
gene-VC_RS08550	116.86962894721245	113.00753640974808	111.7037473142402	124.50940301959125	92.6199556891319	84.88605784285936	100.28831880003739	94.91499013175005	99.77247536645355	88.77595515882733	3618	host	gene-VC_RS08550
gene-VC_RS10435	210.3699722778876	204.2219560952384	238.94170610503429	242.76675532625583	90.14454821534116	83.97835276520446	68.08535487671632	62.7976375653437	60.95759033514943	56.80396976298235	1662	host	ushA
gene-VC_RS08255	455.67884167895835	414.42604272553	411.9609841553177	423.71225916723563	218.41578776606235	195.00216968286082	196.02947492850623	200.93504037517155	204.21561826105093	184.6195205167481	918	host	metR
gene-VC_RS00060	308.15206608186173	338.8612245981706	387.63544811045233	436.9172959526948	159.43053634491176	166.9175312557718	133.94928398284918	144.56493823863042	145.81179194597846	142.87197871139628	1092	host	recF
gene-VC_RS13520	29.586970325445275	30.62385747209058	32.56594102154853	30.818597680608335	24.389162649898513	24.181878521223144	21.11745934740923	29.52574405055361	33.40444797000151	26.4755208831481	1026	host	gene-VC_RS13520
gene-VC_RS16430	127.06861626009115	148.10687429557092	153.59447389301846	127.49417986067924	82.71082494910732	66.65373884878682	77.39797157156097	75.90384569001483	83.0961181822572	67.8684154685612	654	host	gene-VC_RS16430
gene-VC_RS10025	160.44606381807682	175.7777230880894	187.7342780083127	181.98848246489968	146.29472519814863	124.90557688478845	126.87095522654568	135.89572278386464	166.71529150047337	125.90617144502589	789	host	znuC
gene-VC_RS16600	53.931839138684005	58.62331951518904	56.32191814890629	60.37835351324164	53.13346552385627	54.715331944145326	44.91756537650602	46.40520827598461	52.4095543529342	34.633893338678305	495	host	napF
gene-VC_RS14080	54.48758837712026	54.35572154281895	68.31241980740965	62.83335097895717	22.676732080863086	22.88125955693425	16.35296706378706	16.891530417386267	21.303068091980137	15.221517049533272	324	host	mnhG
gene-VC_RS03915	287.75784140626774	254.6687078029261	262.2693692054709	274.8921002077518	169.95505760080363	160.45203770087312	158.71661727917106	135.333729686226	147.1282770795995	119.33556037716917	921	host	gene-VC_RS03915
gene-VC_RS05745	148.0539481150229	153.25108223681755	138.045056242832	166.7125252541164	36.87966768497593	36.90685325291449	35.799738707209514	41.51188442125838	38.43684979130805	39.88546809890572	999	host	trpD
gene-VC_RS18570	31.41912631574754	28.21039822269776	29.99942660887967	30.16958611628557	35.31742828946879	36.39144803562558	40.79524832543893	52.15530770875962	63.81052820140216	55.173942397028924	603	host	gene-VC_RS18570
gene-VC_RS02760	154.7854017025798	147.37086001181396	167.84454278472145	158.06637730626272	100.91435759770273	86.35656548075892	93.37681613313704	94.3798518101516	100.24973219755356	86.98009742590442	459	host	recX
gene-VC_RS14190	138.4744688471095	141.6659042258745	162.52879078772656	160.19962545069453	82.93046171886978	83.6874011513336	75.36513291670877	60.95828632277148	69.32032841975081	59.00762477954549	1917	host	gene-VC_RS14190
gene-VPVV882_gp66	608.8738820098782	704.6169244314855	522.0727420016999	584.3000311114994	1381.4936318501889	1981.5742807793984	1465.0323874746107	1668.9159177086422	1082.5998827777837	1727.5062787197985	192	phage	gene-VPVV882_gp66
gene-VC_RS04695	646.0603388921292	650.9261528681154	707.7694853221192	650.6443967904586	268.10658084424153	232.9965973168962	230.90222627056477	232.75499595109852	241.717113568643	211.81428827236826	1176	host	gene-VC_RS04695
gene-VC_RS14185	141.95351986864407	134.6733095164628	175.23692353779214	173.35014539408954	57.969849653627925	54.329721751737544	52.39833378477224	79.57940137122101	83.64637826970991	74.02851552079326	957	host	gene-VC_RS14185
gene-VC_RS11220	28.342293577577095	29.72363507151619	31.069845464499565	34.542266635671254	33.696850092641895	32.198276739560335	28.184471805597553	35.321337486083095	37.09021300972953	36.20133675143971	1185	host	gene-VC_RS11220
gene-VC_RS01145	244.43801211401134	234.6326914246448	223.41966478126287	246.4468777208401	77.51566588360994	59.459714490019486	58.967349215232154	81.02027897139718	88.35327170609597	67.28460410072836	783	host	gene-VC_RS01145
gene-VC_RS15525	251.17449276282264	220.01826987296587	296.7757631153238	300.02526481500104	206.45142920367732	152.3514030829413	199.93270413438742	253.64142224365207	276.0974671282006	240.47203999354397	654	host	gene-VC_RS15525
gene-VC_RS07790	107.36515058045312	106.5955308299953	114.65208598526186	109.51244673150393	56.25291740617779	52.82165652704696	48.91251133327431	83.45570163779944	94.59505881844424	82.09740266178707	1149	host	gene-VC_RS07790
gene-VC_RS08445	68.31025166047736	69.0280668936455	77.57857383105973	87.05446750150887	58.365827513404874	52.947479334099405	51.10146048466078	55.647777393724134	60.526954298585636	50.58334542816634	1122	host	gene-VC_RS08445
gene-VC_RS14620	74.85742271995454	104.08950281338412	120.47538493223209	129.4468448634716	107.70597785933172	91.46191751171789	73.13522154204767	122.71175909823401	145.22055811096564	131.3699402501591	348	host	gene-VC_RS14620
gene-VC_RS00850	122.86202584510585	133.41858924146473	119.43033083174687	145.5252899928743	130.63145552580843	135.86254725274327	109.78370745806413	192.4622601969583	235.83082188948066	198.7605327571063	948	host	gene-VC_RS00850
gene-VC_RS13145	323.49066540442664	276.758047939346	284.1230762285695	289.13625141151556	149.62092658570802	131.9650243492848	168.84887750697058	181.04499687228483	156.90811532575714	169.54428221326293	585	host	gspH
gene-VC_RS02365	273.4304604759842	246.5710636614411	287.0518477885846	281.76011144617206	116.51621943144623	112.74957873827044	100.33565505864284	99.30738225062036	82.5714730060164	83.89725852979642	711	host	gene-VC_RS02365
gene-VC_RS04925	121.54519497331395	125.90390585533477	137.5335256490468	150.23252894480964	57.3328892204258	54.632850882027036	52.99940299512805	45.97189439654734	46.58394772628176	44.77927940602391	4554	host	hubP
gene-VC_RS08430	84.75003293221772	81.3218067757499	92.55957540938034	100.38057530255286	56.114348205067415	44.08891841484702	51.061305321620814	53.46832123266012	45.83832582550209	52.93360214776469	630	host	breR
gene-VC_RS18175	134.6585563126529	124.92377269800063	148.78763864708066	140.05693629638935	75.77374080757376	61.08525023289413	66.97366848034139	70.73111170185798	80.52411170296713	64.40436427378765	801	host	nagB
gene-VC_RS18505	91.49927950645683	89.50163694948257	108.77439153949076	101.66970940318497	33.12774773552173	24.43718520680578	24.96747649917489	18.628265234948522	20.935773814532205	16.961118998051365	360	host	gene-VC_RS18505
gene-VC_RS13345	121.3331864892575	134.62210744338512	101.29036235916274	98.05393190168697	84.34402635903268	79.74001010954694	80.63289209066139	216.21502307894391	218.37727390698157	204.24630609469466	1164	host	fadA
gene-VC_RS08340	105.15006715661025	109.05519468432767	91.29646473257827	109.54276896849463	103.54993197454229	93.6898043492974	95.29920091675906	129.69964580374952	127.9717139894243	122.30158046755432	690	host	gene-VC_RS08340
gene-VC_RS01405	229.08492990723337	201.93083777086548	206.42848688164227	200.96555384989063	142.6155935332306	127.4424316079192	136.75879019367866	97.14398231666226	103.39830253777495	88.62566683666476	999	host	gene-VC_RS01405
gene-VC_RS17820	267.7494592903186	266.6678655524199	303.74486624440675	290.78153754156347	129.00362968799976	102.27574576372602	101.81767600411581	75.58256400246923	62.48850255301997	61.06267753300803	1182	host	malE
gene-VC_RS01010	35.88207039468896	35.29226167694347	38.56064935506032	39.690352807843084	32.69573205669453	33.97439800769026	27.546558478670352	39.50077132378553	44.44108352855493	34.37698871293525	1446	host	murP
gene-VC_RS17845	73.77621950309879	89.15354327817501	112.04513716075135	132.2386531639059	45.44560854238795	47.42194504061439	38.61177870802058	66.99691911763631	77.3583536127722	72.42922131446807	321	host	gene-VC_RS17845
gene-VC_RS10770	260.84483797557573	237.03089790770858	258.351757888661	283.3900750581034	209.4398641029945	216.3885584652369	207.12101445228168	178.85685818637293	161.39066846499404	165.4472491462948	846	host	gene-VC_RS10770
gene-VC_RS00500	194.46432403558438	189.20136146742192	217.5080130671601	238.56389678364152	116.37549312263019	312.8262685908031	95.79173379175265	79.66665948675963	81.99528111027313	75.50772250679806	1044	host	hemB
gene-VC_RS17735	65.57757692822464	68.43453499885474	80.31692328815473	78.41491563844912	83.02335793323486	85.4023287738815	71.68520475806655	107.28049697336583	113.07597617431549	110.8246413754196	1044	host	gene-VC_RS17735
gene-VC_RS00585	178.7626611720966	170.26523933883675	171.33119119428503	224.3931039569579	69.96293294324985	72.32130096493529	65.3528322729685	60.94246363431434	56.136355704100026	62.832915144128066	831	host	dapF
gene-VC_RS08560	40.405020444439664	42.977976926522246	40.139618361302766	42.87002813082435	32.80959409580483	22.796656580421217	28.799282932263647	27.925304399343286	32.519432833541394	26.02093670892603	1071	host	gene-VC_RS08560
gene-VC_RS02005	29.37322971844305	29.78647573762933	42.233939687729475	43.98645470807947	13.04198706531337	10.114580968795494	8.361201432281822	11.114217590057496	8.118057704337577	10.92308200232288	645	host	gene-VC_RS02005
gene-VC_RS09930	718.7497343924567	621.7615336465169	692.6903715042105	687.07363417473	201.86364760517168	152.5323069522023	171.44908877466324	149.20469132399185	144.88695651853456	135.80985096152799	777	host	gene-VC_RS09930
gene-VC_RS13135	159.36811445569057	167.9752058242765	159.45482191012306	190.55957047902248	81.5403057196722	77.77154599675814	69.89472795217094	73.72603264779252	68.25717437113485	73.81554213982159	666	host	gspJ
gene-VC_RS17805	142.67394656935846	128.6536396256981	114.85494758828216	148.68013293956886	148.73682656764856	129.83480422877548	144.17309737869408	117.45901231888722	135.68900021147937	115.86991549950838	252	host	gene-VC_RS17805
gene-VC_RS14460	565.4144425829775	585.5593638930951	542.4388300091865	509.7158104559892	527.3908757462387	442.3155483805909	497.915990662971	504.5398483697656	506.4654182118412	447.0249855585876	297	host	gene-VC_RS14460
gene-VC_RS10340	94.9379779192812	111.87704618685322	128.578424781735	139.1190550265475	55.08966978340109	54.915022936642195	51.24903070883267	44.42948317530825	42.14701833715035	41.85917188621651	288	host	gene-VC_RS10340
gene-VC_RS00530	206.66503932241613	208.51211214786287	237.24136714956646	222.88635488524395	207.14540153124824	176.80836893043485	174.23377905550169	154.7265746290806	152.45723122920774	141.73478170712949	549	host	yihI
gene-VC_RS06185	195.7079335649256	203.0559635879162	205.50886951163332	190.94929838675776	112.71381999435962	98.53264229967748	98.58592166889947	123.42022531288607	137.32319939576243	117.92110918198951	1572	host	gene-VC_RS06185
gene-VC_RS08380	151.17528018746	149.54911539975654	142.17037810801227	142.60781821418706	129.46587595703016	111.94562462576161	112.96759858643064	109.51608730551985	120.84583849803316	99.456750745194	732	host	aat
gene-VC_RS10385	204.94182513889652	219.1571377764444	266.1380127445107	275.46151352865655	111.7151383114091	102.12082149948654	98.70745263742621	84.08248808524509	92.4310175900703	77.6548273653387	1872	host	mlp24
gene-VC_RS07460	35.248111553793386	37.479780369952095	40.357989793803995	39.029332064366905	30.728034560333757	31.78473765732153	26.188686526938138	48.39217921397617	44.013016031145995	51.266007952794546	849	host	gene-VC_RS07460
gene-VC_RS18235	251.47602276613938	241.6109746347533	253.65456850595535	256.00686610199824	126.018668231614	119.47478519577031	111.57513602284965	92.62852258235775	89.1136166258549	90.01343695798428	714	host	gene-VC_RS18235
gene-VC_RS03390	389.10268243026866	493.1860567625241	501.4994251801855	603.404178802225	305.28956624972955	291.39879223027475	248.83922425097938	309.2210342368971	266.2862280614427	297.29093414992644	519	host	rppH
gene-VC_RS07570	39.86896710520995	50.23786385018115	43.79001269705747	45.81041475628935	49.691621603282584	43.1184624539561	40.570932572538375	80.00082575145196	74.3730101356793	77.18678275276555	1215	host	gene-VC_RS07570
gene-VC_RS13470	106.01701418940213	99.28825245876442	99.30003676579251	99.69303711554907	36.63391182902972	33.27740924798517	32.09667550654551	26.177880652465173	23.42873796345621	20.661385268944073	2709	host	malT
gene-VC_RS02990	140.78320515511842	269.99645290941214	156.8687471239508	165.5539355755293	110.55513003072238	104.42856820738518	97.77312626193996	93.0418724629801	91.85969666796183	85.31654364999915	1647	host	gene-VC_RS02990
gene-VC_RS11065	1045.4484630573195	1077.4053915127324	1229.148247852843	1281.6713745822099	338.7092226296972	315.5820112077589	290.8139817571177	308.07167458386533	328.50504862961293	294.24623913125055	597	host	nqrE
gene-VC_RS15615	326.0395532159391	335.1936161807169	365.20870589345935	361.8488013823633	266.862412313925	242.03287886890453	234.3925279142812	429.1876179290821	421.16410480696356	442.63205134515806	243	host	gene-VC_RS15615
gene-VC_RS07745	511.3195031243176	370.23658514506457	464.6558247284769	391.638939772032	131.3278570943897	71.66410493231807	87.51757551816038	68.08952120360493	74.70765603290965	53.49275991693122	120	host	gene-VC_RS07745
gene-VC_RS04190	53.596003880674644	58.26508011177889	58.36820679747028	53.91517808213239	31.450393419799106	22.730648734534178	34.531966164081986	29.271826645925216	38.99828353459829	31.37889590681362	474	host	gene-VC_RS04190
gene-VC_RS14880	314.395283458227	308.13340848623994	277.00310888938645	295.6414204116283	346.4891982541813	305.1706274621974	325.14037065090906	596.4715469318492	849.394251903878	639.3037160803975	126	host	gene-VC_RS14880
gene-VC_RS16045	217.60739465166205	289.43226214479034	294.05699816601464	327.19055173462465	152.28077588102727	142.95620487054921	136.8336403044763	142.56113995155263	171.46718655569327	148.14674658347593	186	host	gene-VC_RS16045
gene-VC_RS08330	417.8078463761409	422.6241662173993	474.896840368516	405.0864828502578	196.32298149325723	174.81553889148296	171.25902980536642	146.69306174988623	149.80375028683545	130.70243720023146	1011	host	purR
gene-VC_RS05550	187.93084360562844	192.76531957295234	211.39592015781506	227.6809150039463	125.3567902844396	116.03783107481786	96.61767353597266	126.06465274902308	123.29294996285677	108.5651249476506	897	host	hisG
gene-VC_RS08215	207.7792090724949	209.27933944193654	227.92938738851075	211.10152637065727	108.40410489009044	85.2867973550306	94.38588493778902	80.60730730322553	80.00385387761195	64.81116284731651	831	host	gene-VC_RS08215
gene-VC_RS01350	158.09694173900547	128.90442644758056	186.6837383400871	184.00693057443448	63.782478857059814	58.46591915660553	53.35353110231277	39.21740049462846	46.72645995803783	30.410334814319963	399	host	zntR
gene-VC_RS05765	287.54978749283384	297.097064702643	299.6049466652491	312.82987508672295	198.93724799939594	175.50161969442354	169.9359876319315	146.30660265107096	134.40698631228702	130.29080573179291	873	host	gene-VC_RS05765
gene-VC_RS02315	522.8530257511819	448.63833305371645	480.9875746287563	486.3010484230629	137.29553221629098	139.3996736083994	118.52692140267636	94.58838732410388	69.45494424531908	86.59776732732901	273	host	gene-VC_RS02315
gene-VC_RS01345	1327.6366046034914	1033.9940666213515	1189.424324877475	1152.6577705118484	351.39075276606974	289.9513211054708	299.60971799009866	89.92955630664802	73.16502006762833	66.53977453081689	180	host	gene-VC_RS01345
gene-VC_RS16205	52.064180572685935	50.03197096554926	71.98305322466301	64.76003070234196	43.67155820176446	33.91810240204371	37.72176015974411	36.40005850507182	44.20494656814539	36.83862949803011	612	host	gene-VC_RS16205
gene-VC_RS01170	403.5063279917137	384.45322754350997	420.5975148470268	427.77439381245756	240.23022288268112	220.10610208514052	212.86724820776627	180.7721030326529	197.60059239107497	167.07243079168646	1773	host	gene-VC_RS01170
gene-VC_RS08185	32.07970727125663	30.30763324425477	27.563706165146602	28.665568990425843	30.392561325132817	29.417328973855344	26.928189282782117	37.30503953976838	40.746848708840155	35.05689919394857	2463	host	torA
gene-VC_RS11530	225.21556130471805	226.69353216248868	297.64904802997916	322.6257731493433	105.02930451073081	90.17241155658371	80.37969145891793	122.8430917690685	111.10489373208192	113.901592182285	2712	host	secA
gene-VC_RS12640	30.52038171502279	29.904166554121403	30.495968842405954	33.19149868294143	27.293673934807924	27.19240446104076	24.251530712084207	34.967682977691716	34.530728208070535	34.40212818879737	2610	host	xds
gene-VC_RS05375	408.47021524830205	393.0003761644353	384.48954109125134	392.5822276245187	159.45498775157793	138.6645805753642	148.25654991019033	194.6856514605725	220.11025037635062	191.3299363619366	993	host	oppF
gene-VC_RS16745	6.240360068641557	8.266151724742922	8.019284064348092	9.259345801061867	8.101894826622162	7.162829078692461	7.678784534300012	13.070506941463131	14.084937074307707	12.64993156041958	1380	host	gene-VC_RS16745
gene-VC_RS07765	56.40849494361582	44.86127236503398	53.90187239758323	62.734106626393555	47.42868437493597	37.84100707162506	50.405496108653686	36.91431568919176	34.64435106059109	35.55169047626486	687	host	gene-VC_RS07765
gene-VC_RS01355	49.820874663395045	65.55471067537351	61.39022933875942	60.390974406534525	50.64722971103802	64.6941212518981	43.12196548400003	56.13185492546822	60.722220083930644	50.38154873977386	1560	host	cadC
gene-VC_RS06770	57.87430708820799	61.867490978904996	60.64210468015088	78.59559516756997	22.6131227342127	17.537378292669604	16.786283011329804	15.748032901625	21.753299786916312	17.887036164198086	372	host	gene-VC_RS06770
gene-VC_RS06820	38.91540005692039	36.0367735889317	38.32212987451355	33.639755005360534	37.689521540044964	33.28869431623259	29.58706927520236	35.49502369688022	39.80409736631624	32.066064782993216	1455	host	vceC
gene-VC_RS05685	109.38594793047602	100.06394193109853	107.05463831356997	118.7878476727906	41.40968466940216	38.14097956690422	35.647344437099456	52.166928766626995	46.559558224854385	44.83428658226164	990	host	gene-VC_RS05685
gene-VC_RS07270	145.3352923180567	134.37843520723064	151.06609272297123	158.92519387360912	133.67710128118415	122.55136773342741	137.60946153804986	112.20398906091542	108.72967574408318	108.13065349062074	834	host	gene-VC_RS07270
gene-VC_RS10965	148.1369878679819	153.00296931360631	153.59447389301846	175.8426220935602	137.90564711002736	125.59922218444862	128.32149679247584	127.88147915165544	128.4653856277524	110.24128861824491	654	host	gene-VC_RS10965
gene-VC_RS03175	410.8350403228419	409.1624582868352	423.5126617634598	446.13172712011385	326.5062563890269	302.825676891489	313.74590000913526	288.93676829703105	308.4791545676605	263.4999245725355	1101	host	vexE
gene-VC_RS03975	9.589862911720878	8.320090197685994	13.587582558917699	13.34497839585301	10.909073785003176	9.53980353910488	7.515705034565832	10.243328398911865	10.130450627873511	10.635205676352234	1347	host	gene-VC_RS03975
gene-VC_RS12165	206.45579309182972	284.51016325185475	310.22936457888505	380.62165341349555	207.40159762990547	222.0370106497966	168.9864709480682	183.0229456176877	158.0790714102777	177.40045243656473	804	host	mlaF
gene-VC_RS02470	188.6901977651747	228.3068100381961	272.4456039964944	292.1889118432688	124.22905400820648	128.3875363829083	106.57623362261224	93.36282754495602	87.99864274856004	87.50497732416419	696	host	gene-VC_RS02470
gene-VC_RS15600	284.66442513119904	315.75732787146643	344.4522398750541	329.67456066831573	265.81073778263857	225.51769419314394	260.36259703700966	449.0768002233566	534.7804679641908	514.0523757870951	270	host	gene-VC_RS15600
gene-VC_RS09945	767.8763064463437	824.1377439602976	922.8088325714407	893.6707296948595	380.2296403036891	355.57477351475825	352.82986526465567	264.54277813538965	245.49949504619863	245.17514961926807	720	host	gene-VC_RS09945
gene-VC_RS11170	50.500691666599266	40.02557677243941	60.955697674304	58.28795963154325	30.761480040127314	32.46088022477072	21.492470998120133	24.171542118400634	33.693128384557085	24.547716384644136	405	host	gene-VC_RS11170
gene-VC_RS14770	362.23804398447896	372.61905995294785	427.32796676228514	450.68128158098216	206.37234686261237	155.33106487793077	161.293652692414	179.9814657511282	179.0717014391867	180.17305895365917	630	host	gene-VC_RS14770
gene-VC_RS06415	47.84276052625194	96.07816646633779	64.24738466647527	86.72061849283612	80.36380852282899	89.72907521345688	55.53837870720134	211.69401394736553	230.35588268621328	208.42400703943136	477	host	gene-VC_RS06415
gene-VC_RS12730	176.45535794094098	157.7478613972612	191.1202224747574	194.49242007654178	77.25168064375865	63.5722147878305	69.75433681998581	87.66242463505185	93.33595756323953	80.73799631651598	255	host	gene-VC_RS12730
gene-VC_RS17020	101.02511486123736	112.96901380713305	92.68625366039683	114.51807927281824	66.656915883655	64.81933957342945	57.06851771239974	89.16484919519694	84.2153307577047	83.56302216988674	1008	host	ltaE
gene-VC_RS05720	174.01874554108218	164.18090644998895	176.79820566736336	174.3069610885766	134.06806864838273	139.81990814023823	120.59556688120688	138.45557151578674	146.3391749152139	119.38356377265328	579	host	gene-VC_RS05720
gene-VC_RS16275	22.655698767722477	23.060003078771675	20.768977450604403	25.84634295588309	22.22288444087342	20.455119654706934	16.241722389883748	20.12029377684642	23.366912127163758	20.70954700616772	1701	host	gene-VC_RS16275
gene-VC_RS04570	47.967676350080275	48.943372815733134	48.157580543082524	52.02312443699671	42.81523532397716	35.615905215305276	36.56086705719494	43.472101817760475	45.91657964544921	41.08276664320133	1149	host	vpsD
gene-VC_RS10200	207.31862894709172	188.62628134138112	189.7164550089069	209.65963334724668	106.75403108532247	107.05273436844273	90.50521426682148	109.86467962585571	145.80316282691754	108.4751789736854	783	host	fliR
gene-VC_RS06815	109.60990657880109	93.59214469177374	103.056853762269	90.5087583488567	93.76777210853965	92.94572538828696	101.51740640984227	78.36079319968051	95.38687205364239	78.54172976518235	603	host	vceR
gene-VC_RS11075	616.3927751521761	713.6343145473693	778.4133024476703	819.8493148516085	233.32500066214635	281.3437105335413	193.99454200338087	202.56557865749954	202.84894187984932	181.24224952002407	774	host	gene-VC_RS11075
gene-VC_RS02015	274.54329270690477	264.45115304194945	269.6981852043423	291.4557371122088	191.32914130197267	191.8506658242573	175.4558125746393	137.54607888161794	134.55122466605306	130.70347575937322	2013	host	csrD
gene-VC_RS04815	124.79573012270498	129.73976784693903	151.52954320119278	140.93268976616224	82.07991068399356	63.59644200383196	60.988665504176424	67.06931195138665	75.44656569695196	60.82211224414346	816	host	gene-VC_RS04815
gene-VC_RS12305	261.06790311855997	221.5407438639136	210.77592778183663	229.05207378144672	153.66133429351348	151.8637671334303	142.76399817591877	163.25835971483193	198.61097965703064	162.25546569202666	729	host	gene-VC_RS12305
gene-VC_RS11260	60.83941594480069	50.776103517092864	52.134251336969214	54.38048101144124	55.52344671082944	51.888210648795784	47.099856205654405	49.90466566698128	53.862115143230795	46.092602809160375	1143	host	chrA
gene-VC_RS13175	531.3963758451555	518.8500692723627	613.6857493687626	611.9089864333702	349.8695806761733	288.6961205812047	274.0790653292882	311.59265767927025	285.4401241881082	265.28929714900846	378	host	hslR
gene-VC_RS12885	442.93136358175184	402.4076804540951	562.9418019364949	546.4819654120421	179.1875295141411	155.00208086955456	153.78948173006194	253.62621409985525	215.82685670940492	223.20215323324828	558	host	hslV
