Geneid	wt-phage-35_R1	wt-phage-35_R3	wt-phage-35_R4	wt-phage-35_R5	wt-phage-60_R1	wt-phage-60_R2	wt-phage-60_R3	wt-phage-60_R4	wt-phage-120_R1	wt-phage-120_R2	wt-phage-120_R3	wt-phage-120_R4	gene_length	Entity	Symbol
gene-R0792_RS05715	119.4649771651225	113.81337327370647	161.2365453882921	161.28091924578123	71.76066311428069	118.07190950597274	93.84699774264647	83.08777657449166	92.81882231869152	59.541876803708554	74.2732535132932	34.18835232520424	1000.0	host	rbsK
gene-R0792_RS25875	154.2184250677036	167.8264995730926	230.05702207841676	172.63873046027285	154.28542569570348	152.29565139176194	171.3727784865718	180.83810195624656	278.45646695607456	191.16076236980115	224.82714576996858	229.55036561208564	1000.0	host	gene-R0792_RS25875
gene-R0792_RS28785	117.29288667121118	135.0328157484653	175.00064072631702	183.9965416747645	121.99312729427719	162.5627739574987	226.4568858572556	144.18172993808847	194.9195268692522	169.22428144211904	164.60558886729842	166.0577112938492	1000.0	host	gene-R0792_RS28785
gene-R0792_RS22340	106.43243420165459	73.30352854916688	94.38236803217097	70.41842952984814	175.81362462998771	136.89496754315678	140.7704966139697	127.07542299628136	128.0899747997943	97.14727267973501	98.36187627436125	139.19543446690298	1000.0	host	gene-R0792_RS22340
gene-R0792_RS28955	199.83232543984127	171.68458002304877	149.43874938427072	170.36716821737454	175.81362462998771	179.6746449003933	187.69399548529293	178.39434382170268	736.9814492104107	153.5553664937747	192.7089820885445	185.59391262253732	1000.0	host	gene-R0792_RS28955
gene-R0792_RS12735	104.26034370774327	108.02625259877226	96.34866736617454	77.23311625854312	114.81706098284911	99.24885146878867	112.20836686620773	107.52535791993039	102.10070455056068	172.3580644317879	164.60558886729842	153.8475854634191	1000.0	host	gene-R0792_RS12735
gene-R0792_RS11605	56.47435284169428	73.30352854916688	58.98898002010686	40.88812037216989	78.93672942570876	51.3356128286838	51.003803121003514	63.53771149814068	61.2604227303364	53.27431082437081	74.2732535132932	48.84050332172035	1000.0	host	gene-R0792_RS11605
gene-R0792_RS27095	397.49256038577124	358.8014818459221	351.9675807866376	381.622456806919	369.56741503854556	379.8835349322601	318.26373147506195	403.22009219973893	339.716889686411	354.11747783258244	335.2333334248639	407.8182027363649	1000.0	host	gene-R0792_RS27095
gene-R0792_RS01710	41.269719384315046	19.290402249780758	35.393388012064115	40.88812037216989	35.880331557140345	22.24543222576298	42.84319462164295	21.993823210894853	29.702023141981286	56.40809381403968	42.155089831869105	29.304301993032208	1000.0	host	gene-R0792_RS01710
gene-R0792_RS07875	15.204633457379227	17.361362024802684	13.764095338024934	24.9871846718816	7.17606631142807	23.95661932005244	28.56212974776197	26.881339479982596	37.12752892747661	9.401348969006614	10.036926150445026	26.862276826946193	1000.0	host	gene-R0792_RS07875
gene-R0792_RS17085	312.7810311232298	262.34947059701835	304.7763967705521	222.61309980403607	437.74004499711225	270.3675608977347	291.7417538521401	303.0260086834402	308.15849009805584	350.98369484291356	331.2185629646859	361.4197245807306	1000.0	host	gene-R0792_RS17085
gene-R0792_RS19775	139.01379161032438	109.95529282375033	129.7757560442351	131.75061008810297	104.05296151570701	121.49428369455165	171.3727784865718	134.40669739991299	202.3450326547475	219.36480927682098	240.88622761068063	207.57213911731148	1000.0	host	metW
gene-R0792_RS02705	401.8367413735939	339.51107959614137	314.6078934405699	290.75996709098587	434.1520118413982	355.92691561220767	326.4243399744225	381.2262689888441	298.8766078661867	344.7161288635758	279.0265469823717	358.9776994146446	1000.0	host	gene-R0792_RS02705
gene-R0792_RS03935	23.8929954330245	15.432321799824608	39.32598668007124	27.258746914779927	14.35213262285614	23.95661932005244	20.401521248401405	17.106306941807105	46.40941115934576	31.337829896688714	66.24371259293717	34.18835232520424	1000.0	host	gene-R0792_RS03935
gene-R0792_RS18855	112.94870568338855	106.09721237379418	116.01166070621015	90.86248971593308	125.58116044999122	107.80478694023597	87.72654136812605	134.40669739991299	116.95171612155131	134.75266855576146	102.37664673453926	107.44910730778477	1000.0	host	gene-R0792_RS18855
gene-R0792_RS02490	608.1853382951691	513.1246998441682	497.47373150290116	517.9161913808186	807.3074600356578	438.06389613810177	448.8334674648309	601.1645010977926	319.29674877629884	372.9201757705957	419.5435130886021	505.4992093798056	1000.0	host	gene-R0792_RS02490
gene-R0792_RS05880	17.376723951290547	28.93560337467114	19.66299334003562	18.172497943186617	21.52819893428421	23.95661932005244	18.361369123561264	24.437581345438723	20.420140910112135	15.668914948344357	30.11077845133508	21.978226494774155	1000.0	host	exaA
gene-DMS3-42	11.348435182399783	16.125728108489664	10.273246259161766	14.241769547951893	22.495505678457896	23.24496575314836	27.71366522771351	25.535612691158544	104.74851421545125	147.35656691232938	123.7572921371487	155.65677652167926	957.0	phage	gene-DMS3-42
gene-R0792_RS05170	8.688361975645273	11.574241349868455	17.696694006032057	18.172497943186617	17.940165778570172	10.26712256573676	4.080304249680281	9.77503253817549	7.4255057854953215	12.535131958675485	8.029540920356022	19.53620132868814	1000.0	host	tse1
gene-R0792_RS08675	2.1720904939113184	11.574241349868455	11.797796004021372	11.357811214491635	3.588033155714035	3.42237418857892	8.160608499360562	14.662548807263235	12.994635124616813	12.535131958675485	8.029540920356022	2.4420251660860175	1000.0	host	gene-R0792_RS08675
gene-R0792_RS12900	779.7804873141632	715.6739234668662	686.2384675672431	710.9989820271765	1252.223571344198	734.0992634501783	758.9365904405323	928.6280911266715	686.8592851583172	1121.894310301456	937.4489024515655	1081.8171485761056	1000.0	host	minE
gene-R0792_RS18065	15.204633457379227	23.14848269973691	23.595592008042743	31.80187140057658	14.35213262285614	23.95661932005244	18.361369123561264	17.106306941807105	31.558399588355115	18.802697938013228	22.081237530979056	24.420251660860174	1000.0	host	pchE
gene-R0792_RS05725	0.0	3.858080449956152	3.932598668007124	2.271562242898327	3.588033155714035	8.555935471447299	0.0	0.0	1.8563764463738304	3.1337829896688714	2.0073852300890054	2.4420251660860175	1000.0	host	gene-R0792_RS05725
gene-R0792_RS28020	586.4644333560559	642.3703949176993	656.7439775571897	717.8136687558714	441.32807815282627	479.1323864010488	418.2311855922288	464.31404556333575	428.82295911235485	601.6863340164233	487.79461091162824	490.8470583832895	1000.0	host	gene-R0792_RS28020
gene-R0792_RS04300	390.9762889040373	391.5951656705494	430.61955414678005	454.31244857966544	348.03921610426136	434.6415219495228	465.15468446355203	464.31404556333575	527.2109107701679	463.79988247099294	521.9201598231414	432.2384543972251	1000.0	host	prmB
gene-R0792_RS15260	273.6834022328261	295.14315442164565	292.97860076653075	340.7343364347491	294.21871876855084	347.37098014076037	363.14707822154503	332.3511062979666	438.104841344224	379.1877417499334	405.49181647797906	373.62985041116065	1000.0	host	gene-R0792_RS15260
gene-R0792_RS08335	712.4456820029123	580.6411077184008	481.7433368308727	545.1749382955985	1029.765515689928	473.9988251181804	399.8698164686675	598.7207429632488	313.72761943717734	639.2917298924498	377.38842325673295	556.7817378676119	1000.0	host	gene-R0792_RS08335
gene-R0792_RS09745	26.06508592693582	25.077522924714987	53.090082018096176	24.9871846718816	35.880331557140345	32.51255479149974	26.521977622921828	46.431404556333575	14.851011570990643	21.936480927682098	24.088622761068063	21.978226494774155	1000.0	host	gene-R0792_RS09745
gene-R0792_RS02135	15.204633457379227	11.574241349868455	3.932598668007124	18.172497943186617	17.940165778570172	6.84474837715784	10.200760624200703	7.3312744036316175	3.7127528927476607	0.0	2.0073852300890054	2.4420251660860175	1000.0	host	gene-R0792_RS02135
gene-R0792_RS24685	262.8229497632695	237.27194767230336	308.7089954385592	231.69934877562937	233.22215512141224	258.38925123770844	271.3402326037387	259.0383622616505	334.1477603472895	266.37155412185405	311.1447106637958	297.9270702624941	1000.0	host	msrA
gene-R0792_RS08475	506.0970850813371	493.83429759438746	566.2942081930258	615.5933678254466	376.74348134997365	434.6415219495228	507.997879085195	420.32639914154606	452.9558529152146	394.8566566982778	341.2554891151309	341.88352325204244	1000.0	host	gene-R0792_RS08475
gene-R0792_RS29545	2.1720904939113184	0.0	7.865197336014248	2.271562242898327	0.0	0.0	0.0	0.0	0.0	3.1337829896688714	8.029540920356022	7.326075498258052	1000.0	host	gene-R0792_RS29545
gene-R0792_RS26930	21.720904939113183	32.793683824627294	21.62929267403918	31.80187140057658	28.70426524571228	6.84474837715784	24.481825498081687	24.437581345438723	14.851011570990643	31.337829896688714	18.066467070801046	26.862276826946193	1000.0	host	gene-R0792_RS26930
gene-R0792_RS09675	208.52068741548655	156.25225822322415	173.03434139231345	152.19467027418793	218.87002249855612	162.5627739574987	222.37658160757533	227.26950651258014	155.93562149540176	216.2310262871521	256.9453094513927	222.22429011382758	1000.0	host	queD
gene-R0792_RS16785	56.47435284169428	82.94872967405726	86.51717069615673	47.702807100864874	71.76066311428069	82.13698052589407	97.92730199232675	95.30656724721102	168.93025662001858	119.08375360741711	108.39880242480628	105.00708214169875	1000.0	host	gene-R0792_RS16785
gene-R0792_RS02230	13.03254296346791	27.006563149693065	58.98898002010686	49.9743693437632	10.764099467142104	25.6678064143419	32.64243399744225	9.77503253817549	46.40941115934576	40.73917886569533	52.19201598231413	21.978226494774155	1000.0	host	gene-R0792_RS02230
gene-R0792_RS17955	49.95808135996032	77.16160899912303	66.85417735612111	54.517493829559854	43.05639786856842	77.0034192430257	69.36517224456477	58.65019522905294	87.24969297957003	87.74592371072839	68.25109782302617	83.0288556469246	1000.0	host	ppgL
gene-R0792_RS13140	36.925538396492406	34.72272404960537	37.35968734606768	56.78905607245818	21.52819893428421	41.06849026294704	55.084107370683796	31.76885574907034	42.6966582665981	12.535131958675485	28.103393221246073	43.95645298954831	1000.0	host	gene-R0792_RS13140
gene-R0792_RS27010	97.74407222600932	102.23913192383803	141.57355204825646	115.84967438781469	100.46492835999297	128.33903207170948	112.20836686620773	153.95676247626398	185.63764463738303	106.54862164874162	130.48003995578534	144.07948479907503	1000.0	host	rtcR
gene-R0792_RS26430	288.8880356902053	312.5045164464483	292.97860076653075	318.0187140057658	279.8665861456947	386.7282833094179	393.7493600941471	369.0074783161247	449.243100022467	454.3985335019863	443.63213584967014	417.58630340070897	1000.0	host	gene-R0792_RS26430
gene-R0792_RS20715	4.344180987822637	17.361362024802684	5.898898002010686	20.444060186084943	17.940165778570172	15.400683848605139	18.361369123561264	9.77503253817549	24.132893802859794	12.535131958675485	4.014770460178011	14.652150996516104	1000.0	host	gene-R0792_RS20715
gene-R0792_RS20685	30.409266914758454	36.65176427458344	29.49449001005343	45.43124485796654	25.116232089998242	27.37899350863136	44.88334674648309	24.437581345438723	22.276517356485964	43.872961855364196	34.125548911513086	34.18835232520424	1000.0	host	pcaC
gene-R0792_RS24600	334.501936062343	383.8790047706371	322.4730907765842	415.69589045039385	423.3879123742561	462.0205154581542	465.15468446355203	469.2015618324235	608.8914744106164	629.8903809234431	604.2229542567906	600.7381908571602	1000.0	host	gene-R0792_RS24600
gene-R0792_RS05480	175.93933000681676	158.18129844820223	208.42772940437757	147.65154578839127	57.40853049142456	80.42579343160462	77.52578074392534	100.19408351629878	51.978540498467254	40.73917886569533	54.19940121240314	36.63037749129026	1000.0	host	gene-R0792_RS05480_gene_phzE
gene-R0792_RS08295	1070.84061349828	1010.8170778885118	1226.9707844182226	892.7239614590426	649.4340011842403	752.9223214873624	716.0933958188893	647.5959056541262	588.4713335005042	488.8701463883439	630.3189622479476	625.1584425180205	1000.0	host	gene-R0792_RS08295
gene-R0792_RS11070	0.0	0.0	5.898898002010686	6.814686728694982	0.0	1.71118709428946	6.120456374520422	2.4437581345438724	1.8563764463738304	9.401348969006614	0.0	2.4420251660860175	1000.0	host	gene-R0792_RS11070
gene-DMS3-43	18.805978302262496	12.526235227130362	14.89620707578456	17.20880487044187	50.48098595701564	35.186747609848204	24.287525295715955	44.960918059789854	110.49859799844228	152.61930144491254	178.1445766962104	161.21594711173924	924.0	phage	gene-DMS3-43
gene-R0792_RS28925	106.43243420165459	135.0328157484653	133.70835471224223	99.9487386875264	121.99312729427719	123.20547078884111	120.36897536556829	119.74414859264975	146.6537392635326	125.35131958675485	128.47265472569634	100.12303180952671	1000.0	host	gene-R0792_RS28925
gene-R0792_RS29085	384.46001742230334	397.38228634548364	721.6318555793073	440.68307512227545	484.3844760213947	453.4645799867069	357.0266218470246	403.22009219973893	217.19604422573815	272.6391201011918	477.7576847611832	315.02124642509625	1000.0	host	gene-R0792_RS29085
gene-R0792_RS08855	341.018207544077	356.8724416209441	328.37198877859487	281.67371811939256	276.27855298998065	308.0136769721028	334.5849484737831	249.26332972347498	380.55717150663526	338.4485628842381	391.44011986735603	329.6733974216124	1000.0	host	gene-R0792_RS08855
gene-R0792_RS22955	91.22780074427537	138.89089619842147	117.97796004021372	122.66436111650967	68.17262995856666	71.86985796015732	71.40532436940492	92.86280911266715	68.68592851583172	81.47835773139066	68.25109782302617	34.18835232520424	1000.0	host	glcF
gene-R0792_RS19085	390.9762889040373	385.8080449956152	395.226166134716	456.58401082256376	462.85627708711047	400.41778006373363	424.35164196674924	388.55754339247574	720.2740611930462	642.4255128821186	606.2303394868795	568.991863698042	1000.0	host	gene-R0792_RS19085
gene-R0792_RS19115	34.753447902581094	40.5098447245396	60.955279354110424	52.24593158666153	39.46836471285438	39.35730316865758	34.68258612228239	34.21261388361421	20.420140910112135	53.27431082437081	42.155089831869105	48.84050332172035	1000.0	host	norC
gene-R0792_RS09340	84.7115292625414	77.16160899912303	53.090082018096176	61.332180558254834	75.34869626999473	83.84816762018353	57.12425949552394	65.98146963268455	72.39868140857939	97.14727267973501	76.2806387433822	61.050629152150435	1000.0	host	gene-R0792_RS09340
gene-R0792_RS05120	78.19525778080745	92.59393079894764	117.97796004021372	81.77624074433977	78.93672942570876	65.02510958299948	114.24851899104787	46.431404556333575	37.12752892747661	75.21079175205291	56.206786442492145	56.1665788199784	1000.0	host	gene-R0792_RS05120
gene-R0792_RS14730	34.753447902581094	23.14848269973691	33.42708867806056	24.9871846718816	21.52819893428421	37.646116074368116	51.003803121003514	26.881339479982596	31.558399588355115	50.14052783470194	40.147704601780106	34.18835232520424	1000.0	host	gene-R0792_RS14730
gene-R0792_RS11315	914.450097936665	927.8683482144545	804.2164276074568	804.1330339860078	1083.5860130256385	817.9474310703619	834.4222190596175	896.8592353776012	701.7102967293079	755.2417005101979	718.6439123718638	776.5640028153535	1000.0	host	gene-R0792_RS11315
gene-R0792_RS21950	362.7391124831901	374.2338036457467	355.90017945464473	352.0921476492407	462.85627708711047	403.8401542523126	391.709207969307	427.65767354517766	332.29138390091566	438.72961855364196	403.48443124789003	380.95592590941874	1000.0	host	gene-R0792_RS21950
gene-R0792_RS14035	93.39989123818668	117.67145372366264	123.8768580422244	106.76342541622138	82.52476258142279	63.31392248871002	75.4856286190852	51.31892082542132	68.68592851583172	59.541876803708554	64.23632736284817	56.1665788199784	1000.0	host	mnmC
gene-R0792_RS08985	43.441809878226366	52.08408607440805	55.056381352099734	54.517493829559854	60.99656364713859	37.646116074368116	42.84319462164295	24.437581345438723	50.122164052093424	31.337829896688714	28.103393221246073	34.18835232520424	1000.0	host	gene-R0792_RS08985
gene-R0792_RS08925	19.548814445201863	25.077522924714987	23.595592008042743	27.258746914779927	10.764099467142104	22.24543222576298	24.481825498081687	21.993823210894853	18.563764463738305	18.802697938013228	20.073852300890053	14.652150996516104	1000.0	host	gene-R0792_RS08925
gene-R0792_RS20170	204.17650642766392	221.83962587247873	206.461430070374	243.057159990121	190.16575725284383	227.58788354049818	214.21597310821477	237.04453905075562	258.0363260459624	250.7026391735097	180.66467070801048	207.57213911731148	1000.0	host	gene-R0792_RS20170
gene-R0792_RS07235	6.516271481733955	3.858080449956152	17.696694006032057	9.086248971593308	10.764099467142104	17.111870942894598	24.481825498081687	21.993823210894853	27.845646695607456	12.535131958675485	10.036926150445026	9.76810066434407	1000.0	host	gene-R0792_RS07235
gene-R0792_RS27835	367.0832934710128	362.6595622958783	359.83277812265186	340.7343364347491	344.45118294854734	296.0353673120766	301.9425144763408	288.36345987617693	334.1477603472895	310.24451597721827	337.24071865495284	293.0430199303221	1000.0	host	gene-R0792_RS27835
gene-R0792_RS19065	58.64644333560559	55.942166524364204	39.32598668007124	29.530309157678253	50.232464179996484	46.202051545815415	59.16441162036408	53.76267895996519	61.2604227303364	81.47835773139066	40.147704601780106	41.5144278234623	1000.0	host	gene-R0792_RS19065
gene-R0792_RS05155	278.02758322064875	260.42043037204024	277.2482060945022	318.0187140057658	193.75379040855788	268.6563738034452	299.90236235150064	273.7009110689137	373.13166572113994	423.0607036052976	333.22594819477484	297.9270702624941	1000.0	host	gene-R0792_RS05155
gene-R0792_RS00190	440.9343702639976	416.6726885952644	479.7770374968691	427.0537016648855	426.97594552997015	342.237418857892	385.5887515947866	398.3325759306512	285.8819727415699	269.5053371115229	279.0265469823717	310.1371960929242	1000.0	host	astB
gene-R0792_RS25770	93.39989123818668	84.87776989903534	78.65197336014248	68.14686728694981	96.87689520427894	90.69291599734137	89.76669349296618	63.53771149814068	66.82955206945789	50.14052783470194	90.33233535400524	58.608603986064416	1000.0	host	gene-R0792_RS25770
gene-R0792_RS04925	80.36734827471878	67.51640787423266	112.07906203820303	88.59092747303475	71.76066311428069	92.40410309163083	112.20836686620773	80.64401843994779	124.37722190704663	87.74592371072839	126.46526949560733	105.00708214169875	1000.0	host	gene-R0792_RS04925
gene-R0792_RS09165	89.05571025036404	84.87776989903534	90.44976936416386	74.9615540156448	121.99312729427719	70.15867086586786	99.96745411716688	65.98146963268455	87.24969297957003	53.27431082437081	84.31017966373821	92.79695631126866	1000.0	host	gene-R0792_RS09165
gene-R0792_RS01100	466.9994561909334	439.8211712950013	391.29356746670885	433.86838839358046	355.21528241568944	287.4794318406293	299.90236235150064	327.4635900288789	230.19067935035497	303.9769499978805	319.1742515841518	319.9052967572683	1000.0	host	gene-R0792_RS01100
gene-R0792_RS05435	56.47435284169428	63.65832742427651	62.92157868811398	79.50467850144145	75.34869626999473	58.180361205841635	63.24471587004436	56.20643709450906	22.276517356485964	21.936480927682098	44.16247506195811	53.724553653892386	1000.0	host	gene-R0792_RS05435
gene-R0792_RS00415	369.2553839649241	385.8080449956152	420.7880574767623	320.29027624866416	505.9126749556789	619.4497281327845	495.75696633615416	447.2077386215287	428.82295911235485	451.26475051231745	548.0161678142985	483.52098288503146	1000.0	host	gene-R0792_RS00415
gene-R0792_RS02895	28.23717642084714	40.5098447245396	43.25858534807836	29.530309157678253	21.52819893428421	23.95661932005244	38.76289037196267	29.32509761452647	44.55303471297193	21.936480927682098	30.11077845133508	7.326075498258052	1000.0	host	aphA
gene-R0792_RS12825	178.1114205007281	154.32321799824607	102.24756536818522	113.57811214491636	258.3383872114105	130.05021916599895	97.92730199232675	158.84427874535172	79.82418719407471	159.82293247311244	148.5465070265864	136.75340930081697	1000.0	host	gene-R0792_RS12825
gene-R0792_RS16375	117.29288667121118	119.6004939486407	102.24756536818522	129.47904784520466	60.99656364713859	99.24885146878867	116.28867111588801	109.96911605447426	94.67519876506535	115.94997061774824	118.4357285752513	112.3331576399568	1000.0	host	gene-R0792_RS16375
gene-R0792_RS05230	78.19525778080745	125.38761462357493	112.07906203820303	84.0478029872381	143.52132622856138	85.559354714473	67.32502011972464	73.31274403631618	85.3933165331962	40.73917886569533	90.33233535400524	105.00708214169875	1000.0	host	gene-R0792_RS05230_gene_ccoN
gene-R0792_RS23825	67.33480531125086	90.66489057396957	68.82047669012466	99.9487386875264	75.34869626999473	71.86985796015732	116.28867111588801	112.41287418901813	89.10606942594386	125.35131958675485	104.38403196462826	65.93467948432247	1000.0	host	gene-R0792_RS23825
gene-R0792_RS06150	45.613900372137685	32.793683824627294	58.98898002010686	54.517493829559854	43.05639786856842	41.06849026294704	67.32502011972464	73.31274403631618	72.39868140857939	84.61214072105952	60.22155690267016	58.608603986064416	1000.0	host	gene-R0792_RS06150
gene-R0792_RS16605	894.9012834914631	798.6226531409235	896.6324963056243	933.6120818312124	660.1981006513823	860.7271084275983	934.3896731767844	838.2090401485482	736.9814492104107	623.6228149441054	692.5479043807068	578.7599643623861	1000.0	host	gene-R0792_RS16605_gene_betT
gene-R0792_RS19015	115.12079617729987	86.80681012401342	112.07906203820303	115.84967438781469	93.28886204856491	94.1152901859203	116.28867111588801	92.86280911266715	142.94098637078494	109.68240463841049	92.33972058409424	105.00708214169875	1000.0	host	gene-R0792_RS19015
gene-R0792_RS19300	306.26475964149586	273.9237119468868	334.2708867806055	252.14340896171433	208.10592303141402	304.5913027835239	281.5409932279394	295.6947342798086	310.0148665444297	200.56211133880777	220.81237530979058	210.0141642833975	1000.0	host	gene-R0792_RS19300
gene-R0792_RS24285	47.785990866049	67.51640787423266	60.955279354110424	27.258746914779927	46.644431024282454	53.04679992297326	42.84319462164295	53.76267895996519	61.2604227303364	59.541876803708554	72.26586828320418	46.39847815563433	1000.0	host	gene-R0792_RS24285
gene-R0792_RS05200	62.99062432342823	71.3744883241888	86.51717069615673	77.23311625854312	60.99656364713859	75.29223214873623	69.36517224456477	73.31274403631618	116.95171612155131	106.54862164874162	94.34710581418324	85.47088081301061	1000.0	host	gene-R0792_RS05200
gene-R0792_RS24240	312.7810311232298	364.58860252085634	324.43939011058774	302.1177783054775	243.98625458855437	371.3275994608128	393.7493600941471	354.3449295088615	426.966582665981	291.44181803920503	375.381038026644	334.5574477537844	1000.0	host	gene-R0792_RS24240
gene-R0792_RS29130	364.9112029771015	362.6595622958783	377.5294721286839	397.52339250720723	236.8101882771263	304.5913027835239	306.02281872602106	317.68855749070343	337.86051324003716	250.7026391735097	313.1520958938848	341.88352325204244	1000.0	host	recC
gene-R0792_RS29560	104.26034370774327	102.23913192383803	88.48347003016029	77.23311625854312	75.34869626999473	114.64953531739381	93.84699774264647	78.20026030540392	92.81882231869152	68.94322577271517	94.34710581418324	80.58683048083857	1000.0	host	gene-R0792_RS29560
gene-R0792_RS19875	34.753447902581094	25.077522924714987	21.62929267403918	18.172497943186617	39.46836471285438	25.6678064143419	24.481825498081687	41.54388828724583	31.558399588355115	21.936480927682098	34.125548911513086	12.210125830430087	1000.0	host	gene-R0792_RS19875
gene-R0792_RS19985	73.85107679298481	25.077522924714987	37.35968734606768	40.88812037216989	17.940165778570172	35.93492898007866	40.80304249680281	19.55006507635098	37.12752892747661	43.872961855364196	40.147704601780106	43.95645298954831	1000.0	host	gene-R0792_RS19985
gene-R0792_RS19515	21.720904939113183	34.72272404960537	47.19118401608549	22.71562242898327	25.116232089998242	20.53424513147352	26.521977622921828	24.437581345438723	14.851011570990643	12.535131958675485	10.036926150445026	26.862276826946193	1000.0	host	gene-R0792_RS19515
gene-R0792_RS19990	41.269719384315046	54.01312629938613	55.056381352099734	70.41842952984814	50.232464179996484	27.37899350863136	36.72273824712253	24.437581345438723	35.27115248110278	43.872961855364196	36.13293414160209	29.304301993032208	1000.0	host	gene-R0792_RS19990
gene-R0792_RS29045	49.95808135996032	42.43888494951767	41.292286014074804	38.61655812927156	25.116232089998242	39.35730316865758	38.76289037196267	21.993823210894853	9.281882231869153	9.401348969006614	14.051696610623036	9.76810066434407	1000.0	host	gene-R0792_RS29045_gene_tadA
gene-R0792_RS08425	6.516271481733955	7.716160899912304	7.865197336014248	4.543124485796654	7.17606631142807	5.13356128286838	8.160608499360562	9.77503253817549	9.281882231869153	12.535131958675485	8.029540920356022	4.884050332172035	1000.0	host	gene-R0792_RS08425
gene-R0792_RS06300	30.409266914758454	27.006563149693065	21.62929267403918	24.9871846718816	25.116232089998242	23.95661932005244	18.361369123561264	21.993823210894853	29.702023141981286	50.14052783470194	40.147704601780106	24.420251660860174	1000.0	host	gene-R0792_RS06300
gene-R0792_RS01510	73.85107679298481	55.942166524364204	74.71937469213536	79.50467850144145	68.17262995856666	66.73629667728893	67.32502011972464	61.09395336359681	83.53694008682237	115.94997061774824	86.31756489382722	109.89113247387078	1000.0	host	gene-R0792_RS01510
gene-R0792_RS20475	317.12521211105246	252.70426947212795	222.1918247424025	243.057159990121	247.5742877442684	169.40752233465653	195.8546039846535	180.83810195624656	191.20677397650454	156.68914948344357	172.63512978765445	153.8475854634191	1000.0	host	gene-R0792_RS20475
gene-R0792_RS15265	78.19525778080745	96.4520112489038	92.41606869816741	102.22030093042473	71.76066311428069	116.36072241168327	81.60608499360562	75.75650217086005	157.79199794177558	137.88645154543033	146.53912179649737	139.19543446690298	1000.0	host	gene-R0792_RS15265
gene-R0792_RS15210	251.96249729371291	268.13659127195257	247.7537160844488	297.57465381968086	236.8101882771263	297.74655440636604	242.77810285597673	256.5946041271066	230.19067935035497	162.95671546278132	232.8566866903246	212.4561894494835	1000.0	host	gene-R0792_RS15210
gene-R0792_RS16885	406.1809223614165	381.94996454565904	344.10238345062334	386.1655812927156	362.39134872711753	431.2191477609439	434.55240259094995	452.0952548906164	490.0833818426912	579.7498530887411	550.0235530443874	630.0424928501925	1000.0	host	lptE
gene-R0792_RS11840	2.1720904939113184	1.929040224978076	0.0	0.0	0.0	1.71118709428946	6.120456374520422	9.77503253817549	0.0	6.267565979337743	4.014770460178011	2.4420251660860175	1000.0	host	gene-R0792_RS11840
gene-R0792_RS21980	89.05571025036404	100.31009169885995	123.8768580422244	102.22030093042473	43.05639786856842	82.13698052589407	87.72654136812605	97.75032538175489	63.11679917671023	43.872961855364196	74.2732535132932	51.28252848780637	1000.0	host	gene-R0792_RS21980
gene-R0792_RS06995	4.344180987822637	5.787120674934227	5.898898002010686	15.90093570028829	10.764099467142104	6.84474837715784	8.160608499360562	4.887516269087745	7.4255057854953215	6.267565979337743	4.014770460178011	7.326075498258052	1000.0	host	gene-R0792_RS06995
gene-R0792_RS10130	91.22780074427537	86.80681012401342	76.68567402613891	65.87530504405149	75.34869626999473	83.84816762018353	83.64623711844577	97.75032538175489	51.978540498467254	75.21079175205291	90.33233535400524	73.26075498258052	1000.0	host	gene-R0792_RS10130
gene-R0792_RS01010	238.929954330245	162.0393788981584	184.83213739633482	202.1690396179511	247.5742877442684	251.5445028605506	250.9387113553373	259.0383622616505	207.91416199386902	278.90668608052954	270.9970060620157	302.81112059466614	1000.0	host	gene-R0792_RS01010
gene-R0792_RS09805	21.720904939113183	34.72272404960537	31.46078934405699	22.71562242898327	35.880331557140345	32.51255479149974	46.92349887132323	21.993823210894853	29.702023141981286	31.337829896688714	26.096007991157066	34.18835232520424	1000.0	host	gene-R0792_RS09805
gene-R0792_RS25530	282.37176420847135	266.20755104697446	296.9111994345379	327.1049629773591	387.50758081711575	325.1255479149974	281.5409932279394	364.119962047037	486.3706289499436	774.0443984482112	556.0457087346545	551.8976875354399	1000.0	host	fis
gene-R0792_RS01610	125.98124864685646	98.38105147388187	78.65197336014248	81.77624074433977	96.87689520427894	77.0034192430257	95.8871498674866	90.41905097812328	94.67519876506535	68.94322577271517	68.25109782302617	87.91290597909662	1000.0	host	gene-R0792_RS01610
gene-R0792_RS05840	8.688361975645273	19.290402249780758	23.595592008042743	6.814686728694982	17.940165778570172	25.6678064143419	16.321216998721123	9.77503253817549	31.558399588355115	6.267565979337743	8.029540920356022	9.76810066434407	1000.0	host	nosP
gene-R0792_RS04250	43.441809878226366	40.5098447245396	39.32598668007124	61.332180558254834	64.58459680285263	77.0034192430257	51.003803121003514	56.20643709450906	51.978540498467254	81.47835773139066	50.18463075222513	46.39847815563433	1000.0	host	icmH
gene-R0792_RS29790	123.80915815294513	92.59393079894764	139.6072527142529	113.57811214491636	125.58116044999122	118.07190950597274	114.24851899104787	107.52535791993039	131.80272769254196	153.5553664937747	106.39141719471728	97.6810066434407	1000.0	host	gene-R0792_RS29790
