Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	gene_length	Entity	Symbol
gene-PA1233	121.82448620962886	95.23586423915505	0.0	0.0	0.0	29.91942283676579	258	host	gene-PA1233
gene-PA1268	55.43336409538668	52.001805235348165	7.883451922720734	53.20952449035091	34.076542935312226	49.01086407546397	945	host	gene-PA1268
gene-PA1712	328.98496517479487	148.37471602477058	17.994835910558194	48.58260931727692	77.78341322190833	55.936312260040395	414	host	exsB
gene-PA3427	80.41484725679449	67.35431187966557	16.337416813533093	99.24276442772685	35.3095757388926	8.464047249874532	912	host	gene-PA3427
gene-PA2327	82.1718103061026	96.3562861713804	19.476763573780634	13.145882521145518	42.09455303773863	20.1809440310734	765	host	gene-PA2327
gene-PA2757	188.7730777302357	166.01927684933787	33.557937238608524	90.60000115924615	0.0	17.385610567309854	444	host	gene-PA2757
gene-PA2646	203.43506435005983	397.58661769744344	0.0	130.18252593755756	0.0	49.96253133906521	309	host	nuoK
gene-PA0475	110.28321909503245	215.53379801492989	0.0	70.57263248193911	56.49532118222817	27.08495119959851	570	host	gene-PA0475
gene-PA4866	60.56014921403516	118.35670989259154	28.708524342855846	77.50751544259208	0.0	14.873239098045422	519	host	gene-PA4866
gene-PHIKZ045	2145.59726910379	2034.1882636180308	2580.6711735259337	1884.2431613641907	1613.624533113314	1934.0071363112006	459	phage	gene-PHIKZ045
gene-PA2566	88.18944287902427	41.36507234629968	0.0	25.395454870394754	54.212681942542176	51.981219473976935	1188	host	gene-PA2566
gene-PA1749	366.4761292972786	328.62251919560293	107.30254005925441	82.77037142943475	265.03977838576174	79.41575197413142	486	host	gene-PA1749
gene-PA2622	383.76944373729236	405.014060006077	136.44436020093573	36.83736310870447	0.0	113.10199402030145	273	host	cspD
gene-PA3858	153.1711376319895	83.8186992280283	7.261074139348042	49.00877255690215	31.38628954568231	45.14158533266418	1026	host	gene-PA3858
gene-PA5353	34.154542181020645	110.13829776313041	12.143214453090614	32.78435249772232	131.22385115676465	88.07575817962349	1227	host	glcF
gene-PA2833	70.31480412099384	82.45252675738928	0.0	67.4939605951431	0.0	69.07571446877472	447	host	gene-PA2833
gene-PA4196	146.18938345155465	76.18869139132404	23.100347494484005	46.77488431942476	99.85219557789162	119.67769134706316	645	host	bfiR
gene-PA3309	436.5377422511701	242.4755227667961	65.34966725413237	44.10789530121193	70.6191514777852	50.784283499247195	456	host	gene-PA3309
gene-PA2784	75.10326748407226	110.08446672805557	26.702014576957314	54.06774262729205	0.0	41.501134902610616	558	host	gene-PA2784
gene-PA0681	116.41006460031203	136.5047387427889	16.555249037713537	178.78400228757906	0.0	17.153802426412387	450	host	gene-PA0681
gene-PA3757	112.65490122610841	214.6647101197084	50.06627733179497	40.55080697046904	86.56541148889798	62.251702353915924	744	host	gene-PA3757
gene-PA0780	347.83883844714745	163.15307419456843	9.893575122139564	66.77689328470333	0.0	82.0102108035652	753	host	pruR
gene-PA1472	37.75461554604714	22.135903579911716	13.423174895443408	18.120000231849225	0.0	55.63395381539152	555	host	gene-PA1472
gene-PA2495	29.533208778091844	43.28902919961594	0.0	28.348414739045303	22.693680813157187	5.4398950612301435	1419	host	oprN
gene-PA0640	69.49854603003703	162.99073282721065	0.0	66.7104486147683	0.0	12.801345094337602	603	host	gene-PA0640
gene-PA2791	72.0062255259662	0.0	0.0	0.0	0.0	26.52649859754493	291	host	gene-PA2791
gene-PA5462	463.2645427971601	459.6588141338811	101.35866757783799	478.8857204131582	328.5952354476536	210.046560323417	294	host	gene-PA5462
gene-PA4924	180.63630713841522	35.30294967485921	74.92677366206559	86.69482869548554	92.53543986744269	77.63574374022848	696	host	gene-PA4924
gene-PA0765	206.78103580318583	161.6503485111974	81.68708406766547	66.1618429518179	141.2383029555704	50.784283499247195	456	host	mucC
gene-PA1556	103.22074693623726	141.21179869943683	24.465885277409168	99.07980422341204	105.75478841993448	25.35044693558481	609	host	ccoO2
gene-PA3096	82.06453640230873	74.84594030283465	6.483778996493553	61.26736370821083	0.0	47.02739568598696	1149	host	xcpY
gene-PHIKZ232	1302.4096336470552	1594.807838777138	3507.7458357135615	2931.79211672082	1204.4877057333133	2063.551480009015	909	phage	gene-PHIKZ232
gene-PA4611	821.7181030610261	529.9595739425922	29.21514536067095	433.8141231978021	252.56731822643175	90.81424813983028	255	host	gene-PA4611
gene-PA0287	90.70914124699638	106.36732889048487	32.25048513840299	50.79090974078951	0.0	27.847081861059074	1386	host	gpuP
gene-PA0035	233.68563153965982	121.78861449170758	18.4631030160374	99.69368157299947	79.80751691169776	76.52253870518537	807	host	trpA
gene-PA2284	93.54380191096502	91.40942326526043	11.086104266326029	14.96517876291119	95.84027700556561	57.43460633843433	672	host	gene-PA2284
gene-PA1633	49.44852301606174	72.48039225280827	13.185596578709896	53.39787678943179	75.99370636901487	22.770534194352727	1695	host	kdpA
gene-PHIKZ_p47	288.0249021038648	126.65388130774231	179.20630401648674	276.4701066302769	1659.9140759726831	1962.9608962183247	291	phage	gene-PHIKZ_p47
gene-PA3077	140.31570286644754	36.56376930610417	0.0	29.93035752582238	47.920138502782805	45.94768507074746	672	host	gene-PA3077
gene-PA2379	200.19565249735192	313.00449648028035	79.08558457506467	149.46114840920222	205.11040174439523	98.33389925968885	471	host	gene-PA2379
gene-PA2154	63.11389044595231	0.0	22.43934357521413	60.58192848600194	64.66331942544187	46.50127163786491	996	host	gene-PA2154
gene-PA5101	78.77372792502318	76.97635643390352	18.67133350118068	50.40902320138507	40.353800844448685	67.71237799899626	798	host	gene-PA5101
gene-PA2750a	226.77285311749094	372.285651116697	64.50097027680599	217.67532746052643	557.6161571232909	0.0	231	host	gene-PA2750a
gene-PA3278	453.9992519412169	327.6113729826934	24.832873556570306	201.13200257352642	107.34111024623351	51.461407279237164	300	host	gene-PA3278
gene-PA1918	74.78162608157089	96.45945136000074	10.635063621657519	35.89079275045083	68.95574534019283	27.54893323299634	1401	host	gene-PA1918
gene-PA0894	97.0083871669267	113.75394895232411	22.9934014412688	0.0	0.0	0.0	324	host	gene-PA0894
gene-PA3955	95.6795051509414	186.992792798341	56.696058348334034	260.21644168568866	196.05682236754976	23.498359488236147	657	host	gene-PA3955
gene-PA4695	298.1233361715308	199.7630323065204	30.28399214215891	61.320732491928794	65.4518964916058	31.37890687758364	492	host	ilvH
gene-PA2083	57.520267214271826	115.6275434056565	0.0	55.21270658881118	50.513463645286365	6.05428320932202	1275	host	gene-PA2083
gene-PHIKZ114	2793.8415504074887	2457.085297370201	1019.4548091644654	635.153692337452	564.9532118222817	1489.672315977918	285	phage	gene-PHIKZ114
gene-PHIKZ140	185.76074138347664	174.26136860781565	1056.7180236838428	784.557456847089	4339.321478039227	3859.6055459427876	564	phage	gene-PHIKZ140
gene-PA3577	275.70804773758107	107.76689900746493	65.34966725413237	0.0	0.0	67.71237799899626	114	host	gene-PA3577
gene-PA2639	194.0167743338534	199.93118300711507	45.9868028825376	112.86868831286557	126.49625786593174	60.64475605297309	1782	host	nuoD
gene-PA3510	59.191558271345095	92.54558558833146	14.02987206585893	56.816949879527236	60.64469505436921	43.61136210104844	531	host	gene-PA3510
gene-PA1323	314.6217962170595	184.46586316593098	134.2317489544341	30.20000038641538	193.40740584906936	92.72325635898588	333	host	gene-PA1323
gene-PA4861	207.58438093062634	143.18678889103734	52.09693753126638	46.883916683805694	75.06371345890456	62.97724667039513	858	host	gene-PA4861
gene-PA3811	401.41401586314487	258.88829761563414	71.35883205911007	115.59310492731403	0.0	59.15104284969789	522	host	hscB
gene-PHIKZ238	1150.1593209012865	1275.134086459585	5011.184663810895	4797.4599416240335	1735.4550758373082	1771.8748015306207	501	phage	gene-PHIKZ238
gene-PA0545	96.3393638071548	94.14119913295788	39.96094595310164	53.943448966079885	49.35223459596943	53.2359385647281	1305	host	gene-PA0545
gene-PA0581	165.42482864254868	258.6405576179159	65.34966725413238	141.14526496387822	56.49532118222817	121.88228039819329	570	host	gene-PA0581
gene-PA0877	116.7993959200455	41.088382899167236	8.305308881796089	33.63411414273017	35.90003687165	8.605586501544677	897	host	gene-PA0877
gene-PA3434	164.82841005353916	96.64052300374438	14.65066286523322	69.2194699122264	0.0	30.36071225913697	1017	host	gene-PA3434
gene-PA4301	130.2214281969592	69.4091891912486	8.417923239515359	34.090169927716346	0.0	26.166817260629063	885	host	tadB
gene-PA3880	158.74099718224366	31.023804259724752	18.812782997401747	203.163638963158	81.31902291381326	19.49295730274135	396	host	gene-PA3880
gene-PA5038	94.64232894334312	177.56713982801813	74.02753634749955	81.76097665590505	87.26919532214106	27.892361668963233	1107	host	aroB
gene-PA2229	130.96132267535103	51.189277028545845	20.69406129714192	27.935000357434227	89.45092520519458	10.721126516507741	720	host	gene-PA2229
gene-PA0679	0.0	56.876974476162054	0.0	46.55833392905704	74.5424376709955	0.0	432	host	gene-PA0679
gene-PA3265	99.78005537169602	0.0	23.650355768162196	31.925714694210544	102.22962880593667	73.51629611319595	315	host	gene-PA3265
gene-PA0774	162.1812045515183	88.74921094732407	15.376392295089975	72.64829814317261	66.46508374379783	47.796972705173836	969	host	gene-PA0774
gene-PA0435	92.08909775683912	107.98549312309873	20.14837611080755	74.79553848237967	65.31913402407719	62.63051595850365	1479	host	gene-PA0435
gene-PA1889	106.472620061261	124.85189519157522	45.42598821323836	61.320732491928794	98.17784473740869	15.68945343879182	984	host	gene-PA1889
gene-PA2484	153.32057288821585	59.92890969195611	36.34079057059069	32.70439066236202	104.72303438656927	87.86093925723418	615	host	gene-PA2484
gene-PA5510	108.64939362695789	72.80252732948742	16.555249037713534	22.34800028594738	23.853580054718556	68.61520970564953	1350	host	gene-PA5510
gene-PA4904	49.60656161945114	104.70533937657103	21.164380872076965	85.70966018758227	60.98926718535994	43.85915393116804	1056	host	vanA
gene-PHIKZ259	361.27261427683044	310.665957138761	1335.8373361465408	1641.4220899678594	592.2268151516331	1171.190648424018	435	phage	gene-PHIKZ259
gene-PA4540	95.9423609343231	67.50234333434616	0.0	49.11648414493931	19.65954400114167	32.98808158925459	1638	host	gene-PA4540
gene-PA5095	110.67154028902905	129.77563190335567	34.97587824869058	59.017606388945545	37.796165579659686	36.24042766143462	852	host	gene-PA5095
gene-PA4784	89.54620353870156	157.50546778014106	31.83701738021834	107.44230906705471	0.0	32.98808158925459	468	host	gene-PA4784
gene-PA0366	80.53526481782593	94.43724063966529	52.060531565136905	56.221384367163225	22.503377410111845	97.0969948664852	1431	host	gene-PA0366
gene-PA2159	50.24894874833613	29.461454404918474	0.0	24.11654707116624	0.0	18.511297582459413	417	host	gene-PA2159
gene-PA0740	52.993959605604864	74.57011524644007	11.304798280684508	10.173596488291677	0.0	46.85408856986691	1977	host	sdsA1
gene-PA1150	131.59398606991795	178.04965922972468	25.192770274781473	63.157392112459995	46.67004793314501	59.66539974404309	2070	host	pys2
gene-PHIKZ_p35	3824.9021225816805	4533.907393956918	1330.3325119591236	1077.492870929606	894.5092520519459	1439.694132216754	252	phage	gene-PHIKZ_p35
gene-PA3039	90.90590728007014	79.94854546757702	5.386740467802669	36.35791803570615	0.0	33.48898521425412	1383	host	gene-PA3039
gene-PA2422	199.56011074339204	39.001353926511115	23.650355768162196	127.70285877684218	0.0	24.505432037731982	315	host	gene-PA2422
gene-PA4607	227.3095935982424	193.85288342171208	58.77603208655694	99.17751606189667	254.06179939936925	45.67580527742943	507	host	gene-PA4607
gene-PA3771	21.42516526386111	25.12357154775256	7.61744587624856	82.2625777396836	0.0	23.678561631550842	978	host	gene-PA3771
gene-PA0340	182.4336833288472	168.08419322806097	27.797992787205565	75.04925469161434	40.052653076952794	19.2020176415064	804	host	gene-PA0340
gene-PA1880	57.2508514427764	83.91684758778007	10.177407195315698	54.95409906380503	58.65634439684891	42.1814813764239	2196	host	gene-PA1880
gene-PA4088	113.38642655874548	132.9591611131061	10.750161712800999	50.79090974078951	0.0	38.985914605482705	1386	host	gene-PA4088
gene-PA3057	45.35457062349819	106.36732889048487	64.50097027680599	87.07013098421058	0.0	33.416498233270886	231	host	gene-PA3057
gene-PHIKZ175	296.3946294251487	120.88980552866916	1044.63010533174	729.8147694857356	6060.217663348239	5497.445537763528	813	phage	gene-PHIKZ175
gene-PA2930	146.925324252821	92.77021079607013	16.073057318168484	75.93980679690857	0.0	16.654177113021735	927	host	gene-PA2930
gene-PA4505	53.727722123220936	75.60262453446771	7.640884171252403	10.314461670437254	33.028033921918	87.08853539563212	975	host	gene-PA4505
gene-PA0195	149.80383648297524	153.7050677532744	59.91846166464685	89.8713148228447	28.777777545907103	75.88143164498779	1119	host	pntAA
gene-PA2563	49.286519286422426	41.281675023020846	15.01988319953849	67.58467828411507	43.28270574444899	20.750567451305308	1488	host	gene-PA2563
gene-PA1360	82.03393814115948	41.22626337869464	0.0	78.74295402766695	0.0	17.26892861719368	894	host	gene-PA1360
gene-PA3397	202.2568689966811	347.84991339861267	47.93991034086932	142.37143039310106	248.6666646630892	89.4117114890221	777	host	fpr
gene-PA2303	41.0859051530513	48.1781430856902	0.0	88.73470701773226	0.0	30.271416046610096	1020	host	ambD
gene-PA0367	307.19322602860115	265.42588088875624	11.4967007206344	139.67500178717114	0.0	119.12362796119713	648	host	gene-PA0367
gene-PA3458	154.72223775990838	103.6744851211055	47.15102574032336	21.216455967671564	67.93741154824906	16.285255468113025	474	host	gene-PA3458
gene-PA2006	92.92155932619141	72.6411026569165	11.012360778966876	37.16408029813866	23.8006896333112	39.936790571470084	1353	host	gene-PA2006
gene-PHIKZ304	75.91960734802959	296.74943204954116	4750.636680387363	4129.521791968538	3189.119942098242	2629.0066762218985	414	phage	gene-PHIKZ304
gene-PA3691	413.9024519122205	333.6782502601507	220.73665383618047	198.64889143064337	0.0	114.35868284274923	405	host	gene-PA3691
gene-PA1388	28.743225827237538	84.26218440912896	20.438579058905603	27.590123809811583	0.0	10.58876692988419	729	host	gene-PA1388
gene-PHIKZ_p45	0.0	0.0	827.7624518856769	638.5142938842109	11756.407312682717	10414.808616036093	63	phage	gene-PHIKZ_p45
gene-PA3331	141.69244139894784	97.73608979197299	23.706800531332036	48.002864576020635	25.618403400055733	36.8458763335827	1257	host	gene-PA3331
gene-PA0154	138.30898764393507	182.45682901263868	12.29350176067837	99.57029830372595	0.0	76.42783259292648	606	host	pcaG
gene-PA1062	40.141401586314494	117.67649891619733	14.271766411822014	38.53103497577135	61.69029324496178	29.575521424848944	522	host	gene-PA1062
gene-PA0416	52.71399151712242	92.72019990076228	0.0	12.649811482611725	0.0	29.12909845994556	795	host	chpD
gene-PA1883	78.77372792502318	123.16217029424564	18.67133350118068	50.40902320138507	80.70760168889737	77.38557485599573	399	host	gene-PA1883
gene-PA3252	62.36253460731002	29.25101544488334	8.868883413060823	23.94428602065791	0.0	18.379074028298987	840	host	gene-PA3252
gene-PA1070	104.47057079515183	157.50546778014106	74.28637388717614	28.651282417881262	0.0	54.98013598209099	702	host	braG
gene-PA0324	212.45943349106375	155.7088274632573	9.442157245844221	165.69810097945776	81.6282207195692	117.40245006670074	789	host	gene-PA0324
gene-PA4017	179.510847280855	133.95324829899846	58.020732608809126	125.31588945391054	0.0	84.16585302678975	642	host	gene-PA4017
gene-PA3718	75.91960734802959	89.02482961486234	23.993114547410926	40.48550776439743	77.78341322190833	24.86058322668462	1242	host	gene-PA3718
gene-PA3175	44.77310176935078	26.250911296690177	7.959254345054585	42.976923626821886	34.404202001997916	16.494040794627296	936	host	gene-PA3175
gene-PA5468	112.39592444168058	141.21179869943683	39.96094595310164	61.64965596123416	49.35223459596943	65.06614713466767	1305	host	gene-PA5468
gene-PA3786	188.04702743127328	252.00874844822567	38.204420856262004	103.14461670437252	0.0	59.37854686065826	390	host	gene-PA3786
gene-PA1135	71.75962886320605	70.12229729937788	25.513226256750315	68.88082279915288	110.28196258174675	61.683193656619885	876	host	gene-PA1135
gene-PA3249	29.224284000078335	102.80691620795818	20.780647327673897	70.12970801029513	0.0	21.53196957290258	717	host	gene-PA3249
gene-PA0984	32.0394673211868	37.570111580584104	0.0	30.754128833872542	0.0	70.81845038427133	327	host	gene-PA0984
gene-PA4086	73.52214606335497	107.76689900746494	26.139866901652955	52.929474361454325	56.49532118222817	81.25485359879552	570	host	cupB1
gene-PA0391	122.44351307045015	156.06486898946903	30.28399214215891	71.54085457391693	16.36297412290145	47.068360316375454	1968	host	gene-PA0391
gene-PA3772	58.39969796002275	68.48063816527872	24.915926645388268	33.63411414273017	0.0	77.45027851390209	897	host	gene-PA3772
gene-PA2917	112.65490122610842	102.74550227951855	35.60268610260976	84.10537742023209	0.0	46.11237211401179	837	host	gene-PA2917
gene-PA2095	12.384049425565108	101.65246502122581	8.80598353069869	35.661702583958586	0.0	27.373088978317643	846	host	gene-PA2095
gene-PA1763	81.69127340372773	47.896399558873306	21.78322241804413	49.00877255690215	31.38628954568231	22.57079266633209	1026	host	gene-PA1763
gene-PA5167	126.22778089190462	197.35624878475508	74.79781191738044	131.2608450530042	96.9949791381628	31.000847758576604	996	host	gene-PA5167
gene-PA4680	78.0402667711589	0.0	0.0	18.727374541296687	0.0	14.374694770736637	537	host	gene-PA4680
gene-PA0339	207.87511535770005	130.0045130883704	9.854314903400915	93.11666785811408	170.38271467656114	40.842386729553304	756	host	gene-PA0339
gene-PA3406	81.35145945446098	34.06940234844981	16.527702866269756	66.93244677987569	35.7208353564837	25.68789048880391	1803	host	hasD
gene-PA0806	132.2841643185364	155.11902129862378	37.625565994803495	0.0	0.0	38.9859146054827	396	host	gene-PA0806
gene-PA5496	121.47137175684735	160.24469330675223	43.18760618533967	29.149565590366155	46.67004793314501	55.936312260040395	690	host	nrdJb
gene-PA4085	98.17716291592579	115.12447845777378	9.973041588984058	26.925301549334193	86.2177592339225	20.66723183905107	747	host	cupB2
gene-PA2923	146.6233638095533	46.89094078950764	0.0	76.7679399135597	40.96988940695935	78.56703401410255	786	host	hisJ
gene-PA2498	33.10238803800342	77.63302677315009	23.53826877400029	47.66161198424797	50.872564097741	48.778585098803	633	host	gene-PA2498
gene-PA0360	180.453291629663	112.02516553359578	67.93187295110418	132.45775245470332	97.87943183547128	109.49235591327057	987	host	gene-PA0360
gene-PA5374	388.0335486677068	392.9681872898469	125.41855331601167	220.09394221008785	325.2760916552531	116.9577438164481	594	host	betI
gene-PHIKZ296	281.98711300696704	381.53498406369573	3933.156991879148	2894.1354407577824	3866.9468287463	3899.560054699959	483	phage	gene-PHIKZ296
gene-PA4075	162.72374621548994	205.4910045590371	53.404029153914635	156.19570092328814	76.94703243457599	101.44721865082595	837	host	gene-PA4075
gene-PA3693	100.35350396578622	70.6058993497184	14.271766411822014	57.796552463657015	0.0	29.575521424848944	522	host	gene-PA3693
gene-PA0065	220.23525735194167	221.35903579911718	67.11587447721705	105.70000135245382	48.35185146226734	92.72325635898588	666	host	gene-PA0065
gene-PA0263	141.3070148327487	165.69939384962817	28.708524342855846	77.50751544259208	62.04688453539509	59.49295639218169	519	host	hcpC
gene-PA2551	112.29266681702123	118.50893717219616	39.92423401377862	64.67266963778985	0.0	49.64122888672395	933	host	gene-PA2551
gene-PA0299	252.17935219761247	215.0621704481576	54.33889180868776	132.03413735680073	70.46462379402637	67.56421086989562	1371	host	spuC
gene-PA3631	68.30908436204129	110.13829776313041	36.429643359271836	81.9608812443058	26.244770231352934	31.455627921294106	1227	host	gene-PA3631
gene-PA3833	198.74889078102055	199.7630323065204	40.37865618954522	54.50731777060337	87.26919532214106	62.75781375516728	369	host	gene-PA3833
gene-PA4627	104.87393207235317	122.97724211062065	22.371958159072346	100.66666795471794	128.93827056604627	77.2693802991549	999	host	gene-PA4627
gene-PA3423	126.73676387937198	115.58869006445836	50.06627733179497	40.55080697046904	43.28270574444899	41.501134902610616	744	host	gene-PA3423
gene-PA2094	32.84296493425731	38.51230873621004	7.7845998609938265	31.525392252903828	0.0	24.198153893058226	957	host	gene-PA2094
gene-PA3988	285.4285237796112	315.0109355602821	35.81664455274563	64.46538544023284	103.21260600599376	61.85265297985236	624	host	gene-PA3988
gene-PA0706	98.37470247913693	192.26019541237878	23.317252165793715	31.476056740770957	50.394887439546245	24.16028510762308	639	host	cat
gene-PA1628	47.93355601189318	88.32659565709872	14.607572680335474	39.437647563436556	21.047276518869314	25.226180038841747	1530	host	gene-PA1628
gene-PA0700	0.0	86.51708793557044	0.0	47.21408511115644	0.0	0.0	426	host	gene-PA0700
gene-PA3578	53.317586839837574	62.52125438601019	37.91278405583253	115.15190987033957	81.9397788139187	39.28351700705127	786	host	gene-PA3578
gene-PA2387	130.96132267535103	179.16246959991045	31.041091945712886	62.85375080422701	134.17638780779188	64.32675909904646	480	host	fpvI
gene-PA2561	18.412839743458843	14.39417280240305	26.185806913782397	35.34833085650728	18.864869990550705	22.610460140262372	1707	host	gene-PA2561
gene-PA0678	23.282012920062407	81.90284324567334	33.110498075427074	0.0	0.0	17.153802426412387	450	host	gene-PA0678
gene-PA1141	46.40932807985862	95.23586423915505	0.0	11.136877218910655	0.0	25.645219574370678	903	host	gene-PA1141
gene-PA4137	141.69244139894784	136.83052570876217	35.56020079699805	96.00572915204127	51.23680680011147	98.25567022288719	1257	host	gene-PA4137
gene-PA1406	82.82138983421409	64.7453306289908	0.0	13.249802541075523	0.0	10.170238592734616	759	host	gene-PA1406
gene-PA1052a	0.0	0.0	61.3157371767168	165.5407428588695	132.51988919288087	31.76630078965257	243	host	gene-PA1052a
gene-PA1275	145.0476843262674	91.58464899675934	31.73530166973841	53.549521451950596	0.0	8.22067208933501	939	host	cobD
gene-PA1645	154.0721443239424	90.33401828566915	0.0	24.64852972714785	78.92728694575993	18.91963502913131	408	host	gene-PA1645
gene-PA0985	62.98740970357564	32.8267908800294	4.976527766847756	6.717835757298811	0.0	46.40808271674694	1497	host	pyoS5
gene-PA1811	148.85221375121864	80.56017368426888	20.354814390631397	65.94491887656605	70.38761327621869	21.09074068821195	1830	host	gene-PA1811
gene-PA0330	218.26887112558504	329.07392375493754	66.51662559795618	179.58214515493432	191.68055401113122	80.40844887380806	672	host	rpiA
gene-PA3662	178.17867030660005	208.9358246063096	25.339666894459498	205.2367373199249	219.06349029843574	131.27910020213562	294	host	gene-PA3662
gene-PA5453	140.123225907783	101.11462129095476	7.6644671470896	72.42407500075541	132.51988919288087	31.76630078965257	972	host	gmd
gene-PA2480	71.27146812264002	74.28829319335452	22.524148350630664	0.0	24.340387810937305	11.669253351300945	1323	host	gene-PA2480
gene-PA4320	113.29987203465484	109.41219517551782	14.217294020937198	89.56259656581965	0.0	39.28351700705127	1572	host	gene-PA4320
gene-PA5416	100.49789749667227	9.820484801639491	29.775627765671832	56.271943166054555	0.0	67.87475780235118	1251	host	soxB
gene-PA2888	32.39612187392728	68.37899714388314	4.607212162629	49.75436056240604	39.8297255088065	38.19028369516673	1617	host	atuC
gene-PA5001	339.3773043206589	295.261033644277	70.06139874894444	115.59310492731404	100.94775258266473	64.5284103814886	957	host	gene-PA5001
gene-PA1896	62.68234247709109	115.50400970543679	0.0	34.38153890145751	55.04672320319667	39.58569790710551	1170	host	gene-PA1896
gene-PA3633	222.91288966017197	69.70454744312626	0.0	28.529362067166872	0.0	21.898471182654113	705	host	ygbP
gene-PA1849	0.0	0.0	0.0	41.38518571471737	0.0	31.76630078965257	243	host	gene-PA1849
gene-PA3690	75.40732929574868	66.3180916969015	30.16138488652264	49.76275367316219	57.94391916125966	27.77943712779334	2223	host	gene-PA3690
gene-PA3794	137.85402386879053	107.76689900746493	32.674833627066185	44.10789530121193	0.0	67.71237799899626	456	host	gene-PA3794
gene-PA0867	354.6869155790757	159.96649071420578	0.0	104.75625134037834	83.86024237986992	80.40844887380806	384	host	mliC
gene-PA5085	65.68592986851462	154.04923494484015	31.138399443975306	63.050784505807655	33.649250860888245	40.33025648843038	957	host	gene-PA5085
gene-PA1483a	125.62237187084031	176.76872642951085	17.8653766594031	120.58273535583119	77.2238203210313	18.511297582459413	417	host	gene-PA1483a
gene-PA3851	139.135535378859	130.52245935565475	39.57430048855826	40.066135970821996	42.76538256822052	20.5025527008913	753	host	gene-PA3851
gene-PA0398	232.82012920062405	182.00631832371855	36.78944230603008	273.14222571713464	318.04773406291406	76.23912189516616	405	host	gene-PA0398
gene-PA3251	38.80335486677067	91.00315916185927	0.0	24.83111142883042	0.0	9.52989023689577	810	host	gene-PA3251
gene-PA4229	55.43336409538668	65.0022565441852	29.562944710202746	0.0	42.595678669140284	51.05298341194163	756	host	pchC
gene-PA2977	225.97247834178214	84.31175039995786	65.73407706150964	49.2970594542957	63.14182955660794	30.271416046610096	1020	host	murB
gene-PA2116	131.28954654170528	138.55744158102635	37.34266700236136	50.40902320138507	40.353800844448685	9.673196856999466	798	host	gene-PA2116
gene-PA2469	57.2508514427764	53.70678245617924	8.141925756252558	54.95409906380503	0.0	42.1814813764239	915	host	gene-PA2469
gene-PA0873	181.33106216587063	133.87964761311991	38.204420856262004	70.9119239842561	41.2850424023975	69.27497133743465	1560	host	phhR
gene-PA0606	151.2910586863261	192.1907873995945	8.964936302010942	84.71263646297744	38.751303337990436	27.867188057348645	831	host	gene-PA0606
gene-PA5183	128.39345360328534	240.89071542845105	36.518931700838685	24.64852972714785	78.92728694575993	75.67854011652524	408	host	gene-PA5183
gene-PA3706	123.8404942556511	48.40593572439324	29.353278435662304	47.548936778611456	25.376148994381445	42.58036063293855	1269	host	wspC
gene-PHIKZ214	624.9382415385172	668.1547738462826	4300.008105321911	3581.561098458409	2655.280095564724	3507.5011803480065	570	phage	gene-PHIKZ214
gene-PA2050	20.664508508931128	24.23161042771401	14.694008021639235	19.835503212379333	0.0	30.450536851619624	507	host	gene-PA2050
gene-PA4786	108.16864409763505	90.60049031601034	38.457990021237194	22.249115328929914	23.748033240317145	17.077900645764544	1356	host	gene-PA4786
gene-PA3256	141.43278876673423	51.02980887580894	15.4721953623491	20.88598157565176	33.43959820754938	64.12636421088743	963	host	gene-PA3256
gene-PA2612	204.46732658134434	143.85745300762298	17.44698376339834	54.954099063805046	25.13843331293525	36.155555465506204	1281	host	serS
gene-PA1530	110.86672819077336	65.0022565441852	19.70862980680183	106.41904898070182	85.19135733828057	20.421193364776652	378	host	gene-PA1530
gene-PA0789	184.97361959795344	164.84682432921545	21.044808098788398	106.53178102411358	68.22528193616537	54.514202626310556	1416	host	gene-PA0789
gene-PA1007	97.5503334639486	91.51155669907637	6.93655685937718	28.091061811945032	119.93420139243966	21.562042156104955	1074	host	gene-PA1007
gene-PHIKZ_p14	1844.2493380498872	1380.3849985225845	1199.7905201489025	941.6292255314908	361.8239671221354	1937.0304987128593	267	phage	gene-PHIKZ_p14
gene-PA3166	152.6689371807371	268.53391228089623	47.49456691147326	64.1131155744392	0.0	21.09074068821195	1098	host	pheA
gene-PA1210	89.93052200882475	0.0	10.6578856465967	71.93562323802806	0.0	22.08644089237647	699	host	gene-PA1210
gene-PA4388	114.03434899622403	133.7189277480381	10.135866757783798	54.729796618646645	43.81269805968714	42.0093120646834	735	host	gene-PA4388
gene-PA2692	79.8240442973568	210.60731120316004	56.76085384358927	38.31085763305265	0.0	14.703259222639188	525	host	gene-PA2692
gene-PA0503	190.48919661869243	104.23998231267517	0.0	73.1389100267369	0.0	28.069858515947544	825	host	gene-PA0503
gene-PA3076	145.51258075039001	113.75394895232411	20.69406129714192	55.87000071486845	29.816975068398193	28.589670710687308	1080	host	gene-PA3076
gene-PA4902	210.23891265608194	82.17676579833447	49.831853290776536	67.26822828546034	71.8000737433	34.42234600617871	897	host	gene-PA4902
gene-PA3404	61.81065377007718	54.36029418960621	21.975994297849827	37.081858881549856	0.0	11.385267097176364	1356	host	gene-PA3404
gene-PA0589	94.38653886511786	184.46586316593098	44.74391631814469	60.40000077283076	0.0	46.36162817949294	333	host	gene-PA0589
