Geneid	bim-phage-35_R1	bim-phage-35_R2	bim-phage-35_R3	bim-phage-35_R4	bim-phage-35_R5	bim-phage-60_R1	bim-phage-60_R2	bim-phage-60_R3	bim-phage-60_R4	bim-phage-60_R5	bim-phage-120_R1	bim-phage-120_R2	bim-phage-120_R3	bim-phage-120_R4	bim-phage-120_R5	gene_length	Entity	Symbol
gene-R0792_RS06610	4.794813971936431	0.0	1.9876986025349963	3.2817956502124366	1.2502718148519911	0.0	0.0	6.832617411624269	0.0	0.0	1.6664319553518945	0.0	0.0	6.461743699675929	1.8859957063097916	1000.0	host	gene-R0792_RS06610
gene-R0792_RS04460	795.9391193414476	624.4666545999899	562.518704517404	587.4414213880261	418.841057975417	544.728770489632	633.5624380293414	539.7767755183172	625.7970856696868	520.9201413068589	403.27653319515844	312.8662878225696	375.97129672694103	327.9334927585534	369.65515843671915	1000.0	host	popD
gene-R0792_RS15670	139.0496051861565	68.83884381417212	93.42183431914482	88.60848255573579	53.76168803863562	67.87355287251006	69.07259662725903	40.99570446974561	32.8457033915029	65.11501766335736	59.991550392668195	41.83170422140206	44.64659148632425	48.46307774756947	62.237858308223124	1000.0	host	gene-R0792_RS15670
gene-R0792_RS14395	4.794813971936431	14.751180817322597	13.913890217744974	6.563591300424873	5.0010872594079645	10.44208505730924	4.763627353604071	5.124463058718201	17.287212311317315	2.1004844407534637	3.332863910703789	12.200913731242268	9.399282418173525	6.461743699675929	15.087965650478333	1000.0	host	algE
gene-R0792_RS12825	484.2762111655796	226.1847725322798	172.92977842054466	354.43393022294316	93.77038611389933	128.78571570681396	178.63602576015265	138.36050258539143	89.89350401885004	273.0629772979503	126.64882860674398	101.09328520172166	145.68887748168964	124.38856621876164	158.4236393300225	1000.0	host	gene-R0792_RS12825
gene-R0792_RS03025	28.768883831618588	27.04383149842476	17.889287422814967	29.53616085191193	20.004349037631858	26.105212643273102	33.345391475228496	29.038623999403143	31.116982160371165	31.507266611301954	38.32793497309357	27.887802814268042	28.197847254520575	19.385231099027788	24.517944182027293	1000.0	host	mexM
gene-R0792_RS03895	302.07328023199517	240.9359533496024	280.2655029574345	285.51622156848197	235.05110119217431	318.4835942479318	347.74479681309714	276.72100517078286	281.78156067447225	327.6755727575403	363.282166266713	431.38944978320876	422.9677088178086	449.0911871274771	420.57704250708355	1000.0	host	gene-R0792_RS03895
gene-R0792_RS07535	115.07553532647435	142.5947479007851	196.78216165096464	157.52619121019694	195.0424031169106	55.69112030564928	90.50891971847734	78.5751002336791	81.24989786319138	75.61743986712469	53.32582257126062	52.289630276752575	56.39569450904115	54.9248214472454	62.237858308223124	1000.0	host	gene-R0792_RS07535
gene-R0792_RS15555	23.974069859682157	36.87795204330649	23.852383230419957	29.53616085191193	31.256795371299777	29.58590766237618	30.96357779842646	30.74677835230921	29.388260929239436	33.60775105205542	33.32863910703789	26.144815138376288	30.547667859063957	32.30871849837965	30.175931300956666	1000.0	host	gene-R0792_RS15555
gene-R0792_RS28755	14.384441915809294	17.20971095354303	11.926191615209978	13.127182600849746	15.003261778223893	10.44208505730924	9.527254707208142	11.95708047034247	5.186163693395194	16.80387552602771	11.665023687463261	6.100456865621134	16.44874423180367	21.00066702394677	7.5439828252391665	1000.0	host	feoA
gene-R0792_RS04915	599.351746492054	413.0330628850327	302.13018758531945	311.77058677018147	281.311158341698	294.1187291142103	288.19945489304627	235.72530070103727	205.71782650467605	394.89107486165113	403.27653319515844	252.73321300430413	270.22936952248887	247.1616965126043	318.7332743663548	1000.0	host	gene-R0792_RS04915
gene-R0792_RS07730	0.0	9.834120544881731	3.9753972050699926	3.2817956502124366	10.002174518815929	3.48069501910308	7.145441030406106	5.124463058718201	8.643606155658658	2.1004844407534637	6.665727821407578	9.586432217404639	7.049461813630144	6.461743699675929	5.657987118929375	1000.0	host	gene-R0792_RS07730
gene-R0792_RS18430	148.63923313002937	191.76535062519375	214.6714490737796	193.62594336253375	218.79756759909844	203.62065861753018	154.8178889921323	199.85405929000987	216.09015389146643	193.24456854931864	229.96760983856143	232.688854731549	206.78421319981754	248.77713243752328	213.11751481300647	1000.0	host	gene-R0792_RS18430
gene-R0792_RS19935	489.071025137516	417.95012315747357	459.15837718558413	446.3242084288914	617.6342765368836	556.9112030564928	412.0537660867521	643.9741910455873	693.2172136838243	512.5182035438451	444.9373320789558	610.9171804000594	394.76986156328803	592.8649844452665	499.78886217209475	1000.0	host	gene-R0792_RS19935
gene-R0792_RS08610	0.0	7.3755904086612984	1.9876986025349963	6.563591300424873	5.0010872594079645	1.74034750955154	4.763627353604071	5.124463058718201	3.457442462263463	4.2009688815069275	9.998591732111366	10.457926055350516	7.049461813630144	12.923487399351858	5.657987118929375	1000.0	host	catC
gene-R0792_RS15015	172.6133029897115	221.26771225983893	224.60994208645457	246.13467376593275	270.05871200803006	229.72587126080327	214.36323091218318	264.76392470044044	217.81887512259817	212.14892851609983	141.64671620491103	196.95760737576805	195.03511017710065	171.2362080414121	135.791690854305	1000.0	host	gene-R0792_RS15015
gene-R0792_RS12820	292.4836522881223	90.96561504015601	59.630958076049886	160.8079868604094	46.26005714952367	40.02799271968542	73.8362239808631	61.49355670461842	48.404194471688484	107.12470647842665	71.65657408013146	32.24527200399742	63.445156322671295	61.38656514692133	54.693875482983955	1000.0	host	gene-R0792_RS12820
gene-R0792_RS27070	465.09695527783384	415.49159302125315	421.39210373741923	433.1970258280416	322.57012823181367	473.37452259801887	464.4536669763969	389.4591924625833	368.2176222310588	451.60415476199466	466.60094749853045	491.52252460147423	394.76986156328803	436.1676997281252	446.9809823954206	1000.0	host	gene-R0792_RS27070
gene-R0792_RS09160	0.0	4.917060272440866	5.963095807604989	9.845386950637309	10.002174518815929	15.66312758596386	4.763627353604071	1.7081543529060672	13.829769849053852	4.2009688815069275	6.665727821407578	6.9719507035670105	4.699641209086763	6.461743699675929	1.8859957063097916	1000.0	host	trbG
gene-R0792_RS03245	795.9391193414476	1334.981863967695	1254.2378181995825	1066.5835863190418	1284.0291538529948	1105.120668565228	1090.8706639753323	1089.8024771540709	1094.2805393063861	1010.333016002416	1088.180066844787	1122.4840632742887	1031.5712453945443	1164.7293018665862	1025.9816642325266	1000.0	host	gene-R0792_RS03245
gene-R0792_RS12795	225.35625668101227	83.59002463149471	83.48334130646984	150.96259990977208	58.76277529804358	43.5086877387885	52.399900889644776	68.32617411624268	43.21803077829329	90.32083095239894	61.65798234802009	32.24527200399742	46.99641209086763	42.00133404789354	71.66783683977208	1000.0	host	gene-R0792_RS12795
gene-R0792_RS05070	23.974069859682157	41.79501231574736	19.87698602534996	36.099752152336805	40.008698075263716	52.210425286546204	38.10901882883257	42.70385882265168	32.8457033915029	18.904359966781172	26.66291128563031	40.08871654551031	30.547667859063957	38.770462198055576	16.973961356788124	1000.0	host	gene-R0792_RS05070
gene-R0792_RS24785	517.8399089691346	378.61364097794666	361.7611456613693	383.9700910748551	272.55925563773405	344.5888068912049	354.89023784350326	283.5536225824072	280.0528394433405	371.78574601336305	319.9549354275637	278.8780281426804	432.36699123598214	344.0878520077432	341.3652228420723	1000.0	host	gene-R0792_RS24785
gene-R0792_RS20795	4.794813971936431	7.3755904086612984	9.93849301267498	22.972569551487055	5.0010872594079645	15.66312758596386	7.145441030406106	11.95708047034247	10.372327386790388	6.30145332226039	9.998591732111366	14.815395245079896	4.699641209086763	6.461743699675929	16.973961356788124	1000.0	host	gene-R0792_RS20795
gene-R0792_RS28345	704.8376538746554	464.6621957456618	550.592512902194	548.0598735854769	418.841057975417	516.8832103368073	519.2353815428437	425.33043387361073	446.01007763198675	565.0303145626817	576.5854565517554	447.9478327041804	547.5082008586079	526.6321115235883	641.2385401453291	1000.0	host	gene-R0792_RS28345_gene_zapE
gene-R0792_RS04670	153.4340471019658	130.30209721968293	155.0404909977297	157.52619121019694	126.27745330005109	161.8523183882932	128.6179385473099	136.65234823248537	134.84025602827506	174.34020858253749	131.64812447279965	118.52316196063917	126.89031264534259	108.23420696957182	158.4236393300225	1000.0	host	gene-R0792_RS04670
gene-R0792_RS16100	100.69109341066506	118.00944653858078	125.22501195970476	68.91770865446117	131.27854055945906	135.74710574502012	166.72695737614248	186.18882446676133	160.77107449525104	134.43100420822168	136.64742033885534	196.95760737576805	169.18708352712346	142.15836139287043	120.70372520382666	1000.0	host	rlmF
gene-R0792_RS06445	9.589627943872863	46.71207258818822	39.75397205069992	42.66334345276167	36.25788263070774	33.06660268147926	26.199950444822388	17.08154352906067	17.287212311317315	18.904359966781172	11.665023687463261	19.172864434809277	23.498206045433815	16.154359249189824	30.175931300956666	1000.0	host	gene-R0792_RS06445
gene-R0792_RS01280	196.5873728493937	270.4383149842476	200.75755885603462	193.62594336253375	261.3068093040661	229.72587126080327	214.36323091218318	249.3905355242858	235.1060874339155	226.85231960137406	224.96831397250574	232.688854731549	199.7347513861874	234.23820911325242	207.45952769407708	1000.0	host	gene-R0792_RS01280
gene-R0792_RS04730	230.1510706529487	142.5947479007851	113.29882034449479	167.37157816083428	97.5212015584553	130.52606321636551	171.49058472974653	155.44204611445213	141.75514095280198	176.44069302329095	144.97958011561482	118.52316196063917	140.98923627260288	156.6972847171413	148.99366079847354	1000.0	host	gene-R0792_RS04730
gene-R0792_RS01745	19.179255887745725	4.917060272440866	7.950794410139985	13.127182600849746	16.253533593075883	8.7017375477577	14.290882060812212	10.248926117436403	10.372327386790388	14.703391085274244	21.663615419574626	14.815395245079896	14.098923627260287	25.846974798703716	13.20196994416854	1000.0	host	pflM
gene-R0792_RS28120	316.4577221478045	447.45248479211875	445.2444869678392	387.2518867250675	428.84323249423295	422.90444482102424	402.526511379544	394.5836555213015	356.11657361313667	354.98187048733536	458.26878772177093	436.618412810884	392.42004095874466	471.7072900763428	426.23502962601293	1000.0	host	gatA
gene-R0792_RS13125	680.8635840149733	413.0330628850327	516.801636659099	518.5237127335649	415.090242530861	502.96043026039507	483.50817639081316	481.6995275195109	506.51532072159733	533.5230479513798	431.60587643614065	364.2844242613763	397.11968216783146	403.85898122974555	473.3849222837577	1000.0	host	gene-R0792_RS13125
gene-R0792_RS22385	43.15332574742788	93.42414517637644	71.55714969125987	75.48129995488604	82.51793978023142	78.3156379298193	90.50891971847734	90.53218070402156	88.16478278771831	77.71792430787815	119.98310078533639	108.93672974323454	131.58995385442935	145.3892332427084	145.22166938585394	1000.0	host	gene-R0792_RS22385
gene-R0792_RS25705	0.0	4.917060272440866	0.0	0.0	6.251359074259955	5.22104252865462	2.3818136768020355	1.7081543529060672	3.457442462263463	6.30145332226039	1.6664319553518945	1.7429876758917526	0.0	1.6154359249189822	9.429978531548958	1000.0	host	gene-R0792_RS25705
gene-R0792_RS14995	148.63923313002937	90.96561504015601	123.23731335716977	105.01746080679797	146.28180233768296	160.1119708787417	90.50891971847734	172.5235896435128	200.53166281128085	140.73245753048207	261.62981699024743	254.4762006801959	187.98564836347052	289.1630305604978	247.0654375265827	1000.0	host	gene-R0792_RS14995
gene-R0792_RS01905	9.589627943872863	36.87795204330649	29.815479038024943	16.408978251062184	51.261144408931635	10.44208505730924	11.909068384010176	25.622315293591008	22.47337600471251	14.703391085274244	11.665023687463261	10.457926055350516	11.749103022716907	14.53892332427084	9.429978531548958	1000.0	host	gene-R0792_RS01905
gene-R0792_RS04300	254.12514051263085	349.1112793433014	373.6873372765793	318.33417807060636	425.09241704967695	445.5289624451942	431.1082755011684	427.0385882265168	471.9408960989627	409.59446594692537	496.5967226948645	534.2257226608222	446.46591486324246	466.86098230158586	446.9809823954206	1000.0	host	prmB
gene-R0792_RS08695	33.563697803555016	9.834120544881731	11.926191615209978	13.127182600849746	11.252446333667919	22.62451762417002	9.527254707208142	15.373389176154605	15.558491080185583	16.80387552602771	18.330751508870836	20.91585211070103	21.148385440890433	46.84764182265049	24.517944182027293	1000.0	host	gene-R0792_RS08695
gene-R0792_RS14115	1304.1894003667094	1025.2070668039205	940.1814389990533	1056.7381993684046	766.4166225042705	598.6795432857298	690.7259662725902	596.1458691642174	618.8822007451598	972.5242960688536	523.2596339804949	524.6392904434175	653.25012806306	591.2495485203475	554.4827376550787	1000.0	host	gene-R0792_RS14115
gene-R0792_RS28060	378.79030378297807	494.164557380307	550.592512902194	452.8877997293162	623.8856356111436	649.1496210627245	497.7990584516254	626.8926475165266	682.8448862970339	607.040003377751	501.5960185609202	678.8936997598377	592.154792344932	735.023345838137	697.8184113346229	1000.0	host	gene-R0792_RS28060
gene-R0792_RS03200	71.92220957904647	61.46325340551082	69.56945108872488	39.381547802549235	88.76929885449137	74.83494291071622	50.018087212842744	92.24033505692763	82.97861909432311	81.91889318938507	84.9880297229466	93.24984066020876	61.09533571812791	61.38656514692133	69.7818411334623	1000.0	host	gene-R0792_RS03200
gene-R0792_RS24115	786.3494913975748	550.710750513377	584.3833891452889	587.4414213880261	521.3633467932802	527.3252953941167	578.7807234628946	515.8626145776323	567.0205638112079	592.3366122924767	701.5678532031475	738.1552807401572	672.048692899407	662.3287292167828	637.4665487327096	1000.0	host	gpmI
gene-R0792_RS08490	220.56144270907583	201.59947117007547	214.6714490737796	252.6982650663576	266.3078965634741	266.27316896138564	204.83597620497503	310.88409222890425	280.0528394433405	256.25910177192253	248.29836134743226	213.5159902967397	202.08457199073078	231.00733726341446	213.11751481300647	1000.0	host	gene-R0792_RS08490
gene-R0792_RS06205	0.0	27.04383149842476	19.87698602534996	16.408978251062184	37.50815444555973	36.54729770058234	7.145441030406106	29.038623999403143	46.67547324055675	37.808719933562344	29.995775196334098	57.51859330442784	42.296770881780866	50.07851367248845	26.40393988833708	1000.0	host	gene-R0792_RS06205
gene-R0792_RS00920	906.2198406959856	526.1254491511726	443.25678836530415	597.2868083386635	361.3285544922254	482.0762601457766	604.980673907717	423.62227952070464	333.6431976084242	607.040003377751	466.60094749853045	306.76583095694843	601.5540747631056	416.7824686290974	505.44684929102414	1000.0	host	gene-R0792_RS00920
gene-R0792_RS14130	234.94588462488514	489.2474971078661	401.51511771206924	406.9426606263421	371.33072901104134	348.069501910308	390.6174429955338	432.163051285235	373.403785924454	342.3789638428146	468.2673794538823	454.04828956980157	317.22578161335645	421.6287764038544	394.17310261874644	1000.0	host	pheC
gene-R0792_RS24825	19.179255887745725	27.04383149842476	49.692465063374904	39.381547802549235	31.256795371299777	38.28764521013388	23.818136768020352	37.579395763933476	34.57442462263463	35.70823549280888	51.65939061590873	40.960210383456186	42.296770881780866	46.84764182265049	30.175931300956666	1000.0	host	gene-R0792_RS24825
gene-R0792_RS25235	23.974069859682157	19.668241089763463	25.84008183295495	19.690773901274618	22.504892667335838	13.92278007641232	19.054509414416284	22.206006587778873	39.760588316029825	23.1053288482881	11.665023687463261	15.686889083025774	18.79856483634705	14.53892332427084	33.94792271357625	1000.0	host	livM
gene-R0792_RS19615	172.6133029897115	208.97506157873678	230.57303789405955	236.28928681529544	216.29702396939444	214.06274367483942	185.78146679055877	196.43775058419772	184.97317173109528	226.85231960137406	194.97253877617163	199.57208888960568	220.88313682707783	252.00800428736125	267.8113902959904	1000.0	host	gene-R0792_RS19615
gene-R0792_RS00765	618.5310023797996	563.0034011944791	530.715526876844	613.6957865897257	443.8464942724568	478.59556512667353	562.1080277252803	442.4119774026714	473.6696173300944	531.4225635106263	714.8993088459627	535.097216498768	716.6952843857313	592.8649844452665	663.8704886210467	1000.0	host	gene-R0792_RS00765
gene-R0792_RS21775	661.6843281272276	285.1894958015702	327.97026941827437	374.12470412421777	165.03587956046283	198.39961608887558	231.03592664979743	201.56221364291594	174.60084434430487	331.8765416390472	289.95916023122965	159.48337234409536	312.5261404042697	216.46841393914363	233.86346758241416	1000.0	host	gene-R0792_RS21775
gene-R0792_RS00065	234.94588462488514	122.92650681102164	121.24961475463478	147.68080425955964	87.51902703963937	85.27702796802546	85.74529236487327	112.73818729180043	77.79245540092792	161.73730193801669	116.65023687463261	75.81996390129125	117.49103022716906	114.69595066924775	133.9056951479952	1000.0	host	gene-R0792_RS00065
gene-R0792_RS06025	465.09695527783384	735.1005107299094	663.8913332466888	508.6783257829277	772.6679815785304	795.3388118650538	797.9075817286819	790.8754653955091	796.9404875517282	579.733705647956	793.2216107475017	972.5871231475979	834.1863146129003	822.256885783762	726.1083469292698	1000.0	host	liuE
gene-R0792_RS17785	47.94813971936431	36.87795204330649	25.84008183295495	39.381547802549235	67.51467800200751	40.02799271968542	61.92715559685292	30.74677835230921	39.760588316029825	56.713079900343516	33.32863910703789	54.03261795264433	51.696053299954386	53.309385522326416	50.92188407036437	1000.0	host	gene-R0792_RS17785
gene-R0792_RS22185	67.12739560711003	194.2238807614142	200.75755885603462	144.39900860934722	496.35791049624044	449.00965746429733	281.05401386264015	438.99566869685924	560.105678886681	264.6610395349364	359.9493023560092	573.4429453683866	338.3741670542469	534.7092911481832	439.43699957018146	1000.0	host	znuC
gene-R0792_RS20680	9.589627943872863	29.502361634645194	21.86468462788496	26.254365201699493	46.26005714952367	26.105212643273102	30.96357779842646	34.16308705812134	25.93081846697597	23.1053288482881	21.663615419574626	39.21722270756443	11.749103022716907	43.61676997281252	43.37790124512521	1000.0	host	gene-R0792_RS20680
gene-R0792_RS15550	230.1510706529487	181.93123008031202	143.11429938251973	177.21696511147158	93.77038611389933	109.64189310174702	147.6724479617262	160.56650917317032	134.84025602827506	140.73245753048207	166.64319553518945	127.23810034009794	140.98923627260288	124.38856621876164	116.93173379120708	1000.0	host	gene-R0792_RS15550
gene-R0792_RS03295	14.384441915809294	9.834120544881731	5.963095807604989	6.563591300424873	8.751902703963937	8.7017375477577	9.527254707208142	5.124463058718201	19.015933542449048	2.1004844407534637	11.665023687463261	16.55838292097165	4.699641209086763	11.308051474432876	7.5439828252391665	1000.0	host	gene-R0792_RS03295
gene-R0792_RS28885	489.071025137516	572.8375217393608	550.592512902194	508.6783257829277	573.8747630170639	710.0617838970284	635.9442517061434	611.5192583403721	691.4884924526926	567.1307990034352	764.8922675065195	803.517318586098	897.6314709355717	697.8683195650003	820.4081322447594	1000.0	host	gene-R0792_RS28885
gene-R0792_RS16115	148.63923313002937	115.55091640236034	101.37262872928481	137.83541730892233	105.02283244756725	128.78571570681396	126.23612487050788	131.52788517376717	153.8561895707241	128.12955088596127	153.31173989237428	178.65623677890466	136.28959506351612	106.61877104465283	137.6776865606148	1000.0	host	gene-R0792_RS16115
gene-R0792_RS03250	254.12514051263085	567.92046146692	530.715526876844	377.4064997744302	515.1119877190204	475.1148701075704	523.9990088964478	485.1158362253231	451.1962413253819	327.6755727575403	401.61010123980657	492.3940184394201	411.2186057950917	455.55293082715303	399.8310897376758	1000.0	host	dsbE
gene-R0792_RS11565	1107.6020275173157	1086.6703202094313	1142.926696457623	1256.9277340313631	1037.7256063271525	1242.6081218197996	1193.2886520778197	1161.5449599761257	1175.5304371695775	1272.8935710965989	961.5312382380431	891.5381962186315	1257.154023430709	993.4930938251741	1091.9915139533693	1000.0	host	sulA
gene-R0792_RS19865	153.4340471019658	221.26771225983893	230.57303789405955	160.8079868604094	215.04675215454247	201.88031110797866	219.12685826578726	193.0214418783856	228.19120250938855	180.64166190479787	218.30258615109815	263.19113905965463	227.932598640708	282.7012868608219	254.60942035182188	1000.0	host	gene-R0792_RS19865
gene-R0792_RS13400	177.40811696164795	292.56508621023147	290.2039959701095	239.57108246550786	307.5668664535898	407.24131723506036	316.7812190146707	440.70382304976533	456.3824050187771	327.6755727575403	318.2885034722118	347.72604134040466	331.32470524061677	355.3959034821761	403.6030811502954	1000.0	host	gene-R0792_RS13400
gene-R0792_RS11765	637.7102582675453	582.6716422842426	564.5064031199389	590.7232170382385	556.370957609136	628.2654509481059	647.8533200901536	643.9741910455873	584.3077761225253	684.7579276856292	603.2483678373858	534.2257226608222	582.7555099267586	646.174369967593	658.2125015021172	1000.0	host	dacB
gene-R0792_RS27995	4.794813971936431	14.751180817322597	15.90158882027997	9.845386950637309	15.003261778223893	15.66312758596386	14.290882060812212	11.95708047034247	13.829769849053852	8.401937763013855	16.664319553518943	14.815395245079896	18.79856483634705	21.00066702394677	15.087965650478333	1000.0	host	gene-R0792_RS27995
gene-R0792_RS24725	709.6324678465918	1010.4558859865979	1035.590971920733	925.4663733599072	1017.7212572895207	755.3108191453683	950.343657044012	973.6479811564583	848.8021244856801	770.8777897565211	893.2075280686154	827.0476522106367	845.9354176356172	893.3360664801972	867.5580249025041	1000.0	host	gene-R0792_RS24725
gene-R0792_RS14730	33.563697803555016	24.585301362204326	23.852383230419957	36.099752152336805	26.255708111891813	20.88417011461848	47.636273536040704	35.87124141102741	29.388260929239436	35.70823549280888	44.99366279450115	27.016308976322165	44.64659148632425	30.693282573460664	33.94792271357625	1000.0	host	gene-R0792_RS14730
gene-R0792_RS26760	19.179255887745725	41.79501231574736	21.86468462788496	22.972569551487055	32.507067186151765	31.32625517192772	19.054509414416284	35.87124141102741	29.388260929239436	12.60290664452078	19.997183464222733	20.044358272755154	14.098923627260287	24.231538873784736	30.175931300956666	1000.0	host	gene-R0792_RS26760
gene-R0792_RS25300	19.179255887745725	49.17060272440865	25.84008183295495	32.81795650212437	53.76168803863562	24.364865133721562	35.72720515203053	32.45493270521528	74.33501293866445	39.909204374315806	36.66150301774167	50.54664260086083	28.197847254520575	35.53959034821761	30.175931300956666	1000.0	host	gene-R0792_RS25300
gene-R0792_RS04015	0.0	9.834120544881731	3.9753972050699926	6.563591300424873	10.002174518815929	10.44208505730924	4.763627353604071	13.665234823248538	6.914884924526926	8.401937763013855	3.332863910703789	13.943901407134021	9.399282418173525	3.2308718498379645	5.657987118929375	1000.0	host	gene-R0792_RS04015
gene-R0792_RS21685	0.0	4.917060272440866	7.950794410139985	3.2817956502124366	12.50271814851991	1.74034750955154	11.909068384010176	8.540771764530335	12.101048617922121	6.30145332226039	8.332159776759472	12.200913731242268	7.049461813630144	8.077179624594912	15.087965650478333	1000.0	host	gene-R0792_RS21685
gene-R0792_RS03865	4.794813971936431	34.41942190708606	59.630958076049886	45.94513910297411	50.01087259407964	43.5086877387885	26.199950444822388	59.78540235171235	62.23396432074233	27.306297729795027	46.660094749853045	67.97651935977835	44.64659148632425	53.309385522326416	43.37790124512521	1000.0	host	panB
gene-R0792_RS16325	9.589627943872863	39.336482179526925	31.80317764055994	39.381547802549235	51.261144408931635	46.98938275789158	19.054509414416284	35.87124141102741	36.30314585376636	46.2106576965762	36.66150301774167	44.446185735239695	25.848026649977193	50.07851367248845	54.693875482983955	1000.0	host	gene-R0792_RS16325
gene-R0792_RS01970	9.589627943872863	7.3755904086612984	11.926191615209978	0.0	12.50271814851991	5.22104252865462	11.909068384010176	15.373389176154605	3.457442462263463	6.30145332226039	8.332159776759472	9.586432217404639	4.699641209086763	3.2308718498379645	3.7719914126195833	1000.0	host	gene-R0792_RS01970_gene_aguB
gene-R0792_RS03550	239.74069859682157	86.04855476771515	103.3603273318198	121.42643905786015	90.01957066934335	78.3156379298193	83.36347868807124	64.90986541043056	41.489309547161554	75.61743986712469	86.6544616782985	68.84801319772423	86.94336236810511	87.23353994562504	98.07177672810917	1000.0	host	gene-R0792_RS03550
gene-R0792_RS19155	86.30665149485576	95.88267531259687	155.0404909977297	65.63591300424874	167.5364231901668	142.70849578322628	116.70887016329974	210.10298540744625	58.77652185847887	111.32567535993357	83.32159776759472	70.59100087361598	86.94336236810511	42.00133404789354	60.35186260191333	1000.0	host	gene-R0792_RS19155
gene-R0792_RS24945	354.8162339232959	491.70602724408656	486.9861576210741	541.4962822850521	540.1174240160601	537.7673804514259	495.41724477482336	544.9012385770354	537.6323028819685	424.29785703219966	599.9155039266819	693.7090950049176	632.1017426221696	554.0945222472109	545.0527591235298	1000.0	host	gene-R0792_RS24945_gene_parE
gene-R0792_RS16970	676.0687700430368	535.9595696960544	610.2234709782439	659.6409256926997	670.1456927606672	530.8059904132197	574.0170961092905	488.53214493113524	535.9035816508367	510.41771910309166	529.9253618019025	542.069167202335	441.76627365415567	486.24621340061367	484.70089652161647	1000.0	host	nadD
gene-R0792_RS28860	460.3021413058974	326.98450811731755	302.13018758531945	351.1521345727307	218.79756759909844	229.72587126080327	397.7628840259399	339.92271622830737	214.3614326603347	340.27847940206107	488.26456291810507	274.52055895295103	345.423628867877	366.703954956609	282.89935594646875	1000.0	host	gene-R0792_RS28860
gene-DMS3-51	0.0	0.0	9.076249326643818	0.0	5.709003720785348	7.94679228105726	10.875861537908838	0.0	7.893704251743067	0.0	0.0	3.9794239175610793	0.0	7.376419748488504	0.0	219.0	phage	gene-DMS3-51
gene-R0792_RS05285	71.92220957904647	95.88267531259687	87.45873851153983	75.48129995488604	123.77690967034711	134.0067582354686	83.36347868807124	126.40342211504897	117.55304371695775	126.02906644520782	111.65094100857692	172.55577991328352	129.24013324988596	122.77313029384266	113.1597423785875	1000.0	host	gene-R0792_RS05285
gene-R0792_RS08600	91.10146546679219	36.87795204330649	51.6801636659099	59.07232170382386	36.25788263070774	45.24903524834004	47.636273536040704	39.28755011683955	32.8457033915029	52.51211101883659	36.66150301774167	31.373778166051547	44.64659148632425	45.232205897731504	47.14989265774479	1000.0	host	gene-R0792_RS08600
gene-R0792_RS20375	0.0	2.458530136220433	3.9753972050699926	3.2817956502124366	10.002174518815929	5.22104252865462	4.763627353604071	5.124463058718201	10.372327386790388	8.401937763013855	8.332159776759472	6.9719507035670105	7.049461813630144	6.461743699675929	3.7719914126195833	1000.0	host	gene-R0792_RS20375
gene-R0792_RS30090	143.84441915809293	125.38503694724207	103.3603273318198	95.17207385616067	111.2741915218272	139.2278007641232	133.38156590091398	112.73818729180043	141.75514095280198	115.5266442414405	134.98098838350344	143.7964832610696	112.7913890180823	151.85097694238434	126.36171232275603	1000.0	host	oruR
gene-R0792_RS18410	738.4013516782104	673.6372573243985	661.9036346441537	758.0947951990728	523.8638904229842	475.1148701075704	531.1444499268539	462.9098296375442	440.82391393859155	554.5278923589144	481.5988350966975	360.7984489095928	465.2644796995895	379.62744235596085	401.71708544398564	1000.0	host	gene-R0792_RS18410
gene-R0792_RS24370	23.974069859682157	56.54619313306995	41.74167065323492	39.381547802549235	51.261144408931635	52.210425286546204	33.345391475228496	56.369093645900215	65.6914067830058	58.81356434109698	63.32441430337199	78.43444541512886	46.99641209086763	61.38656514692133	50.92188407036437	1000.0	host	gene-R0792_RS24370
gene-DMS3-37	20.23128258201026	36.30740707498529	41.934569673734096	55.38895612172889	39.56556376113896	29.372953747705317	30.14954021268399	10.811103499405489	29.176729639354118	8.862803547482969	35.15679230700199	20.224540543047762	24.78713717872765	23.856648680238134	15.915575580673346	474.0	phage	gene-DMS3-37
gene-R0792_RS09905	23.974069859682157	49.17060272440865	51.6801636659099	36.099752152336805	45.009785334671676	48.729730267443124	28.581764121624424	49.536476234275945	53.59035816508368	31.507266611301954	54.99225452661251	67.10502552183247	37.5971296726941	75.92548847119217	56.57987118929375	1000.0	host	gene-R0792_RS09905
gene-R0792_RS08170	38.35851177549145	22.126771225983894	21.86468462788496	22.972569551487055	25.00543629703982	24.364865133721562	26.199950444822388	18.789697881966738	27.659539698107704	37.808719933562344	26.66291128563031	23.53033362453866	25.848026649977193	12.923487399351858	18.859957063097916	1000.0	host	gene-R0792_RS08170_gene_ppk2
gene-R0792_RS09790	81.51183752291934	83.59002463149471	75.53254689632986	65.63591300424874	85.0184834099354	73.09459540116468	71.45441030406106	61.49355670461842	67.42012801413753	50.41162657808312	68.32371016942767	77.56295157718299	58.74551511358453	56.54025737216438	52.80787977667416	1000.0	host	pfeA
gene-R0792_RS16010	599.351746492054	580.2131121480221	626.1250597985238	630.1047648407878	550.1195985348761	523.8446003750136	647.8533200901536	597.8540235171236	582.5790548913935	619.6429100222717	409.942261016566	466.24920330104385	521.6601742086307	428.0905201035303	458.29695663327936	1000.0	host	gene-R0792_RS16010
