Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	gene_length	Entity	Symbol
gene-PA2823	429.8816499554368	384.75040197310494	431.90477858073814	396.2711834967594	136.92255258810118	86.71698942316105	221.4630627666673	11.511346098290868	7.283747244250887	22.311149484488897	7.131844143686768	2.8453904250125523	2.2641379484010957	891	host	gene-PA2823
gene-PA4529	777.5070995828622	770.6127993276351	617.2294923059267	685.3059412317089	182.49722988907024	155.62860365954654	821.2993653436371	15.853264797526974	11.568304446751409	35.64042077577362	5.643003278652414	4.895745290095126	3.955582180441915	612	host	coaE
gene-PA0843	63.742990957704286	38.10722634037756	43.510228033344475	58.87243627650278	33.73229123467356	21.026352751098464	108.55440454643401	3.3317987829967404	5.988080667148565	16.371342259952492	2.877931672112731	1.1080606943558495	2.90963496926737	624	host	plcR
gene-PA1083	397.92559361591134	404.2870104846953	329.0338683661013	346.0165411806715	139.48694109425887	111.01269766671912	317.36295182240826	14.935649716881938	7.346538168770292	42.84317713508536	8.534555993161893	2.3180120272731566	2.8984869425651962	696	host	flgH
gene-PA1100	1477.6355021737456	1110.8833860437337	1126.79452203349	1147.2394349962542	367.0874350020431	287.14776686348614	904.3625966113458	16.800342954262348	16.090459821390592	55.22009497411002	5.023298918596766	1.3968280268243438	6.113172460682958	330	host	fliE
gene-PA1510	115.44149733418674	85.75240172969173	120.80643023750868	66.83685553106281	28.88923760592165	19.608201084065318	63.15089692403788	2.43162858548534	2.3001307087108063	4.84386798018509	3.150577830523411	1.2130348654000882	0.589867518136075	1710	host	gene-PA1510
gene-PA4485	144.1993117020847	152.0256542891253	146.7757036763201	188.97325224556448	70.4586374736557	59.1358445392446	192.18649583376032	5.866786428472567	6.243211923643617	15.338915270586117	6.212677895354467	3.0486325982277345	2.1347586370638902	378	host	gene-PA4485
gene-PA0332	487.9093135034155	613.9497577060829	557.43538523879	824.2141078710389	486.47930215991795	193.13094378786738	776.1377716363397	41.16622496324861	18.489512235406096	53.686203447051405	9.445519334113579	8.864485554846796	6.034798454776766	468	host	gene-PA0332
gene-PA4776	115.02238742050878	80.3341528256608	77.98778044676236	94.99736464236484	25.155023579304274	15.322507310109794	48.64325844148864	2.0811235641541197	1.181148201770414	5.80391388616772	8.918995452313329	1.0381829929099853	0.605809883491104	666	host	pmrA
gene-PA2703	50.36483236164289	67.74618016067122	20.17865647923222	65.41381808500309	25.700793321656043	16.613414519386442	46.14873236756614	1.7769593509315944	2.521297123009922	7.07949935565513	4.13241470867469	1.9698856788548438	0.0	234	host	gene-PA2703
gene-PA0998	194.17158149739404	117.34259572242337	164.6092693305849	162.7660734241166	219.91378780020386	103.5006203976389	471.63307259939836	27.932375355904668	11.833480479914764	44.83006755300241	8.839950580243118	5.2831317920003835	7.514472738203409	1047	host	pqsC
gene-EST35_0040	0.0	0.0	0.0	0.0	74.15203379283926	543.7926573934884	192.83577453590138	56.926162063772864	306.69778574899266	437.15908521170434	9.867194304386507	100.14758085178107	156.10422533529697	168	phage	gene-EST35_0040
gene-PA5476	89.07547676983586	99.84684110889624	117.13006179572935	89.38874303894839	38.96103652050383	27.499064614356513	59.35917288039587	3.9754299897585907	2.5916589031869433	4.28062751737287	11.136926284640895	1.2506483495985403	0.4691504446570643	1290	host	citA
gene-PA0060	396.6230548479378	262.51644812260093	373.3051448657961	270.3771147513461	128.50396660828022	87.22042622677883	297.8690907361088	8.292476971014107	12.60648561504961	35.39749677827565	12.397244126024072	8.864485554846796	4.310570324840548	234	host	gene-PA0060
gene-PA1735	159.26176719762753	140.58476744490642	110.33498483661268	176.9708970353732	55.14755169309015	56.36493760504674	107.2362742914636	6.0872864251508005	2.214652878319526	7.462174996501354	6.533682715066741	2.3359117340474667	0.681536118927492	888	host	gene-PA1735
gene-PA2686	36.90952175522359	41.01300612668086	42.43452759603247	56.69197567366934	35.56356274761369	37.58377843478844	95.17661916091627	5.1334381249134955	4.070329342375495	27.068674006916677	5.567763234937048	1.2553193051525966	2.8568093525413825	918	host	pfeR
gene-PA3227	313.440712037884	432.1521625408775	383.01880662840523	464.99482174892626	103.584352414942	72.37439623073138	285.4615978945388	2.457496974692631	9.414630746558327	23.008372905879177	4.163816036248207	2.4518789832554977	2.146113736197209	564	host	ppiA
gene-PA2535	70.99620947364119	71.62322059155301	53.333647772669494	62.497780411334276	26.309030685120366	15.612606415808948	64.06738036789714	1.809073074141202	4.146470569769329	4.989767618142472	3.1899965522213405	0.23140223335945456	1.0127243534263939	996	host	gene-PA2535
gene-PA4199	106.64371700817567	115.64751966821652	96.05244308927459	77.8798857739296	30.373664834684423	19.90673027638603	72.1683114985906	3.655630179862641	3.200434395201147	5.887664447295681	5.116322972644856	1.5520311409159375	0.6792413845203287	1782	host	gene-PA4199
gene-PA1521	69.98974979911064	65.29330122381934	57.89186962317658	86.0154113669466	32.258926789940695	18.990851424746918	76.73130924061782	2.124181293067654	3.466059033471111	5.077709882676785	6.774717315502153	0.8830522008659646	1.0821017918910065	1305	host	gene-PA1521
gene-PA1938	57.34973611982695	48.21352237712003	54.57074617193823	34.76004347874616	31.35550384393908	18.917464708206463	37.0231038038404	2.697865291925341	1.435483033538496	9.404882355687837	3.1930336800082855	0.8411555635986013	0.49083866472636895	822	host	gene-PA1938
gene-PA2927	39.81544179940688	28.265720438658427	43.42501411240177	39.837604527443325	27.090025393096916	12.76875609175816	41.27306776853582	3.4338538808542975	1.3287917269917155	2.2801090267087467	6.3262642161757325	0.6921219952733235	0.75726235436388	1332	host	gene-PA2927
gene-PA5367	155.4867789769324	200.87530163919953	190.75869439088135	204.45621280521894	79.66392082759167	31.584805510693997	79.02848460407733	6.859889587317319	4.456246077878002	14.817556790906087	7.413634361077518	2.198942153140291	2.165309744571066	1677	host	pstA
gene-PA5267	36.90024567536553	15.272260267434552	56.861821003616804	33.425326697770366	15.726084105158654	11.235661842590831	28.373103977957115	1.0682298988259298	0.7578465340839072	2.1279420028558773	15.1715241905596	0.0	0.7773976539596826	519	host	hcpB
gene-PA4676	636.5555201263198	538.2057646097768	679.4882310263683	581.0927506551108	147.83055523706523	180.72856836540876	324.20649860244697	16.041994140354674	16.691920768074947	52.8340414875744	9.1667453259887	6.046454653151673	4.358465550672109	648	host	gene-PA4676
gene-EST35_0229	0.0	0.0	0.0	0.0	17.267045597196645	160.0751351926764	56.78515143196241	4419.256094958619	3763.555046676458	890.8300615676278	4207.197524432094	3103.0740031789096	4248.295261794617	1020	phage	gene-EST35_0229
gene-PA4492	1129.4313657098419	1225.64130940681	1012.8564516103505	1011.6368103545884	307.06328782873817	216.57431760966827	693.256512899438	23.442700770438297	13.59632818926832	42.94896275764113	8.015572657143606	4.552624680020084	3.9848827891859284	810	host	gene-PA4492
gene-EST35_0230	0.0	0.0	0.0	0.0	19.208432639356175	211.36517923597447	55.86964051594483	6790.975213124893	4674.300380905053	1340.0974268107188	8557.986084487418	3679.193919190926	6842.57830647957	246	phage	gene-EST35_0230
gene-PA2522	129.3460467469465	160.1273349252229	167.8497334408862	109.41947752400517	60.07977659607907	48.32993314730602	82.38120819334122	7.538615428194645	3.514535383589589	9.01027190719744	3.9714115382068456	0.8954025812976563	1.097236082686685	1287	host	czcC
gene-PA0824	99.34681527983028	76.36130133717275	70.50865804448483	53.08728357881175	33.93523412165815	12.171966996140068	68.09544954709708	4.005862120597237	2.6524628692936756	4.255884005711755	4.791007639124084	0.8881565488478487	0.7773976539596826	519	host	gene-PA0824
gene-PA3316	191.07280759767244	228.7422094724609	189.85210648553894	210.44414316218115	95.8315295173256	58.61561718075353	205.00027629002324	9.527820955578745	4.846384353178605	15.756706737100135	3.0459043378002444	0.896796203992283	1.3082664799126955	771	host	gene-PA3316
gene-PA2943	143.95372975694232	139.34368426198333	122.89631055707733	136.06074161680644	49.037717198854494	37.72155419983977	73.51613753996341	7.214941802960611	2.334790212540695	6.051517257436714	3.910833176350451	0.6314428066466211	0.7369303788220554	1095	host	gene-PA2943
gene-PA3537	256.76189047112064	328.10404901344685	316.33011480678744	272.3438047068429	84.6974323331326	63.52187904471287	187.14503767595895	4.076553805078364	4.713012922750573	11.72975873633056	3.7620021857682757	1.506383166183116	2.1975456558010635	918	host	argF
gene-PA2203	43.14727793324846	16.58222401422287	18.110133116298375	22.771672237122417	2.995609502524166	9.488414568603554	9.58433163662652	0.19330938545699358	0.8228501070911043	2.3104642248581597	2.6973083454110953	0.0	0.28135940195611947	717	host	gene-PA2203
gene-PA2513	5.988501408853881	0.0	9.597165886464106	10.370483354939514	1.7462211490323796	1.9753755068782664	17.95809873726798	0.845139203491856	1.9985891828737188	0.5611798269726629	2.807738216695347	0.46844842363011535	1.2300895805032783	492	host	antB
gene-PA3717	180.91577940432248	173.8224359385643	293.38704486252107	137.2542568941468	45.217937122312144	35.522103413161794	166.48872825428168	2.4316285854853397	4.025228740243911	14.531603940555268	6.058803520237328	0.6739082585556044	2.9493375906803743	342	host	gene-PA3717
gene-PA1700	190.08662536491028	101.20951511906729	111.06397618609671	131.6716854356191	58.89271649397912	28.738527535551547	142.50620288283622	6.706588518032148	1.5859772225384994	3.7110278880450283	1.8567301110404717	0.6195608183495073	0.0	372	host	gene-PA1700
gene-PA4065	72.14583213889367	68.86993196428425	64.33739879812074	66.90190494191312	28.16298848415729	18.04051470025791	89.1758141613676	3.065465420564457	1.3980652293467342	5.670309910453636	6.874301245236097	0.3641020923001844	0.7967404865819022	1266	host	gene-PA4065
gene-PA4027a	30.691069720376138	35.0278545148925	43.22359939017356	34.78825779975164	26.03456985830093	8.283108659523638	34.087131862406814	2.8875589452638413	0.4966191302898331	2.091670264170834	5.319813090875049	0.14550291946086913	0.25471551919512325	1584	host	gene-PA4027a
gene-PA1839	219.34827926954705	245.55549883885945	230.19369358225	263.69120673574156	94.49723555195972	52.74878803093377	181.0645574893033	9.18693105351954	6.800962844776044	20.95286985088709	4.24640062282916	1.9925932947494243	3.6819972457715804	1041	host	gene-PA1839
gene-PA1201	146.51212299300872	142.9333342078424	113.52975251922128	143.8675054800658	49.29496423989766	43.01784956290309	106.21773810502108	3.33252704502581	3.4388839448266477	8.750725433055687	3.3214162248645285	1.2594351061530968	1.1023753617625007	915	host	gene-PA1201
gene-PA4399	246.80072645608172	253.25838852810512	169.2184223400899	223.83049462868414	65.28876586226762	44.481771776647385	147.510738505089	9.814708124834612	3.3965660724486004	10.490864330141802	4.055945154480119	1.5922392015614284	1.393676623160882	579	host	gene-PA4399
gene-PA5052	378.87596413429856	529.5590419024882	401.9640556843608	633.3862109747886	238.85595665255832	132.65668274639393	449.95014058376995	21.308193596084898	12.99772137551667	31.735686766729902	4.9619511588150536	2.649156602597894	2.0289408597956373	696	host	gene-PA5052
gene-PA2982	1322.8477397843756	1240.1698694718793	1274.1380234029486	1263.4211721560596	435.4148979362778	242.42023227267973	972.8050040079528	44.943774603834484	29.87822849172302	119.58093129314074	18.481411554247742	7.839340966871316	12.351103543012508	441	host	gene-PA2982
gene-PA1128	150.22470968394637	115.15736380929884	142.37900706563522	108.53529553314328	59.34854247303469	42.093692544596735	127.019417676758	6.383025036899018	3.234558809124571	5.7520932264697935	6.210273608243262	0.758146790875055	0.8848012772041123	912	host	gene-PA1128
gene-PA0362	1806.3886749707099	2280.3848143368796	3227.5040372229105	1996.3674290799274	571.0558924276127	360.6000955056111	2014.062534041637	54.45111153926101	28.87485514685173	89.84221801343298	15.89714637928937	15.548026250961446	4.803206933393754	252	host	fdx1
gene-PA4743	1303.19003735751	1127.9738996751757	971.6023094750315	1250.7122017852591	492.353769204868	249.20121779079665	1324.0490850185342	73.2107252583817	51.93872073400439	161.412585308937	20.898211526726293	14.774142591411328	20.173469120253763	390	host	rbfA
gene-PA2494	0.0	0.0	0.0	0.31999233682221645	0.0	0.0	0.0	0.0	0.0	0.08657901375683603	0.0	0.0	0.0	3189	host	mexF
gene-PA0387	1356.6072838016767	1277.6826932575075	1214.2353667768298	1520.3757112484052	313.86120329173906	184.8871661286264	745.3719500579623	18.66704772695817	14.23641506830855	49.27045511157965	9.534965539929049	7.760155704579689	8.150896614243946	594	host	gene-PA0387
gene-PA1018	42.47898923235452	22.85554520991503	39.48453369898208	38.84086914666619	14.864027773770427	8.407307520623762	31.70457108863305	2.07824311631446	1.1341474947795498	2.2291849182166676	4.461292003828731	0.2658323234440793	0.23268130473187734	867	host	gene-PA1018
gene-PA0163	142.14811238911054	166.3729029697687	142.00919146286736	198.20878712974618	55.445803852358935	46.280226161147944	125.48165232958176	4.863257170970679	5.421736670532614	10.37971710039662	18.522627904725546	2.0217247756668133	3.79200547373191	798	host	gene-PA0163
gene-PA2541	868.6151807653624	794.4997189833434	816.6644933576059	980.3433151871311	266.11751359876473	154.3401881883566	844.3318246975031	18.95982099909088	12.677843080795174	40.37318264616535	10.642917127058402	3.9862309256072077	5.0750865711330215	636	host	gene-PA2541
gene-PA2745	281.3348057701146	215.58810457380267	243.19484944241336	196.05974920477314	118.33073591845806	57.36819701225631	394.27449187517215	17.485773612986595	8.194215649782247	24.606176579898563	8.473909923443042	1.6005321140695608	1.867913807430904	864	host	gene-PA2745
gene-PA5102	83.15024639897433	27.433956343019414	28.91414514675927	35.86265553797613	19.214011620662987	13.97278393683221	38.68290491222652	1.7712821645068932	2.0943682171967404	1.4701835722606502	4.413441541898118	0.9817960571928295	0.6445197801998008	939	host	gene-PA5102
gene-EST35_0273	0.0	0.0	0.0	0.0	17199.552615673238	12865.902872799128	913.7122099221773	17439.95601102105	6272.725289100841	9515.306841750864	11812.526611790705	5511.484300126911	3287.140163144379	231	phage	gene-EST35_0273
gene-PA2955	244.36491530915598	231.6534075162288	210.72829171558385	219.2447969180767	78.04201628139971	65.25292551157116	144.23218638273366	7.444701735656539	3.4174927828475723	13.521508248004823	3.2734767834457603	1.0923062769005532	2.230873362429326	633	host	gene-PA2955
gene-PA0323	15.52192031835115	32.26703839549211	47.48942430026204	21.503852841736645	10.286647573322925	6.516468626138647	18.806693441327894	0.6638066540836416	0.9418638677910628	1.8512483947259106	10.056221015198508	0.22076305021649112	0.38646492567535945	1044	host	gene-PA0323
gene-PA3672	200.88700180609834	205.87800204671512	227.40297610199687	144.6749768815068	66.94603677848811	56.79845937959067	141.3066557205228	7.2001469803981495	4.8952457128569264	10.75716135859286	8.5216678083338	2.4943357621863282	1.3099655272892055	924	host	gene-PA3672
gene-PA3491	81.1036268223617	109.09320366518409	117.2835588525181	159.32273937709914	82.21885126218261	35.113255461619346	126.67218034029887	8.345976822440006	2.622149007930319	9.500231393395271	6.000951718882804	0.39651892374368464	1.0412113094324522	2325	host	gene-PA3491
gene-PA1305	671.3185883140503	719.0528109458584	709.7650847046398	964.4812063976151	156.78413430489454	135.32572459778706	654.4729317582108	9.649564070248788	12.032012852844819	51.84165034489233	4.954414017814322	1.9449504170971876	5.958408600918833	474	host	gene-PA1305
gene-PA2014	69.62750145518167	48.06060635465528	63.13359499192618	31.730583399441795	25.11170264317459	16.62116331347198	120.27161152646225	3.6202231552561592	4.402862140181506	10.130552249603516	4.553145630506709	1.1466498727662522	1.8818534627102388	1608	host	liuB
gene-PA2058	12.215351132488015	7.667789048036171	18.923764907140665	12.974282989993979	4.03686945564036	5.103872371005537	14.109698362946503	0.5363293563342458	0.6522758726194824	0.3052520451857934	2.367253912716276	0.0	0.2230344844693617	1809	host	gene-PA2058
gene-PA3786	460.8382161090325	523.3392417411851	478.23415855780365	646.2885226798304	158.61061021364876	84.72841404887086	453.09664506337674	7.8186211440990165	7.563891369029767	30.441847229317062	15.230899926258145	1.7728971109693594	4.138147511846926	390	host	gene-PA3786
gene-PA1294	302.49118316402723	232.5048903114236	267.56898491461925	264.86491034738316	114.17026701860235	67.81595806813546	185.87031261933188	11.457833894806923	9.439736428549148	29.696139963854723	5.402837059112968	2.458417327210845	4.482993137834169	1125	host	rnd
gene-PA3576	160.2030305971407	178.01389893282757	122.78927134171097	173.69456376613584	68.04070207648151	26.4223986239178	113.72047395798698	5.5703264759699636	2.7895202212024675	7.1799177862318	5.225180908233043	0.5448619962789993	1.4307424907981394	423	host	gene-PA3576
gene-PA4785	47.26136557879518	35.662161739508264	44.3362029684539	39.12544800013799	22.184386991932485	21.29324959526995	46.08964308156414	1.9521525263755546	3.6931676168032666	6.4812318044730075	4.107470555503617	1.082049879934351	1.8942224526059872	1278	host	gene-PA4785
gene-PA0094	436.87150277831967	473.75604608910766	635.0014449292181	520.7842179126039	148.12772505585014	82.666059143016	200.85548595338193	13.382342146326216	5.425135878476523	12.694274706691958	8.574251602432412	2.119325282078315	3.7100632864834506	435	host	gene-PA0094
gene-PA2363	32.073550338411096	26.77805094188693	25.700518556319416	27.57988005746076	21.285019951719004	25.17269058089466	50.117296576079205	1.7689550295310017	2.805226979204733	3.7310874982506768	2.0741849889100763	1.7303049881833088	0.605809883491104	1332	host	gene-PA2363
gene-PA2756	1246.269093197067	870.0712000290343	838.5275490731982	607.5815875647046	369.3317944725863	234.59287054099133	692.8385863785197	47.475451900062055	41.59270840165334	94.5723465648551	13.972854463223191	9.007132448832838	8.347642394587764	435	host	gene-PA2756
gene-PA3870	59.52207460921432	60.04775059695858	60.81113293514074	59.78426525586949	64.21860565047564	12.271272088183169	120.97832980985109	23.380477278015103	2.5824194775071323	7.2511235824588915	3.6279381078754427	1.3968280268243438	0.40754483071219727	990	host	moaA1
gene-PA3403a	40.921426293834855	27.521885690272683	24.59273758406427	21.259490877626007	17.89876677758189	18.560299033377046	85.21782965601703	1.925039296842561	6.8285130414852055	7.669457635293059	6.235518622910917	1.6005321140695608	0.0	288	host	gene-PA3403a
gene-PA0965	701.5101650371688	675.6229767166368	591.3499414499568	561.7364903893865	225.01306806102943	186.97211369103772	585.2857932580571	21.648441921063768	17.23126490925638	53.64237797484973	7.36750508060859	3.951027847303144	5.763848320072503	525	host	ruvC
gene-PA2285	13.331867389846648	26.89921859320769	17.804696893440195	44.63531116388446	42.76266451838569	13.193005647748057	17.768495884838302	1.2543242477164198	2.3729855275387504	1.2493234157038466	4.583854970966883	1.7381344225189799	2.434204418733486	663	host	gene-PA2285
gene-PA5365	240.47652982549866	201.1476089955732	204.02863773445912	271.5615624862186	91.92453061079094	35.995731458670626	106.38551771378323	5.323565462873256	6.744210411343413	17.800716486853027	9.474672171564547	2.8453904250125523	2.2138237717699605	729	host	phoU
gene-PA0281	377.60598883552433	75.16321885067573	70.55571610324645	68.03037080840322	26.662990510053024	37.4231483958248	74.47450602765846	1.274508775840592	11.076319085222899	9.520706030018971	9.844511099089065	2.119325282078315	3.478184331078235	870	host	cysW
gene-PA1785	55.97542249519379	34.224106557852046	34.65919493712685	37.0113416315147	24.483287198350357	16.785574255338638	50.86577189830655	1.9150649999677292	1.35862642897944	2.3842873477595004	1.6700950636094607	0.7961196007807142	1.393676623160882	579	host	gene-PA1785
gene-PA5510	350.2874090752263	375.76547929118965	348.88897052592506	266.0743391617547	85.91408053239307	61.19274347974007	167.25419367154274	8.726844812352942	6.846722409595833	15.95247188140956	7.981463837325973	1.8779576805082843	1.494331045944723	1350	host	gene-PA5510
gene-PA3510	2.7743339860227016	14.927124442181793	15.561506267882475	1.9217618872430284	6.471870473249949	2.7454371451528443	11.09276155522391	0.26102227753797436	0.3703600293686891	1.0399264590227875	5.4631923267224725	0.0	0.0	531	host	gene-PA3510
gene-PA3599	271.7682509590559	211.77145630377757	240.2954512030707	218.11263923304844	105.47975536101694	61.82472960458695	198.59006898770136	10.404029176828496	6.755536566232692	18.26618917718652	8.43607451978083	3.811954348012999	4.106558599542751	786	host	gene-PA3599
gene-PA0799	162.69964671042771	153.1941107097106	135.70450377712572	177.76008035027044	70.51682814782264	42.934667643474604	155.2401908914431	7.166712562943992	3.652843120987267	11.226977140820562	4.230212819250038	1.3884134001567274	1.0127243534263939	1992	host	gene-PA0799
gene-PA4772	180.42034596003862	339.0555630085989	201.97997044547776	115.1951965765294	36.293133061252306	22.08044869030275	123.01860751365729	4.2805985642249915	3.909487338767249	7.742966813906091	5.688435765113129	1.0636123952922318	0.5729064712887117	2817	host	gene-PA4772
gene-PA0215	50.92444161010559	92.96281388714327	119.50248781589747	105.8250212575161	53.03338304468708	17.997865729335313	87.26305756776144	2.053375249965398	0.9711662992334514	6.135566108234447	5.7984993689975015	0.5690780850025104	0.49811034864824105	405	host	gene-PA0215
gene-PA0122	211.47715194186185	178.3900327953441	272.85373085969115	171.317357145249	83.61467691717087	59.117077213145194	198.25274940120985	8.43082903726669	4.784943445128319	18.809764711375674	8.738829018970044	2.803851878662004	6.3809026414427965	411	host	gene-PA0122
gene-PA4893	28.744806762498627	25.776595378206608	32.63036401397796	29.8669920622258	9.778838434581326	7.111351824761758	30.329233422941478	1.3522227255869697	0.9593228077793851	3.142607031046912	5.8400954907263225	0.0	0.656047776268415	615	host	ureG
gene-PA1998	60.78231397390453	88.21347074667204	51.26824773225124	50.967378781539864	21.921616639644267	24.79836222641315	46.90034038658188	3.009833428288043	2.9894206930801683	6.295450567080947	5.099657425502689	1.25123031718793	0.6571162579887219	921	host	dhcR
gene-PA3037	23.78823397011853	25.141099730906532	27.23071289584971	25.893912764444128	7.432013886885214	8.407307520623762	18.11689776493317	0.3197297102022247	0.45365899791181996	1.910729929900001	3.345969002871549	0.2658323234440793	0.0	867	host	gene-PA3037
gene-PA1450	198.76121342719784	150.97720150092442	130.22440092133078	190.32306119017565	80.4592182763681	49.75124312323405	210.3662994937106	8.250168415039546	3.1216059618218086	10.737240689410282	5.59141010581902	1.0975077353619844	1.7611758755777094	1260	host	gene-PA1450
gene-PA5451	134.7637948624035	131.60841578205583	173.07370209536958	101.0225431177416	26.915438763281035	32.88331858818407	173.45993116148068	2.7790040976975314	5.175294094599313	10.725707670409841	12.117607040474656	2.0217247756668133	1.0112014596618428	798	host	wzm
gene-EST35_0216	0.0	0.0	0.0	0.0	5.113933365023398	52.06525443129144	15.582688851385972	81.95167292272617	124.86423847287234	47.11238261680022	5858.920706960165	6977.4054275638155	2069.3816538038086	252	phage	gene-EST35_0216
gene-EST35_0349	0.0	0.0	0.0	0.0	62.51963606817337	401.52984951080475	87.57032185497187	1062.6216918570938	1610.6827268783247	261.1936417202622	1795.8293633983442	2557.4248912248386	3574.397768067498	426	phage	gene-EST35_0349
gene-PA5512	209.2620305552302	241.10854017284728	205.09257557372442	237.9330456117328	78.52362199197216	60.227153399864015	213.34261952050335	6.353610174977824	4.00667929904463	11.562781630119247	10.084976182072456	1.6956401344302308	1.1416790673601451	1767	host	mifS
gene-PA2361	15.055996466599616	15.059145000337882	19.488584500579233	16.847143714345133	6.641680753945482	7.258573206878157	15.692943725334457	1.4165383505067903	0.721503264760701	1.8088343479464761	2.027222309915886	0.2415897530671035	0.15859645534790695	3816	host	gene-PA2361
gene-PA0130	158.75541285078097	106.1084749504489	112.98832046654428	118.16520230776862	66.13198970030257	26.346273326677597	160.98982759112616	6.030243580470673	3.949019590256505	18.48062080793508	5.362892754459065	2.005486022448606	2.1604786206429734	1494	host	gene-PA0130
gene-PA4164	202.73000182266807	218.15513060913392	223.81647415955737	202.84284874065176	81.44759928147354	63.90067924085106	249.1800611739977	8.053375406974384	7.216923875037575	22.79728691591698	4.224486858147128	1.4096429628502551	2.4677026446793593	327	host	gene-PA4164
gene-PA0005	839.3650695619148	844.8578863060451	983.7095033625707	955.8530782188435	158.73014878723785	120.54384488485046	646.8627813889293	12.893286453271104	19.056315464609877	76.69457635293058	18.026114659434782	9.230975913703512	9.904287164982467	774	host	lptA
gene-EST35_0388	0.0	0.0	0.0	0.0	3451.0136018134035	7541.766212728353	1122.811359988857	2311.7426036651727	4359.623430845616	4125.464587821125	1804.2783371146384	1479.4202895113428	3561.511841933486	327	phage	gene-EST35_0388
gene-PA4196	164.44703403662004	135.17726180896722	126.2808478735207	123.40392844315001	81.91807678670037	46.71073989287956	114.1522555392228	8.810412409735255	2.7441094269038224	7.705129531271166	7.924351394840635	2.143968599311784	2.8149026679423854	645	host	bfiR
gene-PA3388	44.44913545709648	71.17729057829142	91.58674686479108	95.30116600315107	37.031931263962534	21.643985079674795	74.75660642927839	3.584555932051665	2.260473282698551	5.157049099593609	5.755863344225463	0.9934337259742101	0.8695460827695588	696	host	gene-PA3388
gene-PA1941	78.47589979134152	110.78429936084447	108.33256556018185	96.34047764797607	33.078733538315895	25.886170803743354	59.544610088761274	1.9737744689145247	2.281933472091259	6.553017599775715	2.9872202166233413	0.4862376042742969	1.064001535878363	1896	host	gene-PA1941
gene-PA5436	183.10604307749833	137.14295581254524	105.04016730820672	169.3552663132919	54.90977604648004	34.661143957554664	109.54102035783615	2.9365006223022116	4.7220903744507865	13.259062352540543	7.60944645507773	2.1159577101258598	2.279488036186866	1416	host	gene-PA5436
gene-PA3326	274.7002675962379	192.92569374963426	266.8677266547964	225.64528931500075	60.25327430077072	64.15080854020508	124.73865283510453	3.65948064350269	9.411178370046937	18.680065131505867	5.926829582172752	4.5638935529904305	3.3289553003719083	606	host	gene-PA3326
gene-PA1912	40.67928767671157	58.62650206211932	27.939678202013845	78.4965817020037	19.48741471642052	9.58466222272295	29.04465673483184	1.0935134467271352	1.5515674603137983	5.445768735119332	3.8145366541612526	1.363767008437969	0.3978987992160506	507	host	femI
gene-PA2485	316.8110422748504	163.3557086132314	321.55665486260375	259.6858240535821	129.33302445736592	95.79509178517182	482.05801962835955	7.451765020035719	14.097575311453328	30.67783054117223	9.407432562605056	6.608648729061411	6.507570683952827	279	host	gene-PA2485
gene-PA3567	84.26423875890254	89.89396982858295	86.14734112287601	85.5411467265425	31.772958776772587	24.920121779079665	83.26134930651794	2.0503377126133784	1.939459325392248	8.71322997619093	3.6783032022269224	1.8183560112506252	0.3978987992160506	1014	host	gene-PA3567
gene-PA3401	158.24346945339715	141.90312417286376	140.88934063504848	156.59164636205344	57.86199797151793	30.656211191144035	111.31061371335299	4.490117234579067	3.185475137511257	10.356710054820294	4.357379922994212	0.982423804032467	0.34396366786451427	1173	host	gene-PA3401
gene-PA5422	281.70361172809197	219.48488149233137	219.56149416744526	227.1233382788383	93.36535397459645	67.53431121634598	209.2672070198668	8.255340934422016	11.302366413492756	23.657511953380467	8.083469524178705	3.3716538578518644	2.5295886044205345	957	host	gene-PA5422
gene-PA0006	633.7105792542469	546.1326143678691	721.0205968780407	547.2834299670426	161.58886655068343	133.92825224287506	612.425788097767	16.260667133105876	20.508427994985734	81.75041993373829	15.691962636771091	5.57950859876763	9.016075584470956	537	host	gene-PA0006
gene-PA3151	1352.3557070438756	872.8369461772194	694.8424269783238	539.92357784447	92.05080057042115	84.20430037653308	686.936866865265	6.783471807921405	6.5033457537954344	6.208608561903905	4.3854196908384475	6.097265196455469	4.002672444494794	756	host	hisF2
gene-PA3280	41.38750176415188	31.596880154663854	44.81592270444514	27.894001698206328	13.699283911771106	6.6415814308708905	23.85322758116486	1.0524132830118784	0.5973004573873165	1.4675044222428633	3.9858370310809583	0.35000246685803604	0.4595323262016803	1317	host	oprO
gene-PA3694	331.91823549443825	324.1466536854338	306.0429566016887	330.70319142973784	90.15675117596803	80.9903957820089	342.3863022623973	6.41679765614187	12.139578740418143	23.86053486535618	9.3799254498489	5.690780850025105	4.358465550672109	324	host	gene-PA3694
gene-PA2635	41.590275757775686	30.42538328909788	31.572251519511926	33.8635575346435	24.25508960052702	12.996972874378843	39.871307878286245	3.5697608357496518	0.9740523803604453	4.239284160964365	2.6683942992545973	0.7990769544240302	0.8992631108582658	2019	host	gene-PA2635
gene-PA4023	30.500441958137777	25.9833951858475	39.918646513263745	16.901955480348626	14.230075450499887	9.390190815305381	32.52039412463159	2.391353163779579	1.357219983400786	3.8109106262325754	4.480754901508848	0.4771772762443411	0.278446778747464	1449	host	gene-PA4023
