Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol
gene-PA1918	6	2	0	0	0	0	host	gene-PA1918
gene-PA4161	7	2	0	1	1	1	host	fepG
gene-PA2652	3	9	2	2	2	1	host	gene-PA2652
gene-PA3133	2	2	0	0	0	0	host	gene-PA3133
gene-PA2859	5	2	0	0	0	0	host	greB
gene-PA2002	6	6	0	0	1	1	host	gene-PA2002
gene-PA0912	8	4	0	0	0	0	host	gene-PA0912
gene-PA2588	4	3	2	1	1	0	host	gene-PA2588
gene-PA3703	10	8	0	0	1	0	host	wspF
gene-PA4530	3	0	0	0	0	0	host	gene-PA4530
gene-PA0360	22	13	0	0	0	0	host	gene-PA0360
gene-PA0635	1	0	0	0	1	0	host	gene-PA0635
gene-PA1124	6	3	2	2	1	2	host	dgt
gene-PA3624	10	12	1	2	2	4	host	pcm
gene-PA5431	17	0	0	0	0	0	host	gene-PA5431
gene-PA0178	20	9	2	1	1	1	host	gene-PA0178
gene-PA1167	2	3	0	0	0	0	host	gene-PA1167
gene-PA4208	7	5	5	1	3	1	host	opmD
gene-PA0418	14	9	0	0	0	2	host	gene-PA0418
gene-PA2482	9	17	0	0	0	0	host	gene-PA2482
gene-PA0232	8	4	0	0	0	0	host	pcaC
gene-PA3719	5	2	0	0	0	0	host	armR
gene-PA5003	9	24	0	0	1	0	host	gene-PA5003
gene-PA3097	2	5	0	0	0	1	host	xcpX
gene-PA3765	2	6	1	0	7	0	host	gene-PA3765
gene-PA2878	2	8	0	1	0	0	host	gene-PA2878
gene-PA1981	3	0	0	0	0	0	host	gene-PA1981
gene-PA0477	10	6	1	1	0	0	host	gene-PA0477
gene-PA0602	9	3	2	1	1	4	host	gene-PA0602
gene-PA2796	5	10	0	0	0	2	host	tal
gene-PA1140	8	3	0	0	2	2	host	gene-PA1140
gene-PA3875	28	5	1	1	2	1	host	narG
gene-PA3679	7	6	0	0	0	0	host	gene-PA3679
gene-PA5412	16	12	4	3	8	6	host	gene-PA5412
gene-PA5513	11	10	1	1	0	0	host	poxA
gene-PA0825	0	0	0	0	1	0	host	gene-PA0825
gene-PA4075	12	6	0	0	1	0	host	gene-PA4075
gene-PA2539	7	1	0	1	1	1	host	gene-PA2539
gene-PA1642	8	10	0	0	1	1	host	selD
gene-PA1760	17	15	1	2	1	4	host	gene-PA1760
gene-PA3785	4	5	0	0	0	0	host	gene-PA3785
gene-PA1379	2	2	0	0	1	1	host	gene-PA1379
gene-PA0633	4	5	0	2	0	3	host	gene-PA0633
gene-PA2912	8	3	0	0	1	0	host	gene-PA2912
gene-PA1719	4	6	3	2	0	1	host	pscF
gene-PA4517	14	6	1	2	5	6	host	gene-PA4517
gene-PA0959	7	10	3	4	6	8	host	gene-PA0959
gene-PA4558	8	17	1	1	1	0	host	gene-PA4558
gene-PA1332	4	1	0	0	1	0	host	gene-PA1332
gene-PA1824	1	6	0	0	0	0	host	gene-PA1824
gene-PA0141	9	8	1	3	1	0	host	gene-PA0141
gene-PA5436	24	10	1	1	0	3	host	gene-PA5436
gene-PHIKZ012	0	0	654	616	686	637	phage	gene-PHIKZ012
gene-PA4428	5	21	4	5	1	3	host	sspA
gene-PA2789	6	4	0	0	2	2	host	gene-PA2789
gene-PA1410	1	2	0	0	0	0	host	gene-PA1410
gene-PA2013	2	4	0	0	0	0	host	liuC
gene-PA3093	4	18	0	0	3	2	host	gene-PA3093
gene-PA1476	5	6	0	0	1	2	host	ccmB
gene-PA2173a	3	0	0	0	0	0	host	gene-PA2173a
gene-PA2019	5	8	1	0	0	0	host	gene-PA2019
gene-PA4157	5	3	0	0	0	0	host	gene-PA4157
gene-PA0215	2	1	0	0	0	0	host	gene-PA0215
gene-PA3125	1	0	1	1	1	1	host	gene-PA3125
gene-PA4422	13	10	2	1	1	1	host	gene-PA4422
gene-PA1623	2	4	1	1	0	0	host	gene-PA1623
gene-PA2510	3	2	0	1	0	0	host	catR
gene-PA1171	4	10	3	0	0	3	host	gene-PA1171
gene-PA3021	4	7	2	3	0	2	host	gene-PA3021
gene-PA2506	0	0	0	0	0	0	host	gene-PA2506
gene-PA2873	13	15	0	0	1	1	host	gene-PA2873
gene-PA3634	3	10	0	1	0	1	host	gene-PA3634
gene-PA0840	9	2	0	0	0	0	host	gene-PA0840
gene-PA4221	19	21	0	0	2	1	host	fptA
gene-PA2179	7	3	0	0	0	0	host	gene-PA2179
gene-PA3631	12	14	2	0	0	0	host	gene-PA3631
gene-PA1391	7	7	0	0	0	0	host	gene-PA1391
gene-PA0241	16	8	0	0	0	0	host	gene-PA0241
gene-PA4029	5	9	1	1	0	0	host	gene-PA4029
gene-PA1696	4	5	0	0	0	0	host	pscO
gene-PA4144	9	2	0	0	0	0	host	gene-PA4144
gene-PA3035	7	4	2	1	1	0	host	gene-PA3035
gene-PA5247	10	11	0	0	2	0	host	gene-PA5247
gene-PA3378	4	3	0	0	0	0	host	gene-PA3378
gene-PA5190	6	6	0	0	5	6	host	gene-PA5190
gene-PA4087	12	4	0	3	1	0	host	gene-PA4087
gene-PA1958	4	8	1	1	0	0	host	gene-PA1958
gene-PA2272	10	14	2	0	1	0	host	pbpC
gene-PHIKZ274	0	1	736	687	616	615	phage	gene-PHIKZ274
gene-PA0435	23	3	1	0	0	1	host	gene-PA0435
gene-PA1040	3	2	0	0	2	1	host	gene-PA1040
gene-PA1813	3	6	1	1	0	1	host	gene-PA1813
gene-PA4823	5	0	0	0	0	0	host	gene-PA4823
gene-PA3856	1	1	0	1	0	0	host	gene-PA3856
gene-PA3732	11	24	1	0	3	3	host	gene-PA3732
gene-PA0810	5	2	0	0	0	0	host	gene-PA0810
gene-PA2370	4	4	0	0	0	0	host	gene-PA2370
gene-PHIKZ_p88	0	2	41	44	340	367	phage	gene-PHIKZ_p88
gene-PA4991	11	10	0	0	1	0	host	gene-PA4991
gene-PHIKZ099	1	1	403	378	24984	25110	phage	gene-PHIKZ099
gene-PA3445	6	7	0	0	0	2	host	gene-PA3445
gene-PHIKZ275	0	1	2965	2975	2729	2779	phage	gene-PHIKZ275
gene-PA5170	24	11	6	3	3	6	host	arcD
gene-PA4382	8	6	0	0	0	1	host	gene-PA4382
gene-PA4581.1	0	3	0	0	0	0	host	gene-PA4581.1
gene-PA4042	4	6	0	0	0	0	host	xseB
gene-PA3181	2	7	1	0	1	0	host	gene-PA3181
gene-PA0893	3	11	3	3	1	2	host	argR
gene-PHIKZ200	0	0	238	211	13043	12559	phage	gene-PHIKZ200
gene-PA4925	4	4	0	0	0	0	host	gene-PA4925
gene-PA3402	6	15	3	2	7	1	host	gene-PA3402
gene-PA0306a	22	13	2	3	2	1	host	gene-PA0306a
gene-PA0486	14	3	0	1	0	0	host	gene-PA0486
gene-PA5356	12	10	0	1	3	2	host	glcC
gene-PA2308	8	4	0	0	0	0	host	gene-PA2308
gene-PA0195	18	9	0	0	1	0	host	pntAA
gene-PA2772	6	16	2	1	1	0	host	gene-PA2772
gene-PA2429	0	0	0	0	0	0	host	gene-PA2429
gene-PA0539	6	4	0	0	0	0	host	gene-PA0539
gene-PA3128	4	2	1	0	0	0	host	gene-PA3128
gene-PA0776	3	3	0	1	0	0	host	gene-PA0776
gene-PA0509	13	6	0	0	2	1	host	nirN
gene-PA1482	2	5	0	0	0	2	host	ccmH
gene-PA0800	2	4	0	0	0	0	host	gene-PA0800
gene-PHIKZ_p20	1	0	1476	1561	1133	1214	phage	gene-PHIKZ_p20
gene-PA0874	2	3	2	2	3	2	host	gene-PA0874
gene-PA1517	1	3	2	0	3	1	host	gene-PA1517
gene-PA3536	10	10	1	0	0	1	host	gene-PA3536
gene-PA2300	4	2	0	0	1	3	host	chiC
gene-PA1133	0	2	0	0	0	0	host	gene-PA1133
gene-PA2113	6	4	0	0	2	3	host	opdO
gene-PA2030	1	1	0	0	1	0	host	gene-PA2030
gene-PA4637a	3	7	5	6	5	10	host	gene-PA4637a
gene-PA3362	7	4	3	1	1	0	host	gene-PA3362
gene-PA5024	11	5	0	0	1	1	host	gene-PA5024
gene-PA3466	15	14	1	0	1	6	host	gene-PA3466
gene-PA1055	5	3	1	1	0	1	host	gene-PA1055
gene-PA5385	2	0	0	0	0	4	host	cdhB
gene-PA2841	2	2	0	0	2	2	host	gene-PA2841
gene-PA1063	2	1	0	0	0	0	host	gene-PA1063
gene-PA0458	24	15	1	1	0	1	host	gene-PA0458
gene-PA0896	10	22	4	3	3	2	host	aruF
gene-PA1873	4	6	0	0	2	0	host	gene-PA1873
gene-PA0379	10	8	0	0	0	0	host	gene-PA0379
gene-PA2453	3	9	1	0	0	0	host	gene-PA2453
gene-PHIKZ019	1	0	1093	1006	487	431	phage	gene-PHIKZ019
gene-PA0014	8	4	1	2	1	0	host	gene-PA0014
gene-PA3180	0	3	0	1	0	2	host	gene-PA3180
gene-PA4218	14	3	0	0	0	2	host	gene-PA4218
gene-PA3365	6	8	0	0	0	1	host	gene-PA3365
gene-PHIKZ149	2	1	712	719	19615	19390	phage	gene-PHIKZ149
gene-PA3448	6	4	0	0	2	0	host	gene-PA3448
gene-PA2432	5	2	1	0	0	0	host	bexR
gene-PA2211	3	0	0	0	0	0	host	gene-PA2211
gene-PA2754a	3	0	0	0	0	0	host	gene-PA2754a
gene-PA3246	11	4	1	0	0	1	host	rluA
gene-PA2220	0	2	0	0	0	0	host	gene-PA2220
gene-PA4902	13	4	0	0	0	1	host	gene-PA4902
gene-PA2918	3	6	0	0	0	0	host	gene-PA2918
gene-PA0733	6	1	1	1	0	0	host	gene-PA0733
gene-PA0880	4	1	0	0	0	0	host	gene-PA0880
gene-PA0922	7	13	5	4	6	6	host	gene-PA0922
gene-PA1304	17	9	0	1	0	1	host	gene-PA1304
gene-PA4384	7	6	0	0	0	0	host	gene-PA4384
gene-PA1460	2	3	1	0	0	0	host	motC
gene-PHIKZ042	0	0	207	185	7523	7342	phage	gene-PHIKZ042
gene-PA2680	9	3	0	0	0	0	host	gene-PA2680
gene-PA1637	7	1	1	0	1	0	host	kdpE
gene-PA2339	3	6	0	0	0	0	host	gene-PA2339
gene-PA3563	11	7	1	0	1	0	host	fruR
gene-PA1324.1	2	7	1	0	0	0	host	gene-PA1324.1
gene-PA4726.1	2	1	2	0	0	0	host	gene-PA4726.1
gene-PA3209	5	9	0	0	0	0	host	gene-PA3209
gene-PA1880	8	7	0	1	1	1	host	gene-PA1880
gene-PHIKZ100	0	0	519	523	23619	24299	phage	gene-PHIKZ100
gene-PA1295	5	3	0	0	0	0	host	gene-PA1295
gene-PA3300	14	9	2	2	4	3	host	fadD2
gene-PA3994	8	3	0	0	0	0	host	gene-PA3994
gene-PA4911	19	2	0	0	1	0	host	gene-PA4911
gene-PA2713	1	0	0	0	0	0	host	gene-PA2713
gene-PA5187	16	2	0	4	0	1	host	gene-PA5187
gene-PA2181	5	3	3	0	1	0	host	gene-PA2181
gene-PA1978	5	2	1	0	1	1	host	gene-PA1978
gene-PA0068	5	5	2	1	0	0	host	gene-PA0068
gene-PA5516	10	12	2	0	3	2	host	pdxY
gene-PA1942	5	3	1	3	3	5	host	gene-PA1942
gene-PA2487	3	2	0	0	0	0	host	gene-PA2487
gene-PA1555	3	4	3	6	3	5	host	ccoP2
gene-PA2387	4	8	1	0	0	1	host	fpvI
gene-PA4620	4	5	0	0	0	1	host	gene-PA4620
gene-PA1423	7	5	1	1	0	0	host	bdlA
gene-PA0838	5	4	2	3	2	2	host	gene-PA0838
gene-PA3605	10	8	0	0	0	0	host	gene-PA3605
gene-PA3965	7	4	4	3	3	3	host	gene-PA3965
gene-PA1597	4	5	1	0	0	1	host	gene-PA1597
gene-PA1126	10	7	1	0	1	0	host	gene-PA1126
gene-PA3847	2	2	0	0	1	1	host	gene-PA3847
gene-PA2697	2	0	0	0	0	0	host	gene-PA2697
gene-PA2751	6	2	1	2	0	0	host	gene-PA2751
gene-PA3974	29	22	3	4	3	5	host	ladS
gene-PA4035	17	7	1	0	1	0	host	gene-PA4035
gene-PHIKZ048	1	0	170	176	346	339	phage	gene-PHIKZ048
gene-PA0032a	2	4	0	0	0	0	host	gene-PA0032a
gene-PA5451	15	4	1	3	0	1	host	wzm
gene-PA0605	12	6	3	1	0	3	host	gene-PA0605
gene-PA5492	11	23	1	1	3	2	host	gene-PA5492
gene-PA3791	7	6	1	0	0	0	host	gene-PA3791
gene-PA0437	26	9	0	2	0	0	host	codA
gene-PA3346	15	8	0	1	1	0	host	gene-PA3346
gene-PA2726	2	0	0	1	0	0	host	gene-PA2726
gene-PA0705	5	20	7	5	3	8	host	migA
gene-PHIKZ_p44	0	0	86	78	7200	7123	phage	gene-PHIKZ_p44
gene-PA2404	3	1	0	0	0	0	host	gene-PA2404
gene-PA4610	1	0	1	0	0	0	host	gene-PA4610
gene-PA1563	3	14	0	0	0	0	host	gene-PA1563
gene-PA2718	1	4	0	0	1	1	host	gene-PA2718
gene-PA1117	6	7	0	0	0	0	host	gene-PA1117
gene-PA0549	11	27	0	0	0	2	host	gene-PA0549
gene-PA3535	26	8	1	3	1	1	host	gene-PA3535
gene-PA0357	18	26	0	0	0	0	host	mutM
gene-PA4634	9	1	3	5	8	3	host	gene-PA4634
gene-PA2118	2	8	0	1	2	0	host	ada
gene-PA1619	4	4	0	2	0	0	host	gene-PA1619
gene-PHIKZ127	0	0	138	129	9994	9871	phage	gene-PHIKZ127
gene-PA1591	7	9	0	0	0	0	host	gene-PA1591
gene-PA3423	7	9	0	0	0	0	host	gene-PA3423
gene-PA3682	4	6	0	0	0	0	host	gene-PA3682
gene-PA2541	4	10	1	2	1	2	host	gene-PA2541
gene-PA2802	2	14	2	2	3	1	host	gene-PA2802
gene-PA3842	8	19	1	2	2	2	host	gene-PA3842
gene-PA2250	4	4	0	0	0	1	host	lpdV
gene-PA4346	3	2	0	0	0	1	host	gene-PA4346
gene-PA0276	8	5	0	0	5	1	host	gene-PA0276
gene-PA4613	7	3	0	0	2	2	host	katB
gene-PA2390	18	9	0	1	0	0	host	pvdT
gene-PA2651	10	11	3	0	3	0	host	gene-PA2651
gene-PA1228	5	10	2	3	1	2	host	gene-PA1228
gene-PA1364	5	2	0	0	0	1	host	gene-PA1364
gene-PA5461	2	18	1	0	0	0	host	gene-PA5461
gene-PHIKZ033	0	0	182	165	1809	1824	phage	gene-PHIKZ033
gene-PA3750	8	8	0	0	0	0	host	gene-PA3750
gene-PA3561	7	6	0	0	0	0	host	fruK
gene-PA0261	7	2	0	0	1	1	host	gene-PA0261
gene-PA4297	17	7	3	3	5	7	host	tadG
gene-PA0010	3	4	0	0	0	0	host	tag
gene-PA5268	17	9	4	3	1	2	host	corA
gene-PA0817	4	2	0	0	0	0	host	gene-PA0817
gene-PA2271	1	3	0	0	0	0	host	gene-PA2271
gene-PA2928	7	3	1	0	0	0	host	gene-PA2928
gene-PA4143	27	6	2	3	1	4	host	gene-PA4143
gene-PA5270	15	10	1	1	1	2	host	gene-PA5270
gene-PA0504	5	6	0	0	0	0	host	bioD
gene-PA1193	6	6	0	2	3	1	host	gene-PA1193
gene-PA1646	11	7	0	1	0	0	host	gene-PA1646
gene-PA4549	5	2	0	0	2	1	host	fimT
gene-PA1535	4	6	1	2	0	0	host	gene-PA1535
gene-PA1135	9	4	2	2	2	2	host	gene-PA1135
gene-PA2890	4	3	0	0	0	1	host	atuE
gene-PA4850	11	23	0	0	2	0	host	prmA
gene-PA2034	3	1	0	0	0	0	host	gene-PA2034
gene-PA2356	8	0	0	0	1	1	host	msuD
gene-PA4102	14	5	0	1	4	1	host	bfmS
gene-PA2905	7	10	0	0	0	0	host	cobH
gene-PA0542	6	5	0	2	2	2	host	gene-PA0542
gene-PA1300	0	6	0	1	0	1	host	gene-PA1300
gene-PA1381	5	3	0	0	2	0	host	gene-PA1381
gene-PA1109	5	6	0	0	0	0	host	gene-PA1109
gene-PA3832	5	5	1	1	1	0	host	holC
gene-PA1138	5	3	1	0	2	3	host	gene-PA1138
gene-PA0505	1	4	1	1	0	0	host	gene-PA0505
gene-PA2602	0	1	0	0	1	1	host	gene-PA2602
gene-PA4900	16	6	0	0	0	0	host	gene-PA4900
gene-PA0403	7	10	1	1	0	1	host	pyrR
gene-PA3985	5	5	0	0	1	0	host	gene-PA3985
gene-PA4904	11	6	0	0	0	0	host	vanA
gene-PA1083	4	6	0	1	3	2	host	flgH
gene-PA3058	10	6	1	0	3	1	host	pelG
gene-PA1539	4	4	0	0	1	0	host	gene-PA1539
gene-PA4651	5	1	1	2	3	7	host	gene-PA4651
gene-PA5184	3	5	0	0	0	0	host	gene-PA5184
gene-PA3088	7	9	0	1	3	0	host	gene-PA3088
gene-PA1087	12	12	4	4	6	3	host	flgL
gene-PA0711	3	0	0	0	1	4	host	gene-PA0711
gene-PA5011	11	16	1	1	1	2	host	waaC
gene-PA2748	1	3	1	5	1	2	host	gene-PA2748
gene-PA3200	9	8	0	0	0	0	host	gene-PA3200
gene-PA1671	5	2	0	0	0	0	host	stk1
gene-PA3101	4	2	0	1	4	0	host	xcpT
gene-PA0304	9	9	1	1	1	1	host	spuH
gene-PA3948	5	8	4	3	10	10	host	rocA1
gene-PA3377	9	3	0	0	0	0	host	gene-PA3377
gene-PA1983	5	4	0	0	0	0	host	exaB
gene-PA3618	7	11	0	0	1	0	host	gene-PA3618
gene-PA1797	7	6	0	0	2	0	host	gene-PA1797
gene-PA0823	3	2	0	0	1	0	host	gene-PA0823
gene-PA4713	1	0	0	0	1	1	host	gene-PA4713
gene-PA0439	22	4	1	1	0	0	host	gene-PA0439
gene-PA5261	5	9	3	4	5	7	host	algR
gene-PA1995	1	5	0	0	0	0	host	gene-PA1995
gene-PA0279	8	6	0	0	0	0	host	gene-PA0279
gene-PA3795	15	10	4	4	1	3	host	gene-PA3795
gene-PA2575	4	9	3	3	2	1	host	gene-PA2575
gene-PA4973	23	19	6	4	6	3	host	thiC
gene-PA4070	8	5	0	0	1	0	host	gene-PA4070
gene-PA4160	7	1	0	0	1	0	host	fepD
gene-PA4993	6	8	0	0	1	0	host	gene-PA4993
gene-PA4128	9	2	0	0	1	1	host	gene-PA4128
gene-PA1227	7	9	0	0	0	2	host	gene-PA1227
gene-PA0324	21	6	0	0	0	0	host	gene-PA0324
gene-PA4644	6	14	2	2	0	0	host	gene-PA4644
gene-PA3194	14	28	1	3	5	1	host	edd
gene-PA1375	5	20	2	1	0	0	host	pdxB
gene-PA3947	23	7	0	4	3	0	host	rocR
gene-PA4498	20	10	1	2	1	2	host	gene-PA4498
gene-PA1515	8	4	5	4	3	3	host	alc
gene-PA2427	2	0	0	0	0	0	host	gene-PA2427
gene-PA2503	4	5	1	0	2	1	host	gene-PA2503
gene-PA1841	3	7	0	0	0	1	host	gene-PA1841
gene-PA0329	13	24	3	3	6	10	host	gene-PA0329
gene-PA5115	7	3	0	0	1	0	host	gene-PA5115
gene-PA1237	6	1	0	0	0	1	host	gene-PA1237
gene-PA4805	16	8	0	0	0	1	host	gene-PA4805
gene-PA5357	8	2	4	2	2	7	host	gene-PA5357
gene-PA2025	6	6	2	0	2	1	host	gor
gene-PA2488	7	4	0	0	1	1	host	gene-PA2488
gene-PA1659	2	0	0	0	0	0	host	gene-PA1659
gene-PA2083	8	6	2	1	1	1	host	gene-PA2083
gene-PA4862	4	4	0	0	1	1	host	gene-PA4862
gene-PA4493	7	12	3	2	0	0	host	roxR
gene-PA0873	11	18	3	4	5	3	host	phhR
gene-PA5100	10	4	0	0	0	1	host	hutU
gene-PA3169	12	25	2	3	3	2	host	gene-PA3169
gene-PA5289	9	5	0	0	0	0	host	gene-PA5289
gene-PA3468	13	15	1	1	1	3	host	gene-PA3468
gene-PA0024	17	20	2	5	2	1	host	hemF
gene-PA0072	16	4	0	0	0	0	host	gene-PA0072
gene-PA1202	3	1	2	2	0	0	host	gene-PA1202
gene-PA1149	2	1	2	0	2	1	host	gene-PA1149
gene-PA3325	7	7	0	1	0	1	host	gene-PA3325
gene-PA2845	1	1	0	0	0	0	host	gene-PA2845
gene-PA5545	14	9	2	1	4	1	host	gene-PA5545
gene-PA3928	2	4	0	0	0	0	host	gene-PA3928
gene-PA3226	4	4	4	5	3	5	host	gene-PA3226
gene-PA4808	13	13	0	1	6	8	host	selA
gene-PA0522	7	1	0	0	0	0	host	gene-PA0522
gene-PA1070	1	9	2	1	0	0	host	braG
gene-PA4033	6	2	0	0	0	0	host	gene-PA4033
gene-PA2585	13	22	5	2	1	2	host	uvrC
gene-PA1349	2	3	0	0	0	0	host	gene-PA1349
gene-PHIKZ_p74	0	0	37	41	61	61	phage	gene-PHIKZ_p74
gene-PA4821	26	8	1	2	0	0	host	gene-PA4821
gene-PHIKZ106	0	0	400	364	596	569	phage	gene-PHIKZ106
gene-PA4775	9	8	0	0	0	0	host	gene-PA4775
gene-PA2360	9	3	1	0	0	0	host	gene-PA2360
gene-PA3670	14	9	1	1	2	1	host	gene-PA3670
gene-PA2898	2	4	0	0	0	0	host	gene-PA2898
gene-PA4921	10	5	0	0	0	1	host	gene-PA4921
gene-PA1538	12	0	0	0	1	2	host	gene-PA1538
gene-PA1475	9	18	0	0	0	0	host	ccmA
gene-PA4806	11	4	0	0	0	1	host	gene-PA4806
gene-PA3022	6	10	0	1	0	0	host	gene-PA3022
gene-PHIKZ252	2	0	618	611	677	685	phage	gene-PHIKZ252
gene-PA1798	18	7	1	0	3	1	host	parS
gene-PA2672	2	0	0	0	0	1	host	gene-PA2672
gene-PA2351	4	0	0	0	0	0	host	gene-PA2351
gene-PA2148	5	1	0	1	0	0	host	gene-PA2148
gene-PA0869	8	14	2	0	0	2	host	pbpG
gene-PA0152	11	7	0	0	0	0	host	pcaQ
gene-PA3039	7	11	3	3	0	0	host	gene-PA3039
gene-PA1682	10	7	0	0	0	0	host	gene-PA1682
gene-PA3540	6	9	1	1	5	1	host	algD
gene-PA5537	6	1	0	0	0	0	host	gene-PA5537
gene-PA0342	26	19	3	3	5	5	host	thyA
gene-PA5457	14	5	1	1	0	1	host	gene-PA5457
gene-PA3604	8	17	1	2	3	2	host	erdR
gene-PA1192	6	18	7	6	5	5	host	gene-PA1192
gene-PA3230	6	0	1	0	0	1	host	gene-PA3230
gene-PA1208	10	6	0	0	2	0	host	gene-PA1208
gene-PA1163	16	26	4	2	2	8	host	ndvB
gene-PA2989	5	10	0	0	0	0	host	gene-PA2989
gene-PHIKZ140	0	0	234	244	21752	21961	phage	gene-PHIKZ140
gene-PA0452	12	7	0	0	0	2	host	gene-PA0452
gene-PA4027a	15	4	0	0	0	1	host	gene-PA4027a
gene-PA3587	7	4	2	0	1	2	host	metR
gene-PA2087	1	2	3	4	5	6	host	gene-PA2087
gene-PA1333	0	6	1	1	0	0	host	gene-PA1333
gene-PA0587	11	8	3	3	4	8	host	gene-PA0587
gene-PA2408	5	1	0	0	0	0	host	gene-PA2408
gene-PA1611	15	19	0	1	2	2	host	gene-PA1611
gene-PA3284	4	4	0	0	0	0	host	gene-PA3284
gene-PA3437	10	19	0	0	0	0	host	folM
gene-PHIKZ_p64	0	0	850	818	591	551	phage	gene-PHIKZ_p64
gene-PA2559	4	2	0	0	3	1	host	gene-PA2559
gene-PA5464	19	25	0	0	1	0	host	gene-PA5464
gene-PA4353	5	6	0	1	1	0	host	gene-PA4353
gene-PA4015	9	7	0	0	0	0	host	gene-PA4015
gene-PA0791	3	2	0	0	3	2	host	gene-PA0791
gene-PA2026	2	5	0	0	0	1	host	gene-PA2026
gene-PA0368	13	10	1	0	2	0	host	gene-PA0368
gene-PA2560	1	2	0	2	1	0	host	gene-PA2560
gene-PA0545	14	5	1	2	2	1	host	gene-PA0545
gene-PA4509	10	1	0	0	0	0	host	gene-PA4509
gene-PA4444	13	9	5	5	1	6	host	mltB1
gene-PA3027	6	3	1	0	0	1	host	gene-PA3027
gene-PA2703	0	2	0	0	0	0	host	gene-PA2703
gene-PA5139	14	11	0	0	0	0	host	gene-PA5139
gene-PA0250	10	6	1	0	1	1	host	gene-PA0250
gene-PA0171	9	4	0	0	0	0	host	gene-PA0171
gene-PA1095	1	10	4	4	6	2	host	gene-PA1095
gene-PA1972	12	4	0	1	1	1	host	gene-PA1972
gene-PA1882	2	6	0	1	1	0	host	gene-PA1882
gene-PA5477	6	12	2	1	3	1	host	gene-PA5477
gene-PA2565	1	0	0	0	0	0	host	gene-PA2565
gene-PA0815	3	3	2	0	0	0	host	gene-PA0815
gene-PA5393	9	6	1	5	4	6	host	gene-PA5393
gene-PA4958	27	23	1	1	2	1	host	fimW
gene-PA4951	9	11	3	1	2	2	host	orn
gene-PA3890	4	3	0	1	0	1	host	gene-PA3890
gene-PA2111	4	7	0	0	0	0	host	gene-PA2111
gene-PA0457.1	5	1	0	0	0	1	host	gene-PA0457.1
gene-PA3754	7	8	2	3	0	0	host	gene-PA3754
gene-PA4721	11	3	1	1	1	1	host	gene-PA4721
gene-PA4899	19	6	1	0	1	3	host	gene-PA4899
gene-PA1019a	3	0	0	0	0	0	host	gene-PA1019a
gene-PA4330	3	5	2	0	0	0	host	gene-PA4330
gene-PA2409	1	3	0	0	0	0	host	gene-PA2409
gene-PA4915	19	10	2	2	4	4	host	gene-PA4915
gene-PA3389	3	7	0	0	0	0	host	gene-PA3389
gene-PA0868	6	12	0	0	0	0	host	gene-PA0868
gene-PA3917	7	2	0	0	0	0	host	moaD
gene-PA2795	7	16	2	2	0	0	host	gene-PA2795
gene-PA1297	7	5	0	0	2	0	host	gene-PA1297
gene-PA2437	2	3	3	3	3	3	host	gene-PA2437
gene-PA3747	17	15	4	4	3	6	host	gene-PA3747
gene-PA2299	5	6	1	0	0	0	host	gene-PA2299
gene-PA2509	6	4	0	0	0	0	host	catB
gene-PA1566	5	1	0	0	0	0	host	gene-PA1566
gene-PA3895	5	13	0	0	0	0	host	gene-PA3895
gene-PA2196	4	3	0	1	2	1	host	gene-PA2196
gene-PA0878	3	6	0	0	1	1	host	gene-PA0878
gene-PA3501	3	1	0	0	0	0	host	gene-PA3501
gene-PA2297	3	0	0	0	0	0	host	gene-PA2297
gene-PA4109	7	6	0	1	0	0	host	ampR
gene-PHIKZ163	0	1	468	427	21507	20814	phage	gene-PHIKZ163
gene-PA3954	7	8	1	0	4	1	host	gene-PA3954
gene-PA3707	4	10	0	0	1	1	host	gene-PA3707
gene-PA4706	7	2	0	1	1	1	host	gene-PA4706
gene-PA5140	13	12	1	0	0	1	host	hisF1
gene-PA0884	9	7	1	2	0	3	host	gene-PA0884
gene-PA4167	14	8	0	0	1	2	host	gene-PA4167
gene-PA5048	15	18	0	0	1	1	host	gene-PA5048
gene-PA2916	4	3	1	0	1	0	host	gene-PA2916
gene-PA3853	6	6	0	0	1	0	host	gene-PA3853
gene-PA2188	0	5	0	0	2	1	host	gene-PA2188
gene-PA1448	8	5	0	0	0	0	host	fliR
gene-PA3627	7	25	1	1	0	0	host	ygbB
gene-PA0120	9	6	0	0	0	0	host	gene-PA0120
gene-PA1945	11	6	1	0	0	0	host	gene-PA1945
gene-PA2331	1	3	1	1	1	0	host	gene-PA2331
gene-PA3240	3	2	0	0	0	0	host	gene-PA3240
gene-PA4772	20	12	2	2	2	3	host	gene-PA4772
gene-PA3668	0	4	0	1	1	1	host	gene-PA3668
gene-PA1147	3	4	0	1	0	0	host	gene-PA1147
gene-PA0680	1	1	1	0	3	2	host	gene-PA0680
gene-PA0127	7	2	0	0	1	1	host	gene-PA0127
gene-PA1734	2	3	0	0	0	0	host	gene-PA1734
gene-PA2296	8	6	0	0	0	0	host	gene-PA2296
gene-PA5248	26	26	1	2	0	1	host	gene-PA5248
gene-PA4062	6	3	0	0	0	0	host	gene-PA4062
gene-PA0286	20	30	4	5	6	5	host	desA
gene-PA4424	9	8	5	4	3	2	host	gene-PA4424
gene-PA1274	2	12	0	0	0	0	host	gene-PA1274
